episode,start,end,mom20_d2013,mom20_d2013|turnover,mom20_d2013|cost,mom20_d2013|dq,mom20_d2013|warn,macd_combined,macd_combined|turnover,macd_combined|cost,macd_combined|dq,macd_combined|warn,macd_fast,macd_fast|turnover,macd_fast|cost,macd_fast|dq,macd_fast|warn,macd_medium,macd_medium|turnover,macd_medium|cost,macd_medium|dq,macd_medium|warn,macd_slow,macd_slow|turnover,macd_slow|cost,macd_slow|dq,macd_slow|warn
dev_2018_03,2018-03-01,2018-04-03,-0.009275375106571948,4.124634896003545,0.010669245766251303,0,0,-0.00449168150089263,5.654407820282736,0.015117649293689462,0,0,-0.003388969670372277,4.579955462909183,0.012061043119896897,0,0,-0.006419884372632745,6.071098929155965,0.016370982359321763,0,0,0.0018923163043382818,5.992032029769421,0.016141477047112017,0,0
dev_2018_03m,2018-03-15,2018-04-20,0.012867747700489263,4.043044910086255,0.010361586690032242,0,0,0.02005611327768042,5.875335733764859,0.01570834210129494,0,0,0.024046211047977994,4.268927006703835,0.011064783841601693,0,0,0.02120542873061093,6.18340389463124,0.016636407979107606,0,0,0.020658356323574045,6.250022915952589,0.01685979025013813,0,0
dev_2018_04,2018-04-02,2018-05-09,0.0036493674015654065,4.117646247371072,0.010539034103176047,0,0,0.012060276995699004,4.7594955370672825,0.01255204402988331,0,0,0.014632257412446448,3.755542519580371,0.009601993312355553,0,0,0.012370195098701187,5.276893689046618,0.014065248123629972,0,0,0.004623356426218805,5.5612980405168955,0.01488782263852196,0,0
dev_2018_04m,2018-04-16,2018-05-18,0.039741478615227255,3.3907024574723925,0.00848141670759593,0,0,0.04477833494919459,4.6875995584293735,0.012140487827941176,0,0,0.04466135860700926,3.7780676684043946,0.009569546848457572,0,0,0.04032361807902762,5.152959823383778,0.013454292927241573,0,0,0.04567114220563351,5.365207847544179,0.014111830732010432,0,0
dev_2018_05,2018-05-02,2018-06-04,0.06736469075510065,3.291636485474528,0.00842835074156418,0,0,0.06449313916632304,4.819279016490329,0.013125969846107921,0,0,0.07297458500568621,4.062202323013178,0.010798103906686101,0,0,0.06396323341976817,4.750931462285126,0.012863804311908141,0,0,0.059772124057686504,5.936656972532585,0.016450190294378022,0,0
dev_2018_05m,2018-05-15,2018-06-15,0.0248982141835965,3.6906464771441003,0.009466107495994754,0,0,0.009978087497224397,5.803141790447432,0.015869069390998213,0,0,0.011330069551801047,5.0493160858256125,0.013575208185600622,0,0,0.008066110214243194,5.640361777070497,0.015379563444332067,0,0,0.005763254312509236,6.771070671969758,0.01871486712272973,0,0
dev_2018_06,2018-06-01,2018-07-05,-0.06932182216234362,4.052289704344114,0.010258173768215398,0,0,-0.0849005027124573,6.481121666392733,0.017072160762228308,0,0,-0.07976047238009454,6.564691037566787,0.017341343000777065,0,0,-0.08505277052860527,6.6973196273429245,0.017689195466337786,0,0,-0.07466774673273813,6.9162769729877605,0.018342219888670346,0,0
dev_2018_06m,2018-06-15,2018-07-19,-0.052048262888951924,4.463315466256793,0.011036491092407319,0,0,-0.0436836553294192,5.11793700060039,0.01290246227577086,0,0,-0.03896153932305235,4.928506098327288,0.012385712709389983,0,0,-0.04100468740541796,5.337101117026695,0.013504200127716604,0,0,-0.03627507211399306,5.870823498061972,0.015073150994559085,0,0
dev_2018_07,2018-07-02,2018-08-02,-0.006992896837391349,3.988279638884221,0.010023567040210572,0,0,0.0011714265947384561,5.238761374737743,0.013668826431222688,0,0,0.014824920452608303,3.7167060472579854,0.00939814049182057,0,0,0.0016240717649012026,5.225706108518319,0.013648823128133083,0,0,0.006112461797127988,5.4667169532823126,0.014368678844581477,0,0
dev_2018_07m,2018-07-16,2018-08-16,-0.026085179102211753,4.5042918080114855,0.011688549839619424,0,0,-0.019036592512301942,5.64456953098618,0.014994490313069736,0,0,-0.015422577172944818,4.290418112321936,0.011051726002853628,0,0,-0.021522581035541055,6.184901953204587,0.016550785448349193,0,0,-0.015832348083519632,6.237287736490078,0.01675821449684719,0,0
dev_2018_08,2018-08-01,2018-09-03,-0.04248173665886723,3.816581475453144,0.009498073951936081,0,0,-0.019393756268292428,4.57316790845209,0.011811062251572095,0,0,-0.019586951816210507,3.316710455407986,0.008112388218289157,0,0,-0.02226574489095856,4.893620726844734,0.012709595639303033,0,0,-0.022514767228895227,4.947265173127292,0.012903361670000947,0,0
dev_2018_08m,2018-08-15,2018-09-17,-0.02995416907821924,3.903614271236746,0.009878231624149974,0,0,-0.009024001847961038,3.9543378661378874,0.010082170745377022,0,0,0.0076317766629663275,3.002112868418677,0.007415141971950524,0,0,-0.011070938614531345,3.959286560487831,0.010160471529132454,0,0,-0.035012155914896925,4.323629390837737,0.011090823517591452,0,0
dev_2018_09,2018-09-03,2018-10-05,-0.07307327170886857,4.050427789216882,0.010139169268405931,0,0,-0.05508599198202124,4.861383429812545,0.012553231622976117,0,0,-0.05282884063793436,3.9711261744243638,0.009998221465438429,0,0,-0.058635194658395395,5.171632117497397,0.013381098184695127,0,0,-0.06983880962108413,6.050248026443819,0.015846495308485812,0,0
dev_2018_09m,2018-09-17,2018-10-22,-0.0917012545913709,4.080705309605902,0.010120344421558054,0,0,-0.09059257866922343,3.589235677602298,0.008868045013325254,0,0,-0.09163693612070689,3.666997360261532,0.00901746121155173,0,0,-0.08394423724415156,3.746508322070425,0.009353488317063995,0,0,-0.08954467017587331,4.419355241079483,0.011312130311300333,0,0
dev_2018_10,2018-10-01,2018-11-02,-0.09117431374183194,3.783708701040606,0.008984111490289413,0,0,-0.09858531750500898,3.7179335085254976,0.00876589586754573,0,0,-0.08864851849943867,3.950069090182382,0.009372594704865513,0,0,-0.09304677821802743,3.4177066640900113,0.008015784080052494,0,0,-0.09781297760328544,4.391976557604959,0.010690270012967382,0,0
dev_2018_10m,2018-10-15,2018-11-15,0.001944030974954769,4.074395976205867,0.01050301965014284,0,0,-0.009999929410821173,5.0563094330959455,0.013146553339005619,0,0,0.005638454796262016,4.186569461096468,0.010735212040623016,0,0,-0.007660601963946911,5.259352320004447,0.013807976348848616,0,0,-0.026620440568619452,6.331421737062873,0.01678158011626615,0,0
dev_2018_11,2018-11-01,2018-12-04,0.11935722627226619,4.520707560475732,0.011805532554538221,0,0,0.104527657819391,5.826736943345267,0.015606310468834273,0,0,0.1033342566234412,4.673923142372817,0.012333677966684047,0,0,0.10697296750239138,6.265359439065378,0.016901385366383265,0,0,0.08255540311851584,7.5742872101603345,0.020637533955274866,0,0
dev_2018_11m,2018-11-15,2018-12-18,0.053964258758975925,4.159365860146888,0.011292526555363735,0,0,0.05032478518826089,4.609566178108554,0.012510785752398876,0,0,0.0331829986611365,4.2773431253497884,0.01141838520426331,0,0,0.05069715814191955,4.400922027982537,0.011840016611702956,0,0,0.04703443351986025,5.632879750526688,0.015513734329112268,0,0
dev_2018_12,2018-12-03,2019-01-07,-0.0644921347363333,3.9856103655628865,0.009813230156865707,0,0,-0.05177952814248599,4.456492874495031,0.011185344489053175,0,0,-0.05733082392184985,4.770809299270759,0.012041802663344944,0,0,-0.049142514358837874,4.379285422445805,0.010993852371665972,0,0,-0.06645651999703339,5.159898287340828,0.01308313060684669,0,0
dev_2018_12m,2018-12-17,2019-01-21,0.010634817495288384,4.420255817224616,0.011324413724379753,0,0,0.00547832341411536,4.768247572976518,0.012228151741343118,0,0,-0.00480830433974988,4.3476020456030255,0.01099293165709729,0,0,-0.0006204213919700496,4.704995224162474,0.012012561279731562,0,0,-0.009904418627937561,6.48816109075335,0.017050951594351643,0,0
dev_2019_01,2019-01-02,2019-02-13,0.07394235253817816,4.370783670530506,0.011484840785889029,0,0,0.060284881206182916,5.4997638733055325,0.01479504658709028,0,0,0.06196893295745309,5.0470072043286685,0.013409864695739645,0,0,0.05175373138970407,5.575141590957841,0.0150206020713244,0,0,0.05640423954457097,7.513358852368647,0.020772645821654424,0,0
dev_2019_01m,2019-01-15,2019-02-26,0.06397711709126574,3.468753120651671,0.00889855875456001,0,0,0.04870778065634407,6.27260278688413,0.017119956124434472,0,0,0.04786747302554528,5.511253945357757,0.014940125764082737,0,0,0.04277184574120918,6.666116490480881,0.018256123291055287,0,0,0.03940487800134118,6.966185142432944,0.019117625854340663,0,0
dev_2019_02,2019-02-11,2019-03-18,0.005125306137018448,3.851611853037797,0.009900753274890413,0,0,0.046971507112702815,5.422212169171077,0.01462894217850407,0,0,0.00918319199092843,5.209931298576318,0.013860142704174442,0,0,0.04560011729105162,6.185334942605458,0.01683627180829187,0,0,0.031050807481291853,5.5199101987247445,0.014857086644001686,0,0
dev_2019_02m,2019-02-15,2019-03-22,0.02782258940630089,3.3688382516491413,0.008377238633465197,0,0,0.04954974317838179,5.129280680553273,0.013683570827670225,0,0,0.021651078000361368,4.828454760911931,0.012625467393940763,0,0,0.058271980621739106,5.731629429766999,0.015491680248487558,0,0,0.04211739407817627,5.5087036473836966,0.014688591040363635,0,0
dev_2019_03,2019-03-04,2019-04-08,0.039966543125319776,3.845538554130729,0.009761170706171562,0,0,0.062796214585368,4.065289250926368,0.010469638881553995,0,0,0.0581460056416776,4.068278810442388,0.01045232620662719,0,0,0.06192994460148915,4.685361148256574,0.012313058291072338,0,0,0.06547781770253658,4.290650339003124,0.011188310895788282,0,0
dev_2019_03m,2019-03-15,2019-04-19,0.0837284818976094,3.029472682235104,0.007578568637833474,0,0,0.09347669955192628,3.945222242939864,0.010438672940965184,0,0,0.07892610610975037,3.6246719143542716,0.009410497309153191,0,0,0.09365430362377469,4.18308599391545,0.011222145471383806,0,0,0.08350430313422152,3.945392666965641,0.010462492431920593,0,0
dev_2019_04,2019-04-01,2019-05-07,0.00990023956981001,3.084108145750333,0.007764544727376936,0,0,0.014283020382473977,4.696246129320526,0.012603109053077039,0,0,0.00909687195243758,3.283366871703578,0.008339017128494506,0,0,0.0013454980886915546,4.829179357788377,0.012948307227648165,0,0,0.008876075386264226,4.8368908729169195,0.01295867756088783,0,0
dev_2019_04m,2019-04-15,2019-05-17,-0.09497821130263473,4.370160015619017,0.011078030707256917,0,0,-0.0784304044003411,5.479179814482576,0.014372581770877078,0,0,-0.07122975840683121,4.064134805753787,0.010356089260224365,0,0,-0.08176454180234571,5.931122926600368,0.015607169926163214,0,0,-0.07841071085536144,6.3155603635191655,0.016744903533714977,0,0
dev_2019_05,2019-05-02,2019-06-04,-0.06387330940422975,4.317413980759183,0.01076395025225113,0,0,-0.03512122196358203,4.47818342227319,0.01133509321502886,0,0,-0.027965020502455862,3.802293232618025,0.009471483947206191,0,0,-0.03978647860599338,5.206810408442185,0.013389080182961985,0,0,-0.04574709868290949,4.765976231575655,0.012166461048456709,0,0
dev_2019_05m,2019-05-15,2019-06-18,-0.017304889770519805,3.489610920831592,0.008634056223834848,0,0,0.002591647287385257,3.214858745092526,0.007934665539088651,0,0,0.009937361257489785,2.845664149494996,0.006877639559102677,0,0,0.00010781462587794444,3.372924935860103,0.008329477866552026,0,0,-0.007291329224088039,3.3584115546675934,0.008342782768900887,0,0
dev_2019_06,2019-06-03,2019-07-05,0.04362672165434156,4.419990945914584,0.0115117373238501,0,0,0.034107939023452216,5.911877781799111,0.015906858241099754,0,0,0.044016197423842884,5.019335802885289,0.013405955083592177,0,0,0.035902614678658074,5.907036048246411,0.015916589083481703,0,0,0.03225440899872978,5.923444094621715,0.01590886317969049,0,0
dev_2019_06m,2019-06-17,2019-07-18,0.03932700861333904,4.688656627605637,0.012477284687176555,0,0,0.05374318580994042,7.268878595388037,0.02018957906749326,0,0,0.06013838996277987,6.18969051167849,0.016977468977334143,0,0,0.06226836470645569,7.211418816689989,0.02003532538110018,0,0,0.04287876777755106,7.110056370102672,0.01970420134509545,0,0
dev_2019_07,2019-07-01,2019-08-01,0.033504677862350896,4.615784807623707,0.012049732187083271,0,0,0.047286511333554104,5.484744269699819,0.014614058231688648,0,0,0.06469655301203714,5.24491921620666,0.01404417071384205,0,0,0.06008477560274694,5.428483548118092,0.014530865336586811,0,0,0.024890752731521415,6.350606469470071,0.017037829486250152,0,0
dev_2019_07m,2019-07-15,2019-08-16,0.022914646468660482,4.057546836976393,0.010454019822048528,0,0,0.004873804957604255,4.688555982599626,0.012243222656027904,0,0,0.01692893423935171,4.000778608784047,0.010383985959508043,0,0,0.016633221990149938,4.692013092925526,0.012273419658183831,0,0,0.028152521030244904,5.467301808971481,0.014562695028414261,0,0
dev_2019_08,2019-08-01,2019-09-04,0.04842968139078896,2.4901907489055266,0.005764632591741667,0,0,0.037077216871915786,3.048267668429697,0.007392540922972065,0,0,0.04041768578459948,2.4076631364946977,0.005565762350308584,0,0,0.03924174751530263,3.419012964051574,0.008460266391911758,0,0,0.04448034211197305,2.555631028926983,0.006072888143698126,0,0
dev_2019_08m,2019-08-15,2019-09-19,0.039111481108093704,3.6660901648348516,0.009504567117957215,0,0,0.05346457807463434,3.789798958257836,0.009922402396336426,0,0,0.05811671351192449,3.739506385920402,0.009784169936200623,0,0,0.06431032539041248,3.650340629279556,0.009574535203965255,0,0,0.03763520012567456,4.23132892681564,0.011140155262844256,0,0
dev_2019_09,2019-09-02,2019-10-08,0.002308842532941169,3.9779314903862764,0.010194361332357205,0,0,0.00496632893649096,5.429128035062324,0.0145181943220012,0,0,0.00983349817742929,5.341546674266803,0.014240360545344256,0,0,0.00582240721695837,5.775629219594138,0.01554691344457718,0,0,-0.012580668411614648,6.213215933379499,0.016694458240574816,0,0
dev_2019_09m,2019-09-16,2019-10-22,0.04464549001329843,3.068032525339275,0.007558222222992955,0,0,0.02481800445517046,4.344859116212838,0.011305314114823446,0,0,0.039677445483344176,4.051174113217163,0.010518274724710588,0,0,0.025225557537775556,4.789469019046128,0.012615260323225337,0,0,0.01237494531686889,5.748976568858319,0.015309287220532968,0,0
dev_2019_10,2019-10-01,2019-11-05,0.0846803699480787,2.863097621027304,0.007175599826989593,0,0,0.07144426842733465,3.8291424438413593,0.00989947307744987,0,0,0.07447809202849731,2.849893840845024,0.007029950535034999,0,0,0.07858959860423509,4.235579525135446,0.011136927467747885,0,0,0.0742265012097505,4.59654413533803,0.01211582863176793,0,0
dev_2019_10m,2019-10-15,2019-11-15,0.027607407054589972,3.5277519408131783,0.009003195794547156,0,0,0.04181386841815127,4.10834404936851,0.01085852432889438,0,0,0.04976007417685202,3.379663509826046,0.008676991720051491,0,0,0.039299957466586655,4.643014188293209,0.012454880486965128,0,0,0.046391238650375755,4.556757648353766,0.0122724242073337,0,0
dev_2019_11,2019-11-01,2019-12-04,-0.015700777474213168,3.4745635869852136,0.00865512872728512,0,0,-0.024549597350589925,5.03582602505507,0.013203502916741333,0,0,-0.022465565711893953,4.197287729784417,0.010787592629723486,0,0,-0.027391939863471437,5.474646039729685,0.014469658836529096,0,0,-0.016006152587671796,5.48886725212145,0.014598321047603682,0,0
dev_2019_11m,2019-11-15,2019-12-18,0.04448315266364711,2.9331499491505575,0.007143180469455404,0,0,0.023417469207954067,4.688167617849963,0.012126804914403507,0,0,0.039990423800597696,3.5508326602814906,0.00892758766006053,0,0,0.024652863801876368,5.221193446287944,0.013681232207922247,0,0,0.022499325480655807,5.453026645078627,0.014428399132548776,0,0
dev_2019_12,2019-12-02,2020-01-03,0.05020691083301276,2.9131131429776564,0.00730501840358462,0,0,0.04679496284812279,3.7538401087802327,0.009802770519463372,0,0,0.04854982901666327,2.8349780099134847,0.007043277777349112,0,0,0.04334874518334075,4.683251409399185,0.012597401524982087,0,0,0.038732209108487625,5.041527112860969,0.013658801418052254,0,0
dev_2019_12m,2019-12-16,2020-01-17,-0.005448708869637664,3.0952993656380614,0.007528098710512839,0,0,0.019806954960809753,3.930790538432164,0.0099764829947909,0,0,0.00825114427620588,3.716839607194755,0.009354679844199121,0,0,0.017772346998146782,4.7739647373313705,0.01240526476485024,0,0,0.015640803722100527,5.145157695519378,0.013469193710521299,0,0
dev_2020_01,2020-01-02,2020-02-13,-0.06539990966500897,4.0774466393137185,0.010096138970661226,0,0,-0.040772309485780034,4.844667101832078,0.012379072780306895,0,0,-0.03400380421372773,3.930059913177053,0.009772881205959287,0,0,-0.04772046278444131,5.967227475032646,0.015558076658101503,0,0,-0.02948758495290471,5.19309370359385,0.013463421663730811,0,0
dev_2020_01m,2020-01-15,2020-02-26,-0.06787308702532491,3.5805284764665313,0.008657019020093101,0,0,-0.06893339297884815,4.93781182748071,0.012501769192692316,0,0,-0.0499095755989829,3.5346436198220825,0.008593125108487826,0,0,-0.07543893938301804,5.166790886138809,0.013084536324090533,0,0,-0.06294925103612758,5.026534117232298,0.012794169074127863,0,0
dev_2020_02,2020-02-03,2020-03-06,-0.0027372560257946654,2.969483406854266,0.007379648917209336,0,0,-0.0057518805395185835,5.463506859676661,0.014746595709059692,0,0,0.0062534031772911725,4.2581099691798086,0.011251084195646894,0,0,-0.016618572270015397,5.6826864923423095,0.015299306803167522,0,0,-0.005997269106506664,5.936608179575449,0.01607072384608924,0,0
dev_2020_02m,2020-02-17,2020-03-20,-0.23670675023940502,5.2605436900643685,0.013036596176006816,0,0,-0.22663035214785443,6.682261678833443,0.01718130908240552,0,0,-0.23094962444407563,6.218838667097158,0.01571807001580938,0,0,-0.22752968687585162,7.057965200691963,0.018200316280663292,0,0,-0.22621776149995354,6.7892243478636285,0.017468636384601614,0,0
dev_2020_03,2020-03-02,2020-04-06,-0.13905982953998508,5.396191526130652,0.013394123011190829,0,0,-0.1337402276402515,6.595776079328344,0.016616537753900783,0,0,-0.12618683869294278,6.075412592192622,0.015300172357266795,0,0,-0.1358445300246005,6.489609697098083,0.016384957010483113,0,0,-0.1192003466346594,6.027672693905968,0.015195160904694763,0,0
dev_2020_03m,2020-03-16,2020-04-20,0.06264496142431208,3.3583246995469107,0.008354921959193623,0,0,0.04771860219785218,3.71093268718221,0.009205463347149181,0,0,0.06283860576841382,3.3099018257466617,0.008205498263520612,0,0,0.0358811804028043,3.921073612964161,0.009749066095516888,0,0,0.045166533339197956,3.683254787198253,0.009170242746352274,0,0
dev_2020_04,2020-04-01,2020-05-07,0.16425743633134515,3.9977728014220117,0.0108435751979573,0,0,0.13542832779530234,4.960590465095803,0.013868203157652774,0,0,0.14045461475512333,4.747188330648598,0.01324329446667707,0,0,0.12003902218313445,5.1151661182322385,0.014297884546675303,0,0,0.1347886603102375,5.11957186530093,0.014363248757543997,0,0
dev_2020_04m,2020-04-15,2020-05-19,0.07918494721950387,3.4939397399811374,0.009085151955533725,0,0,0.060199622555183296,4.530409747202176,0.012146498877562415,0,0,0.06189653911700166,4.755814764162795,0.012862664659142788,0,0,0.05043523204791467,5.115361077715021,0.013885489148749916,0,0,0.04965450232416502,5.029470804612517,0.013671371056829848,0,0
dev_2020_05,2020-05-04,2020-06-04,0.06492747572840041,3.5146100915563414,0.009058942484070413,0,0,0.055145473913589704,3.445973905339344,0.008780446290825568,0,0,0.061246003213288214,3.3157757433380532,0.008390317880430006,0,0,0.04384753832990507,3.894959892539017,0.01006874569738514,0,0,0.03523786525742545,4.3400784666293415,0.011356236403683691,0,0
dev_2020_05m,2020-05-15,2020-06-17,0.08022686101981646,3.7612232856236996,0.009900781373220476,0,0,0.045309985131482655,4.31999971393118,0.011385013292660803,0,0,0.046633948232331024,3.7401156463686136,0.009697114019100554,0,0,0.03542384523980813,4.677465466427834,0.012418246413590154,0,0,0.04818329577277547,4.862874939321365,0.012970204610316272,0,0
dev_2020_06,2020-06-01,2020-07-06,0.19910991675670453,3.5824680112928124,0.009362787746610214,0,0,0.1892351105522596,3.9688138439497256,0.010437103782986911,0,0,0.1475698036429658,3.8829352003702686,0.010101036749305643,0,0,0.1877281253625518,4.578884543019634,0.012161602407587837,0,0,0.20140680611507444,4.652043678244842,0.012451133338070578,0,0
dev_2020_06m,2020-06-15,2020-07-20,0.08431617263650626,3.0210969291430048,0.007886765662714823,0,0,0.11345887193272808,4.40508767449071,0.012323083051654244,0,0,0.06861744396476976,3.916592892588466,0.010658170065969853,0,0,0.11401855092616198,3.951911340862773,0.010803244616011296,0,0,0.13005207054805656,4.176738120402439,0.011582087879731601,0,0
dev_2020_07,2020-07-01,2020-08-03,0.07795682445815011,2.553704234493157,0.0062237664365931205,0,0,0.10061734597795291,3.573736633037047,0.00946576910170617,0,0,0.08743932620339478,3.7640446586937077,0.009874111868202732,0,0,0.11442210834231625,2.94790362632565,0.00750471361277999,0,0,0.11822921125343755,3.6547393620147726,0.009757500910311129,0,0
dev_2020_07m,2020-07-15,2020-08-17,0.07995712357732998,2.134100645649787,0.004879996784504198,0,0,0.06695587026330485,2.9784752863672477,0.007422188116744023,0,0,0.10828250626505365,2.6236912718697507,0.006396813180683498,0,0,0.07747231434413937,3.137011144540116,0.007961505912489203,0,0,0.06608358314668727,3.2981721146232363,0.008342820529489743,0,0
dev_2020_08,2020-08-03,2020-09-03,0.04103099762936302,2.950524987540577,0.007222908151939209,0,0,-0.011121427773763681,3.9696279129244716,0.010121441601990779,0,0,0.020875981459188786,3.655785383856292,0.00933256364903709,0,0,0.007723366315935509,4.186361317776032,0.010736285043024924,0,0,-0.019585586085832607,4.779929120569522,0.012434142443657372,0,0
dev_2020_08m,2020-08-17,2020-09-17,-0.028801004507430505,3.2524920523559686,0.007903880824498253,0,0,-0.054327925032471414,4.818561303832372,0.01223603707823835,0,0,-0.034663001060226795,3.564682692031711,0.008831088760535951,0,0,-0.042649958146286804,4.822944877733416,0.012347551342643339,0,0,-0.07494396979389539,6.933620934067756,0.017882052110462218,0,0
dev_2020_09,2020-09-01,2020-10-06,-0.06218946665081615,4.558853796248304,0.011468712372009675,0,0,-0.05134666907264562,6.557664647720568,0.017211398999274635,0,0,-0.06246290976738922,5.391905497574676,0.01384979955194145,0,0,-0.04378619571218889,6.052843025566173,0.015913551917216395,0,0,-0.05379295151634789,8.224458763606902,0.021906197152662583,0,0
dev_2020_09m,2020-09-15,2020-10-21,-0.024491253695665627,5.245413926216973,0.013389806471254422,0,0,-0.029445191903274104,6.81360810973136,0.017837718825804226,0,0,-0.03392774950192223,6.016113145061986,0.015490192271254562,0,0,-0.034652252519504434,6.815865730475469,0.01784176854693794,0,0,-0.032430000638545176,7.6728436422703155,0.020294808080594865,0,0
dev_2020_10,2020-10-05,2020-11-06,0.04781001311394473,3.545211265609926,0.009119191150095626,0,0,0.044115234276300264,4.37156237095622,0.011482826466677969,0,0,0.04254482117760627,3.9199303369061074,0.010167473158685434,0,0,0.04449143412634582,4.293742429277393,0.01124174480973502,0,0,0.02666489149101081,4.964972640348787,0.013162279140521094,0,0
dev_2020_10m,2020-10-15,2020-11-17,0.05455698527461017,3.287728219314145,0.008218051812069397,0,0,0.0516855666481435,4.738727458888349,0.012378335200399724,0,0,0.05330218574692824,4.417679242400276,0.011492732742109523,0,0,0.051300243882189234,4.805379208173934,0.01257394128044846,0,0,0.02849513507225332,5.800176714965843,0.01536017648221251,0,0
dev_2020_11,2020-11-02,2020-12-03,0.13398289467224234,2.7066531054232277,0.006905650640087506,0,0,0.1613002998965818,4.621581562998141,0.01291000377049587,0,0,0.14670948635616488,3.8318686316351096,0.010324422955479575,0,0,0.16029389384357806,4.997829042098152,0.014076212935281761,0,0,0.14915312082889765,5.436228949134335,0.015227388444002952,0,0
dev_2020_11m,2020-11-16,2020-12-17,0.07117060224507177,2.978563347721836,0.007577903535283696,0,0,0.09929629661271977,4.48374936283462,0.012273662815467514,0,0,0.10091801455579641,4.248054237401213,0.011571023329649276,0,0,0.09263011336916516,5.554937800061245,0.015509419330566838,0,0,0.08066275442954374,4.948659708958974,0.013640410920436543,0,0
dev_2020_12,2020-12-01,2021-01-04,0.11091309865709431,2.342753932891317,0.005538580243723024,0,0,0.0812943810045712,3.563079356711042,0.009187942734186882,0,0,0.09377816826585605,2.5704836347010382,0.006280414863239859,0,0,0.07511244569956288,4.479308121312766,0.011873264344982848,0,0,0.07080196716671106,4.712286955310684,0.012535911184429462,0,0
dev_2020_12m,2020-12-15,2021-01-18,0.09483045419318459,2.9862708462626006,0.007795763225570316,0,0,0.08012653955492777,3.9772255743905633,0.01054699708578268,0,0,0.04714006879081456,3.1696990736253134,0.008037654362654068,0,0,0.09644242313349483,4.129422460688797,0.011032293753142576,0,0,0.10042621390445361,4.1982271547943455,0.011300367683264631,0,0
dev_2021_01,2021-01-04,2021-02-04,-0.015478381413727593,3.229107449083515,0.008023195291988746,0,0,0.021363728461411213,3.5036787634345896,0.00904212289128155,0,0,0.0017028051885144002,3.350465182762467,0.008475352640567686,0,0,0.04116188786692776,3.4254834363728968,0.008799952339438073,0,0,0.03472471217602613,3.744969119249172,0.00976449886236729,0,0
dev_2021_01m,2021-01-15,2021-02-26,0.002919820536574136,3.093055462161225,0.0076289845802408884,0,0,0.031550448338989456,3.242910639874002,0.008210952170544024,0,0,0.013345392541523893,2.6286739149746285,0.0064230668924686605,0,0,0.034427665343761404,2.9287212452890525,0.0072691144884221084,0,0,0.024301569063303274,3.540357567184686,0.009009676848732958,0,0
dev_2021_02,2021-02-01,2021-03-16,0.02771899735770056,4.015580074728082,0.01070362689684912,0,0,0.047354252941773645,5.140980388124183,0.014304659522899806,0,0,0.03486786272271658,4.436711036387937,0.012004543822043863,0,0,0.05085989400142199,5.223131500339898,0.0145591580793195,0,0,0.07251689000703432,5.381994217729144,0.015228166492417124,0,0
dev_2021_02m,2021-02-17,2021-03-23,-0.017324590125446182,4.140654248468782,0.010514381828395609,0,0,-0.007161691901350187,5.034662706232741,0.013179070175295331,0,0,-0.002570840468908875,4.566181157874857,0.01185314018960083,0,0,-0.014165558157337887,5.097511587177693,0.013323177456803054,0,0,0.00884074832701609,5.726257963326898,0.01530967184639943,0,0
dev_2021_03,2021-03-02,2021-04-07,0.06742883429979041,3.9932621405710123,0.010180892850519234,0,0,0.06739911402639609,4.192707239853315,0.010726376377304355,0,0,0.05788803968009448,3.8406057425066393,0.009747247152553422,0,0,0.060039897134796405,4.430398786457998,0.011391881043230922,0,0,0.06884251570024391,4.963174665778688,0.013002596029341049,0,0
dev_2021_03m,2021-03-15,2021-04-20,0.13248764882583042,4.379383383037599,0.011868121244666376,0,0,0.11297263562854232,4.2668340683752035,0.011478966734403847,0,0,0.1190018910517272,4.0758238956105775,0.01082362582537465,0,0,0.1161282877734553,4.6516977263835395,0.01260538748262249,0,0,0.11862404669346871,4.977156121840884,0.013631642823893394,0,0
dev_2021_04,2021-04-01,2021-05-10,0.11909935521393944,3.527924927044199,0.0092877646749634,0,0,0.08064025363411642,4.9894441053374825,0.013740265348060478,0,0,0.10712573530093472,3.6721864943926077,0.009755187465420317,0,0,0.0726660417819478,4.861484579682519,0.013485730517020839,0,0,0.04412760672045102,5.077711156676414,0.013899773388445441,0,0
dev_2021_04m,2021-04-15,2021-05-19,-0.023370911660341664,3.311762588998327,0.008643759276794189,0,0,-0.03870689790065707,4.007557414594289,0.010764140961688786,0,0,-0.04208958073968794,3.262749592070664,0.008477584617238947,0,0,-0.05082309652074524,4.243364237466249,0.011332810730352185,0,0,-0.05565168600349779,4.4693040337764804,0.011914329308072062,0,0
dev_2021_05,2021-05-03,2021-06-03,-0.036943138715029855,3.7423053952941028,0.008662000973063433,0,0,-0.03700462788423631,3.599966894132775,0.008393426219805994,0,0,-0.04140197314716998,3.7987696500223347,0.008874826377913184,0,0,-0.042296631818254604,4.605585884591489,0.011040015699379853,0,0,-0.08046923815967422,5.512937529708427,0.013409915304167871,0,0
dev_2021_05m,2021-05-17,2021-06-18,0.23738796427809472,4.770170003684909,0.014038755127918847,0,0,0.21946151073247222,5.0504668575905995,0.015148312470689363,0,0,0.209669077863478,5.2280531743460035,0.01563330632527928,0,0,0.19437201596115639,5.986894684108345,0.017786396485756677,0,0,0.12736971689859278,6.767791350698966,0.01953242381800598,0,0
