episode,period,start,end,mom20,mom25,resid20,resid25,turnover_mom20,turnover_mom25,turnover_resid20,turnover_resid25,mkt_r20,mkt_r60,mkt_vol20,dispersion,market_r2,beta_tilt,mkt_during,resid20 − mom20,resid25 − mom25,mom25 − mom20,resid25 − mom20
dev_2020_08m,2015–2021,2020-08-17,2020-09-17,-0.028801004507430505,-0.02126852971599069,-0.029904086234321392,-0.028904568077762982,3.2524920523559686,2.4628537230208343,3.1222789747154582,2.734628840071978,0.0827277580134926,0.2558607510991135,0.2309065656697782,0.11307361389305763,0.10004453323871446,0.12515342047250178,0.00861245479309969,-0.0011030817268908866,-0.0076360383617722905,0.007532474791439814,-0.00010356357033247665
dev_2020_09,2015–2021,2020-09-01,2020-10-06,-0.06218946665081615,-0.019095756286166776,-0.056299656323208436,-0.025188806538492314,4.558853796248304,2.766433463001839,4.637412767118831,3.0066912780380166,-0.00196075439453085,0.17034235955626162,0.2074537647769001,0.11509088308958182,0.13757772304771282,-0.07194199081892538,0.02406676694298847,0.005889810327607714,-0.006093050252325538,0.043093710364649374,0.037000660112323835
dev_2020_09m,2015–2021,2020-09-15,2020-10-21,-0.024491253695665627,0.000609746193856342,-0.02603711847788337,-0.007711157215753772,5.245413926216973,3.6010115188485727,5.32033045938549,4.197519109334157,-0.009943138613023558,0.18438122216881658,0.19532833037334946,0.0759311612854013,0.11217950782019424,-0.03867916514592884,0.013390663372733888,-0.001545864782217743,-0.008320903409610114,0.02510099988952197,0.016780096479911855
dev_2020_10,2015–2021,2020-10-05,2020-11-06,0.04781001311394473,0.04158667250682191,0.046024868940791386,0.03669610539209822,3.545211265609926,2.853493912932825,3.3845165046729853,3.6040584884872144,-6.505213034913027e-17,0.0901786107515164,0.15706586445223797,0.06514885169226005,0.13233252711325566,0.11788858247657674,0.03592230046837063,-0.0017851441731533413,-0.004890567114723687,-0.006223340607122818,-0.011113907721846505
dev_2020_10m,2015–2021,2020-10-15,2020-11-17,0.05455698527461017,0.043745028064017255,0.05305819747990603,0.04552905008076502,3.287728219314145,2.6195417667795295,3.5157171866312096,3.2576857679932494,0.033414014026558664,0.1055219949838928,0.16284573737282992,0.0763789411170734,0.13687006446121922,0.21793244486159924,0.06466730762162948,-0.0014987877947041373,0.001784022016747766,-0.010811957210592915,-0.009027935193845149
dev_2020_11,2015–2021,2020-11-02,2020-12-03,0.13398289467224234,0.1129560058738408,0.1397918787599084,0.1361849940234996,2.7066531054232277,2.347040036000908,2.936931311025091,2.7113205764895696,0.0043880734748986605,-0.0029041920899795736,0.11361235118932503,0.07330392394056127,0.21679016245205357,0.1683443125648305,0.12038836432892124,0.005808984087666058,0.02322898814965879,-0.021026888798401533,0.0022020993512572584
dev_2020_11m,2015–2021,2020-11-16,2020-12-17,0.07117060224507177,0.10779204762200756,0.08097244879320042,0.0817103547950968,2.978563347721836,2.6291072938539433,3.1342358131947274,2.7455057742814875,0.03800475059382414,0.040476190476190624,0.12980566052236991,0.0814032438133437,0.23552599932299775,0.1527829485378811,0.0855835100606048,0.009801846548128657,-0.026081692826910752,0.03662144537693579,0.010539752550025039
dev_2020_12,2015–2021,2020-12-01,2021-01-04,0.11091309865709431,0.1250618523082665,0.10944886017867006,0.1160465324135993,2.342753932891317,1.9251107852829747,2.202851762528422,1.7692353838391286,0.09574469419520397,0.10000002962871651,0.16441011480056372,0.09874161805121484,0.1688609474666316,0.2408593184194633,0.09752864187757664,-0.0014642384784242513,-0.009015319894667195,0.014148753651172186,0.00513343375650499
dev_2020_12m,2015–2021,2020-12-15,2021-01-18,0.09483045419318459,0.06176234144210557,0.08785179949043598,0.06078377245088751,2.9862708462626006,2.3979235899084186,3.178498755646257,2.126156926094913,0.04831557447513072,0.10980757027814235,0.13202829981713446,0.11667766432151926,0.15615541364436428,0.1202501738899755,0.13657500123876803,-0.00697865470274861,-0.000978568991218065,-0.033068112751079015,-0.03404668174229708
dev_2021_01,2015–2021,2021-01-04,2021-02-04,-0.015478381413727593,-0.037264981607769365,-0.027056902815076445,-0.045279434649713624,3.229107449083515,3.5666613950496044,3.293048396584086,3.630466045050379,0.05935873815898438,0.1665075996192867,0.1450609852697631,0.10596733953039383,0.1347702707961716,0.10685814797089244,0.11667454090035971,-0.011578521401348851,-0.008014453041944258,-0.021786600194041772,-0.02980105323598603
dev_2021_01m,2015–2021,2021-01-15,2021-02-26,0.002919820536574136,-0.024577847642287876,0.0039866353495865425,-0.007749471505070105,3.093055462161225,2.5449112515748142,3.5963835315263144,3.0850147135919412,0.1241090402663124,0.26521950838037983,0.15844969733936035,0.09027704535460385,0.1309310497491267,0.26216611068968443,0.017233283693642566,0.0010668148130124067,0.01682837613721777,-0.02749766817886201,-0.01066929204164424
dev_2021_02,2015–2021,2021-02-01,2021-03-16,0.02771899735770056,0.026336326981005076,0.04575600343999242,0.032409004316803935,4.015580074728082,3.5240013479219745,3.941619285624219,3.6149395278188448,0.07194061747886711,0.2356882292859051,0.2621509620944199,0.10472012621950566,0.12107510754633725,0.3396779372630826,0.05577230363086558,0.018037006082291862,0.0060726773357988595,-0.0013826703766954829,0.004690006959103377
dev_2021_02m,2015–2021,2021-02-17,2021-03-23,-0.017324590125446182,-0.009718932733551733,0.006126032834259831,0.010102612076184903,4.140654248468782,3.746771706722326,3.5590327521254252,3.5813464100260646,0.05023782919051814,0.266463199630381,0.26593211799845956,0.0842657214946861,0.1279054669694114,0.35600825109287915,-0.008902054310647651,0.023450622959706013,0.019821544809736635,0.007605657391894449,0.027427202201631085
dev_2021_03,2015–2021,2021-03-02,2021-04-07,0.06742883429979041,0.08250636040415649,0.0745944545464563,0.09467738887189081,3.9932621405710123,2.7797817056075935,3.3041699477845357,2.863401285265329,-0.013313112918872314,0.18677217556668138,0.3067776275607048,0.10207044556180883,0.15127667418516327,0.0710197503707436,0.03298357838522628,0.007165620246665894,0.012171028467734324,0.015077526104366079,0.027248554572100403
dev_2021_03m,2015–2021,2021-03-15,2021-04-20,0.13248764882583042,0.14911969006445203,0.1506651023552168,0.1812528576710979,4.379383383037599,2.5758210152513312,3.543583159245758,2.444961674013089,0.005950190181601416,0.16766199774504703,0.23901857195534457,0.09159021364299019,0.15907299575681563,-0.040950506885933824,0.0295748613678375,0.018177453529386378,0.03213316760664586,0.01663204123862161,0.04876520884526747
dev_2021_04,2015–2021,2021-04-01,2021-05-10,0.11909935521393944,0.12353954485343,0.11556786687110154,0.14751684891692762,3.527924927044199,3.2152221071491707,3.5345742217727376,2.856186925865191,-0.00480054598068379,0.15942831508895472,0.16383965904388617,0.07381998741015436,0.14772672180243446,-0.012547126880201431,0.027458233382131134,-0.0035314883428378963,0.02397730406349763,0.004440189639490555,0.028417493702988184
dev_2021_04m,2015–2021,2021-04-15,2021-05-19,-0.023370911660341664,-0.04416259308600401,-0.026191621179874502,-0.019178555869221903,3.311762588998327,3.1365973719875058,3.3692741157703225,2.3761899250146046,0.01959330052853517,0.13130000806154835,0.13875025027939672,0.11039062172776351,0.14105067220387893,0.022258156821494346,-0.047135607597483135,-0.002820709519532838,0.024984037216782107,-0.020791681425662345,0.004192355791119762
dev_2021_05,2015–2021,2021-05-03,2021-06-03,-0.036943138715029855,-0.03553170926850824,-0.023320383989846927,-0.03190194932726376,3.7423053952941028,3.0750040009080637,3.8308100734157486,2.683257492646348,0.03802147856261157,0.03994144447649311,0.10668656954184051,0.16074712335611005,0.1505727513680688,0.09803465288212154,-0.021337125674028828,0.013622754725182928,0.0036297599412444814,0.001411429446521617,0.0050411893877660985
dev_2021_05m,2015–2021,2021-05-17,2021-06-18,0.23738796427809472,0.21029816308052607,0.23114261267927638,0.23378402592713798,4.770170003684909,2.8732942006025217,4.396410336394986,2.8658723259196726,-0.07263578483889824,-0.04019359069558056,0.22068285094596848,0.131380638176394,0.23903404682398546,-0.028061303742768606,0.07018226650591032,-0.006245351598818338,0.023485862846611916,-0.027089801197568653,-0.003603938350956737
dev_2021_06,2015–2021,2021-06-01,2021-07-05,0.164392638229782,0.11890638910896412,0.14796593672698166,0.12867469306459078,4.041275084261998,3.4996236350519623,3.449930823807307,3.202274058032303,-0.008318219866071052,0.027351137045653735,0.29583611582341296,0.0830121579509077,0.3078414815344979,-0.06661211076236451,0.01823486425020586,-0.016426701502800345,0.009768303955626667,-0.04548624912081789,-0.03571794516519122
dev_2021_06m,2015–2021,2021-06-15,2021-07-16,0.14598131278044302,0.14035684678307003,0.1583551086176127,0.13151775381544617,3.0038844608329387,2.9471330343683215,2.9315000543180725,2.7080538909877236,0.07095780823435069,0.023721366581282693,0.21548981071201911,0.11005744046162227,0.3098849472832017,0.19468642959955607,0.013033944340447814,0.012373795837169688,-0.008839092967623863,-0.005624465997372985,-0.014463558964996848
dev_2021_07,2015–2021,2021-07-01,2021-08-03,0.011408097724094235,0.019089886303225168,0.006476239342720236,-0.0031945096172266707,3.646025805634647,2.966998065755346,3.64252784387682,3.2712084984280394,0.009077705357320059,0.031168808521278124,0.13439777497171698,0.11421339063949487,0.30748875382386975,0.22374671678128344,-0.0010472787953348963,-0.004931858381373999,-0.022284395920451838,0.007681788579130933,-0.014602607341320906
dev_2021_07m,2015–2021,2021-07-15,2021-08-17,-0.1013001635850943,-0.09876690186348114,-0.10527495382764362,-0.09829368193171106,4.106530735871184,3.7482480204817636,3.733143549426632,3.5864438084868553,0.012977671891582544,0.007168458781362153,0.13230983964556187,0.09341299003895802,0.3191697380840308,0.3520674744059038,-0.04132391956115708,-0.00397479024254932,0.0004732199317700747,0.002533261721613167,0.0030064816533832417
dev_2021_08,2015–2021,2021-08-02,2021-09-02,0.009988472075236121,-0.0048952819206637965,0.00625732917397448,-0.0028226920419081036,3.2965266299146294,2.0987493526608203,3.669096808054428,2.097254607209494,-0.01375028322982301,-0.004028171751912211,0.13844172997237478,0.10159384660515677,0.31356526914122695,0.11835828807852788,0.02829835177042939,-0.0037311429012616415,0.002072589878755693,-0.014883753995899918,-0.012811164117144225
dev_2021_08m,2015–2021,2021-08-16,2021-09-16,0.027279180417384197,0.04421046110395421,0.03735132507548622,0.04411836090191157,2.6780528345826218,2.5203071675932254,2.482206292829611,2.3407115275034887,-0.027896272672119107,0.042124946512798994,0.12572092957520176,0.08839130934887961,0.13947496097616033,-0.21902171502008694,0.03280510436607274,0.010072144658102022,-9.210020204264424e-05,0.016931280686570016,0.016839180484527372
dev_2021_09,2015–2021,2021-09-01,2021-10-06,-0.06357778510413337,-0.07090643193936741,-0.06582224096658607,-0.06505864342923484,3.7780543507427526,3.218656792322302,3.8031935277418634,3.5792741491088353,0.013723432265468394,0.024831378596259817,0.15983710051528618,0.09205361074341989,0.14057605460483866,-0.055768473209773295,-0.05236911851713493,-0.002244455862452699,0.005847788510132568,-0.007328646835234043,-0.001480858325101475
dev_2021_09m,2015–2021,2021-09-15,2021-10-21,-0.0249149811048911,-0.022228112432761904,-0.009948939896093134,-0.022177697631110438,4.4340279663168305,4.6037293397304815,4.304875377815485,3.5225764425058186,0.053963525646690234,0.052744126231755215,0.1674997788053244,0.08284683779568602,0.16310204988511687,0.3079181455673994,-0.0388418062353702,0.014966041208797964,5.041480165146606e-05,0.0026868686721291946,0.0027372834737806606
dev_2021_10,2015–2021,2021-10-01,2021-11-04,0.08497495884611528,0.09207152574115662,0.09039801110582002,0.11504200057094716,4.262980300823995,3.592787702706989,4.259543061699267,3.160155971300438,-0.023512667675438918,-0.01680930811948561,0.15940166341224107,0.07518679836631151,0.18666150434987014,-0.03422296715535367,-0.006567013026140323,0.0054230522597047415,0.022970474829790533,0.007096566895041345,0.030067041724831878
dev_2021_10m,2015–2021,2021-10-15,2021-11-17,0.16296295033482355,0.18267382635394558,0.17076092861976577,0.20674388315897252,3.7608987321370715,3.0946700794536444,4.398479074161376,3.267979758238922,-0.06150581220178872,-0.0376725691697843,0.17245662372592108,0.09182473221132553,0.2314968467674457,-0.2545249815897017,0.06704326852342285,0.00779797828494222,0.02407005680502694,0.019710876019122026,0.043780932824148966
dev_2021_11,2015–2021,2021-11-01,2021-12-02,0.08004872035945465,0.11232354618477536,0.08713749534513937,0.10285399335727385,3.5734114078593437,3.265264131541631,4.008430776134455,3.355868070967931,-0.009120758644039955,-0.019140440266495418,0.1628172456194874,0.09396035319354974,0.224660703288463,0.1940965792560505,0.04418262050931796,0.00708877498568472,-0.009469552827501504,0.03227482582532071,0.022805272997819204
dev_2021_11m,2015–2021,2021-11-15,2021-12-16,0.08168103599087928,0.08388594361699053,0.09197227442351341,0.10190178198244637,2.961151878789144,2.7447619462385617,3.0392595401552143,2.1603518891643514,0.025321078519208458,0.039821292159856504,0.1005249329277856,0.10145206937635137,0.21890020510415037,0.24882865504350005,0.016821804973885177,0.010291238432634131,0.01801583836545584,0.002204907626111252,0.02022074599156709
validation_2022_01,2022–2024,2022-01-03,2022-02-14,-0.05939833012767137,-0.07221411455669391,-0.03585631194146721,-0.03880138768088459,4.214566162644671,3.652987695754037,4.10241775355487,3.510616517748912,0.026093066774418205,0.09398496240601555,0.08982328591918468,0.05849442414950518,0.12331990075362889,0.1964847186858093,0.002756829162247683,0.02354201818620416,0.03341272687580932,-0.012815784429022536,0.02059694244678678
validation_2022_01m,2022–2024,2022-01-17,2022-03-01,-0.030887773670436602,-0.01935479390003203,-0.01208830545901085,-0.012808001197478491,3.6744688689700875,2.6237844544126148,3.745201529104876,2.781465462545067,0.05807814025173962,0.1043350206571038,0.11597270061625196,0.0816378728456605,0.0760735171318907,-0.12146666606257411,-0.04457323659949111,0.01879946821142575,0.006546792702553539,0.011532979770404572,0.01807977247295811
validation_2022_02,2022–2024,2022-02-07,2022-03-11,-0.02470599735037915,-0.03201500120389966,-0.025477262786853583,-0.03802529794140852,3.2576572619650443,2.948776000972688,3.3224759138467537,2.883582690721037,-0.003955096789337251,0.062204238357410374,0.16733020116984043,0.08747037890771524,0.095078755120144,-0.2465965316200917,-0.05051225009623643,-0.0007712654364744331,-0.006010296737508858,-0.007309003853520513,-0.01331930059102937
validation_2022_02m,2022–2024,2022-02-15,2022-03-21,-0.03934463921552023,-0.04409210116880202,-0.043137425352833936,-0.035942262562032035,3.6048150522309355,3.294146798680909,3.2310803028197728,2.7770719243938418,-0.013515046219517352,0.03844212557371623,0.15917588549499254,0.08399779529680095,0.10790246506374777,-0.17290127660799398,-0.039943917800570106,-0.0037927861373137084,0.008149838606769988,-0.004747461953281795,0.0034023766534881927
validation_2022_03,2022–2024,2022-03-01,2022-04-01,-0.02513186626009567,-0.032936629832685305,-0.01587444982073949,-0.03678932561155612,3.6755944619671843,2.9387080147025286,3.6831438427437666,2.8851079236747,-0.04641814717035791,0.0035924806503152763,0.17348208696858353,0.08056745868979993,0.15189741365572945,0.13808174726235012,-0.011191357774424364,0.00925741643935618,-0.0038526957788708183,-0.007804763572589635,-0.011657459351460453
validation_2022_03m,2022–2024,2022-03-15,2022-04-19,-0.03146812229710416,-0.04580469319425218,-0.017134333928213397,-0.039947755069264734,3.6514969502791295,3.7290869694956577,3.7530087413888706,3.6752280926240033,-0.07278374110987348,-0.030924382354896685,0.23154723102653896,0.07640231020652051,0.26488645777359265,-0.09410196975732488,-0.01785709825502547,0.014333788368890765,0.005856938124987443,-0.014336570897148015,-0.008479632772160572
validation_2022_04,2022–2024,2022-04-01,2022-05-09,-0.07693854180020943,-0.11339699971057438,-0.08277158345957103,-0.10057194235125033,4.416135028043063,3.743204209272377,3.7205822127292096,3.2078397325342305,-0.013218941658217584,-0.012946974050063993,0.2465085690777653,0.08091938035783965,0.2743407638156695,-0.07200166154697263,-0.09811732406152913,-0.005833041659361604,0.012825057359324044,-0.03645845791036495,-0.023633400551040906
validation_2022_04m,2022–2024,2022-04-15,2022-05-19,-0.03533101678827899,-0.06613538614606496,-0.03737934332240811,-0.044180173110369925,4.964474759957109,3.945453084420827,3.9985831410507493,3.0489824822787774,0.02202817538718406,-0.0698559468798071,0.1801030812622825,0.08950923637355418,0.3096761222564032,0.15556995616555425,-0.08361203823735643,-0.002048326534129119,0.02195521303569503,-0.030804369357785966,-0.008849156322090934
validation_2022_05,2022–2024,2022-05-03,2022-06-06,0.00444908791866605,-0.0055241399806096325,0.002070871658764517,0.010637984434549441,3.9089008909884724,3.877205455732132,3.595630032026981,3.306592934136501,-0.07073260798194868,-0.09744125125284618,0.17022157705639054,0.10221275982623557,0.3424065503435942,-0.15572427848464876,-0.0003883732175366985,-0.0023782162599015333,0.016162124415159074,-0.009973227899275683,0.006188896515883391
validation_2022_05m,2022–2024,2022-05-16,2022-06-17,-0.031788794502604856,-0.030778417677721603,-0.03700952755626241,-0.03249748812435693,3.669495077183018,3.3821229513649085,4.046764886076346,3.318023962688949,-0.09067264437700312,-0.14260685991116087,0.18127976302570697,0.08255438280101764,0.35435641519286265,0.041836582022988233,-0.01225991024689126,-0.005220733053657556,-0.001719070446635329,0.0010103768248832523,-0.0007086936217520767
validation_2022_06,2022–2024,2022-06-01,2022-07-05,-0.12381036842440696,-0.1240298244122523,-0.12677772116539554,-0.13099662983496319,4.7098632763036195,3.8952729746139747,4.18747840908754,3.6854917890992205,0.015649451895474578,-0.07252586007728261,0.22060725437735698,0.07279670449478406,0.34919791151780377,0.26313898716425066,-0.14483823274072896,-0.0029673527409885825,-0.006966805422710887,-0.0002194559878453406,-0.007186261410556227
validation_2022_06m,2022–2024,2022-06-15,2022-07-18,-0.10423738684809147,-0.10584515005532291,-0.08025916286455381,-0.09909366670923636,4.808340615493949,4.403956851508022,4.09512088744007,4.382440116170271,0.0028455160497650044,-0.06694401420891052,0.21480221637827823,0.0659083892842828,0.29916505198689697,0.13960378280961627,-0.05958655546656544,0.02397822398353766,0.006751483346086551,-0.0016077632072314385,0.005143720138855112
validation_2022_07,2022–2024,2022-07-01,2022-08-03,-0.02258737083196971,-0.02154144748048581,0.005149718674657411,-0.0031934604453404125,4.332162552968882,3.3618442624562714,4.740720856824018,3.9064064624913417,-0.10336811053531127,-0.1544358843941971,0.213386607563236,0.1157048469928854,0.32959887741361776,-0.3782041801564251,0.021738766625254848,0.02773708950662712,0.018347987035145397,0.0010459233514839017,0.0193939103866293
validation_2022_07m,2022–2024,2022-07-15,2022-08-17,0.05334059060446861,0.06674904914301627,0.03512739468729098,0.06207225216928758,4.734147997538737,4.281709637085588,4.875634974567079,3.7575965583006057,-0.06938775510204126,-0.13636363636363677,0.3090872539007555,0.09939768116701893,0.3665644264654372,-0.2512846512912842,0.09054629414563374,-0.018213195917177627,-0.004676796973728692,0.013408458538547663,0.008731661564818971
validation_2022_08,2022–2024,2022-08-01,2022-09-01,0.025185815483020457,0.06466853498446379,0.014921602352573338,0.039451600098768136,4.206027533040476,3.765990249740664,5.2705908118994245,3.690890488746335,0.07449477088117329,-0.07265071589251312,0.2225623296082447,0.08854837842776138,0.3555959998063147,0.3013868332974259,-0.022210124315779043,-0.01026421313044712,-0.025216934885695652,0.03948271950144333,0.014265784615747679
validation_2022_08m,2022–2024,2022-08-15,2022-09-16,-0.019788134966735815,0.010269179213715507,-0.011603302371174462,-0.008639526941359277,3.8057650985623046,2.648810250970329,3.711115631517193,3.770659348583879,0.06448719587446858,-0.0028526514156623196,0.14858889284804092,0.07909523174207367,0.34436104366034404,0.15053475846279873,-0.06829470026143304,0.008184832595561353,-0.018908706155074784,0.030057314180451322,0.011148608025376538
validation_2022_09,2022–2024,2022-09-01,2022-10-05,-0.07430828611281914,-0.08337002920541314,-0.07858653601514398,-0.07932360297874463,4.6762285869044,3.192570652794972,3.5966025422807837,2.9447051534374005,0.011612890099966326,-0.0707192867510464,0.18040979391327266,0.08980277713411731,0.3415414223106417,0.39452949431793494,-0.08801019224841829,-0.004278249902324838,0.004046426226668509,-0.009061743092593999,-0.00501531686592549
validation_2022_09m,2022–2024,2022-09-15,2022-10-19,-0.16140646358369504,-0.14606412940715263,-0.17350034316783147,-0.15570701132399078,5.373277450991199,3.51517741378215,4.935523886697277,3.4446014416533424,-0.06920554507650681,-0.053427829964321064,0.2032180408278273,0.07314897740017062,0.3260078877700476,0.17594864965279022,-0.12230533514523316,-0.012093879584136435,-0.009642881916838153,0.015342334176542405,0.005699452259704252
validation_2022_10,2022–2024,2022-10-03,2022-11-04,-0.06824750312939598,-0.05055796081692898,-0.05832096826578448,-0.046842867770777175,4.89803048804086,3.2577006611279877,5.277455115950873,3.467837893118414,-0.10160663849411433,-0.06075183254019131,0.1866872378427838,0.092842896703065,0.2729514873394136,-0.13534207015947497,-0.044465912129727586,0.009926534863611503,0.0037150930461518072,0.017689542312467,0.021404635358618807
validation_2022_10m,2022–2024,2022-10-17,2022-11-17,0.1329829492270289,0.12912943358723483,0.1525628820970737,0.13317007687237603,4.629955207843894,3.4381027807355418,4.124443861597386,3.44653812988821,-0.10540184594493145,-0.11297065468524467,0.2896577067477427,0.09529173335774634,0.30357252733477164,-0.2973964996420665,0.12469322305256213,0.01957993287004478,0.004040643285141199,-0.0038535156397940806,0.00018712764534711823
validation_2022_11,2022–2024,2022-11-01,2022-12-02,0.20035973359115,0.17060060284290413,0.19262721111545922,0.19264426178139993,3.5344492314412754,3.0916876091177645,3.7776617962840846,3.2517574364353465,-0.04253256671129529,-0.15015014621860254,0.30503100861437316,0.0890097452418044,0.28139829502791747,0.12372227897141586,0.18425037291986363,-0.007732522475690784,0.022043658938495803,-0.029759130748245877,-0.007715471809750074
validation_2022_11m,2022–2024,2022-11-15,2022-12-16,0.011245432167052094,0.001393924511306821,-0.005440841797797802,0.00026584668446427706,3.5412860417671306,2.7989856745396664,5.600903377030722,4.747650966740818,0.10055030874050011,-0.09353109696611642,0.260881613979762,0.08883666622315979,0.28356806860988243,0.3317559571282014,0.027272727272727438,-0.016686273964849896,-0.001128077826842544,-0.009851507655745273,-0.010979585482587817
validation_2022_12,2022–2024,2022-12-01,2023-01-04,-0.08311717159720278,-0.08643343993061647,-0.0794809749510903,-0.07900991243939448,4.4354774970721085,3.754188412436916,5.013256863028774,5.105137196312173,0.16349998474121097,0.019272859560526878,0.2719045087948284,0.08674663066309693,0.2500406240061239,0.43287605220453895,-0.05027931715377103,0.0036361966461124773,0.007423527491221993,-0.0033162683334136966,0.004107259157808296
validation_2022_12m,2022–2024,2022-12-15,2023-01-30,-0.011275126063313934,-0.030702657702967984,-0.014884615507133492,-0.024383661446581106,4.203739030752388,4.7505953712608395,4.136239554033959,4.658011560687913,0.0026201139891514334,0.015479875743115198,0.16930113250739068,0.07597172293296042,0.2384511070756081,0.10583221179657265,0.07404175671190616,-0.003609489443819558,0.006318996256386877,-0.01942753163965405,-0.013108535383267172
validation_2023_01,2022–2024,2023-01-03,2023-02-15,0.04109633515632716,0.02206524000216814,0.042400679299654964,0.026228924926228858,4.0462138010758055,4.212937899677506,4.63657721943156,4.7624749979990515,-0.06052860970841415,0.02037034211335342,0.17613766496434838,0.07911489991829658,0.23390827690331475,-0.20241800103791285,0.10172550815114739,0.001304344143327807,0.004163684924060718,-0.019031095154159017,-0.014867410230098299
validation_2023_01m,2022–2024,2023-01-16,2023-03-02,0.06639901029151729,0.059387450382310414,0.07192414097630095,0.05325749316606765,3.3918251428031856,3.2264751312820117,4.67248168821845,4.589428210814255,0.020017366334370734,0.18145161848534658,0.1993671966884994,0.06114478392997005,0.1882675686673017,0.11853851545163296,0.0394092898579896,0.005525130684783663,-0.006129957216242765,-0.007011559909206877,-0.013141517125449642
validation_2023_02,2022–2024,2023-02-01,2023-03-08,0.036810327046063795,0.020980618828152275,0.04907743919628205,0.03379982469226506,3.447725047902455,3.541664199041305,4.068812227679137,4.366783613121713,0.09118108131898285,0.23819986317029088,0.2381740309676175,0.06938509606340915,0.21128330801236764,0.28024260319598127,0.016906170316200134,0.012267112150218251,0.012819205864112782,-0.01582970821791152,-0.0030105023537987385
validation_2023_02m,2022–2024,2023-02-15,2023-03-22,0.05495199074137025,0.0751516638020635,0.07611679501026125,0.10842830060117525,3.423553539291703,2.9827053069082483,3.292336761949516,3.058374920031407,0.1165360483183968,0.1891910582319156,0.22834829873810783,0.07559786718297093,0.20551201068687655,0.33827162463967175,-0.006165228036108397,0.021164804268891002,0.03327663679911175,0.020199673060693257,0.053476309859805005
validation_2023_03,2022–2024,2023-03-01,2023-04-06,0.05210587812681,0.07031364760578351,0.061655890792010615,0.06600186141958297,3.2117080678601475,2.5571269215879706,3.1399127529107878,2.62679776818021,0.027595908803741184,0.06595587956306119,0.23721690419129396,0.078579484523619,0.20280756850444862,0.017683722980056493,0.018518492354614818,0.009550012665200613,-0.004311786186200539,0.018207769478973512,0.013895983292772973
validation_2023_03m,2022–2024,2023-03-15,2023-04-20,0.06282994434420797,0.055087022539506814,0.08289827524117932,0.07268924439024294,2.793471692474993,2.5829026939904303,2.431997378442543,2.506110607047833,-0.028925619834710536,0.021975921229054556,0.15656566412409229,0.07316397517315153,0.21921019599439479,0.003234919149932569,0.011914906603224612,0.020068330896971354,0.01760222185073612,-0.007742921804701153,0.009859300046034969
validation_2023_04,2022–2024,2023-04-06,2023-05-10,0.012811355320863527,0.0047537744362402545,0.015398955089682254,0.008067993306485777,3.4833469673005015,2.5914172161158655,3.10632642173326,2.517526661278688,0.018852115867331765,0.1031917149246062,0.14091657967533458,0.08817189305775659,0.19012480993768827,0.045826294909606435,-0.031249962747096478,0.002587599768818727,0.003314218870245522,-0.008057580884623272,-0.00474336201437775
validation_2023_04m,2022–2024,2023-04-17,2023-05-19,0.014958880911459582,0.055946310426477686,0.028968677309574087,0.04885249304782735,4.07718177205256,3.1838502374758324,3.764510231571232,2.797320489063056,0.026808523624501212,0.11285710676225794,0.1199984126862008,0.08882729348415064,0.1738807299958131,0.033829269072639945,0.015333596773509265,0.014009796398114505,-0.007093817378650336,0.0409874295150181,0.03389361213636777
validation_2023_05,2022–2024,2023-05-02,2023-06-02,0.16664358625770004,0.17774274729500683,0.17082809669636956,0.18239171474413052,3.129386845454707,3.0372202094247767,3.4352202206364444,2.729569908227414,-0.024916943205812156,0.015486179819261387,0.0918235145457247,0.0812344787612769,0.17479264621988314,-0.09693602977681481,0.0796422346899208,0.00418451043866952,0.0046489674491236865,0.011099161037306793,0.01574812848643048
validation_2023_05m,2022–2024,2023-05-15,2023-06-15,0.25928740940009787,0.2529032165092011,0.25930623578231904,0.2645373612495343,2.488014234674597,2.2586776802515693,2.5718049196980877,2.10432011089589,-0.019246887462408463,-0.030603842274102077,0.09550620302609505,0.08101295772483508,0.13660486357305923,0.07258146890262629,0.12542659838748954,1.8826382221170945e-05,0.011634144740333197,-0.006384192890896756,0.0052499518494364406
validation_2023_06,2022–2024,2023-06-01,2023-07-06,0.13017522804229542,0.15437406786972718,0.13554113512071364,0.1565614996670852,2.9504730009939006,1.9011438120862398,3.4077779096233765,2.31160443078541,0.07636522876011013,0.05786164801575597,0.12841791823826398,0.09997199509713096,0.1373911863277638,0.5092177086385493,0.013872373989952148,0.0053659070784182195,0.0021874317973580304,0.024198839827431762,0.026386271624789792
validation_2023_06m,2022–2024,2023-06-15,2023-07-20,0.2079906720823681,0.21397654716863035,0.19443121152905296,0.19260980305707953,2.3923589830083953,1.7358938251229663,3.0533035811536173,2.5431252683947347,0.09083365135661442,0.12345148715504609,0.14340783462674578,0.12085000966042252,0.11244334890273519,0.4511316966573893,-0.001956730267233742,-0.013559460553315139,-0.021366744111550817,0.005985875086262249,-0.015380869025288568
validation_2023_07,2022–2024,2023-07-03,2023-08-04,0.11881905398826298,0.12013313789077462,0.10695570006999944,0.11379676978190312,2.7155189905676558,1.9324322522015067,2.572986202838882,2.226623150385225,0.023384895298883893,0.065181595331616,0.11990535160313667,0.10011461736726118,0.10188073078125941,0.4164493808573152,9.256321917450511e-05,-0.011863353918263542,-0.006336368108871504,0.0013140839025116424,-0.005022284206359862
