strategy,stage,episode,date,best_iteration,validation_pearson,train_pearson,n_train_rows,n_validation_rows,refit_rows,train_start,validation_end
lgbm_both,full,dev_2020_09,2020-09-08,3,0.039701,0.439304,33883,10851,44734,2019-01-02,2020-08-24
lgbm_both,full,dev_2020_09,2020-09-15,288,0.030995,0.532011,34435,10994,45429,2019-01-02,2020-08-31
lgbm_both,full,dev_2020_09,2020-09-22,39,0.069172,0.479192,34979,11140,46119,2019-01-02,2020-09-07
lgbm_both,full,dev_2020_09,2020-09-29,105,0.067285,0.489338,35527,11282,46809,2019-01-02,2020-09-14
lgbm_both,full,dev_2020_09m,2020-09-15,288,0.030995,0.532011,34435,10994,45429,2019-01-02,2020-08-31
lgbm_both,full,dev_2020_09m,2020-09-22,39,0.069172,0.479192,34979,11140,46119,2019-01-02,2020-09-07
lgbm_both,full,dev_2020_09m,2020-09-29,105,0.067285,0.489338,35527,11282,46809,2019-01-02,2020-09-14
lgbm_both,full,dev_2020_09m,2020-10-08,62,0.054102,0.472208,36075,11429,47504,2019-01-02,2020-09-21
lgbm_both,full,dev_2020_09m,2020-10-16,15,0.024117,0.452998,36623,11573,48196,2019-01-02,2020-09-28
lgbm_both,full,dev_2020_10,2020-10-05,78,0.057673,0.482992,35664,11423,47087,2019-01-02,2020-09-16
lgbm_both,full,dev_2020_10,2020-10-13,13,0.054201,0.460177,36212,11569,47781,2019-01-02,2020-09-23
lgbm_both,full,dev_2020_10,2020-10-20,43,0.018945,0.460128,36760,11713,48473,2019-01-02,2020-09-30
lgbm_both,full,dev_2020_10,2020-10-27,5,0.03444,0.432817,37308,11855,49163,2019-01-02,2020-10-12
lgbm_both,full,dev_2020_10,2020-11-03,1,0.009721,0.431014,37856,11994,49850,2019-01-02,2020-10-19
lgbm_both,full,dev_2020_10m,2020-10-15,17,0.029348,0.45579,36486,11572,48058,2019-01-02,2020-09-25
lgbm_both,full,dev_2020_10m,2020-10-22,23,0.019033,0.456849,37034,11715,48749,2019-01-02,2020-10-06
lgbm_both,full,dev_2020_10m,2020-10-29,1,0.040065,0.425451,37582,11857,49439,2019-01-02,2020-10-14
lgbm_both,full,dev_2020_10m,2020-11-05,11,0.017354,0.442239,38130,11994,50124,2019-01-02,2020-10-21
lgbm_both,full,dev_2020_10m,2020-11-12,78,-0.022962,0.46979,38678,12136,50814,2019-01-02,2020-10-28
lgbm_both,full,dev_2020_11,2020-11-02,1,0.009079,0.431014,37856,11857,49713,2019-01-02,2020-10-16
lgbm_both,full,dev_2020_11,2020-11-09,27,-0.013735,0.458614,38404,11995,50399,2019-01-02,2020-10-23
lgbm_both,full,dev_2020_11,2020-11-16,4,-0.014503,0.427794,38952,12138,51090,2019-01-02,2020-10-30
lgbm_both,full,dev_2020_11,2020-11-23,2,-0.01605,0.423074,39500,12281,51781,2019-01-02,2020-11-06
lgbm_both,full,dev_2020_11,2020-11-30,2,0.008308,0.41753,40048,12427,52475,2019-01-02,2020-11-13
lgbm_both,full,dev_2020_11m,2020-11-16,4,-0.014503,0.427794,38952,12138,51090,2019-01-02,2020-10-30
lgbm_both,full,dev_2020_11m,2020-11-23,2,-0.01605,0.423074,39500,12281,51781,2019-01-02,2020-11-06
lgbm_both,full,dev_2020_11m,2020-11-30,2,0.008308,0.41753,40048,12427,52475,2019-01-02,2020-11-13
lgbm_both,full,dev_2020_11m,2020-12-07,2,0.011731,0.412467,40596,12571,53167,2019-01-02,2020-11-20
lgbm_both,full,dev_2020_11m,2020-12-14,10,0.019805,0.42553,41144,12717,53861,2019-01-02,2020-11-27
lgbm_both,full,dev_2020_12,2020-12-01,2,0.009238,0.41753,40048,12565,52613,2019-01-02,2020-11-16
lgbm_both,full,dev_2020_12,2020-12-08,2,0.012512,0.412467,40596,12709,53305,2019-01-02,2020-11-23
lgbm_both,full,dev_2020_12,2020-12-15,10,0.019757,0.42553,41144,12856,54000,2019-01-02,2020-11-30
lgbm_both,full,dev_2020_12,2020-12-22,101,0.010296,0.469009,41692,13001,54693,2019-01-02,2020-12-07
lgbm_both,full,dev_2020_12,2020-12-29,135,0.015843,0.471105,42240,13144,55384,2019-01-02,2020-12-14
lgbm_both,full,dev_2020_12m,2020-12-15,10,0.019757,0.42553,41144,12856,54000,2019-01-02,2020-11-30
lgbm_both,full,dev_2020_12m,2020-12-22,101,0.010296,0.469009,41692,13001,54693,2019-01-02,2020-12-07
lgbm_both,full,dev_2020_12m,2020-12-29,135,0.015843,0.471105,42240,13144,55384,2019-01-02,2020-12-14
lgbm_both,full,dev_2020_12m,2021-01-06,105,0.040238,0.462127,42788,13282,56070,2019-01-02,2020-12-21
lgbm_both,full,dev_2020_12m,2021-01-13,280,0.075387,0.49736,43336,13419,56755,2019-01-02,2020-12-28
lgbm_both,full,dev_2021_01,2021-01-04,222,0.031934,0.491671,42651,13143,55794,2019-01-02,2020-12-17
lgbm_both,full,dev_2021_01,2021-01-11,301,0.067833,0.504263,43199,13282,56481,2019-01-02,2020-12-24
lgbm_both,full,dev_2021_01,2021-01-18,223,0.091595,0.482256,43750,13420,57170,2019-01-02,2020-12-31
lgbm_both,full,dev_2021_01,2021-01-25,197,0.092148,0.473358,44303,13558,57861,2019-01-02,2021-01-08
lgbm_both,full,dev_2021_01,2021-02-01,313,0.104864,0.498237,44858,13701,58559,2019-01-02,2021-01-15
lgbm_both,full,dev_2021_01m,2021-01-15,207,0.080865,0.478482,43612,13419,57031,2019-01-02,2020-12-30
lgbm_both,full,dev_2021_01m,2021-01-22,240,0.093011,0.482585,44165,13558,57723,2019-01-02,2021-01-07
lgbm_both,full,dev_2021_01m,2021-01-29,157,0.104167,0.462264,44719,13700,58419,2019-01-02,2021-01-14
lgbm_both,full,dev_2021_01m,2021-02-05,98,0.105877,0.442179,45274,13842,59116,2019-01-02,2021-01-21
lgbm_both,full,dev_2021_01m,2021-02-23,60,0.114578,0.428452,45828,13983,59811,2019-01-02,2021-01-28
lgbm_both,full,dev_2021_02,2021-02-01,313,0.104864,0.498237,44858,13701,58559,2019-01-02,2021-01-15
lgbm_both,full,dev_2021_02,2021-02-17,62,0.094526,0.425113,45413,13843,59256,2019-01-02,2021-01-22
lgbm_both,full,dev_2021_02,2021-02-24,3,0.117888,0.390905,45966,13982,59948,2019-01-02,2021-01-29
lgbm_both,full,dev_2021_02,2021-03-04,69,0.119929,0.429469,46519,14120,60639,2019-01-02,2021-02-05
lgbm_both,full,dev_2021_02,2021-03-11,366,0.102179,0.492326,47072,14260,61332,2019-01-02,2021-02-23
lgbm_both,full,dev_2021_02m,2021-02-17,62,0.094526,0.425113,45413,13843,59256,2019-01-02,2021-01-22
lgbm_both,full,dev_2021_02m,2021-02-24,3,0.117888,0.390905,45966,13982,59948,2019-01-02,2021-01-29
lgbm_both,full,dev_2021_02m,2021-03-04,69,0.119929,0.429469,46519,14120,60639,2019-01-02,2021-02-05
lgbm_both,full,dev_2021_02m,2021-03-11,366,0.102179,0.492326,47072,14260,61332,2019-01-02,2021-02-23
lgbm_both,full,dev_2021_02m,2021-03-18,361,0.094124,0.490359,47627,14400,62027,2019-01-02,2021-03-03
lgbm_both,full,dev_2021_03,2021-03-02,54,0.11776,0.427439,46242,14119,60361,2019-01-02,2021-02-03
lgbm_both,full,dev_2021_03,2021-03-09,121,0.113043,0.446457,46795,14261,61056,2019-01-02,2021-02-19
lgbm_both,full,dev_2021_03,2021-03-16,79,0.096846,0.42982,47350,14399,61749,2019-01-02,2021-02-26
lgbm_both,full,dev_2021_03,2021-03-23,352,0.087997,0.488164,47903,14539,62442,2019-01-02,2021-03-08
lgbm_both,full,dev_2021_03,2021-03-30,381,0.076658,0.487982,48457,14678,63135,2019-01-02,2021-03-15
lgbm_both,full,dev_2021_03m,2021-03-15,104,0.099513,0.43721,47211,14399,61610,2019-01-02,2021-02-25
lgbm_both,full,dev_2021_03m,2021-03-22,354,0.084419,0.488983,47765,14538,62303,2019-01-02,2021-03-05
lgbm_both,full,dev_2021_03m,2021-03-29,376,0.078761,0.487601,48318,14677,62995,2019-01-02,2021-03-12
lgbm_both,full,dev_2021_03m,2021-04-08,359,0.085463,0.483738,48874,14822,63696,2019-01-02,2021-03-19
lgbm_both,full,dev_2021_03m,2021-04-15,289,0.0952,0.465288,49428,14968,64396,2019-01-02,2021-03-26
lgbm_both,full,dev_2021_04,2021-04-01,325,0.084803,0.477268,48735,14681,63416,2019-01-02,2021-03-17
lgbm_both,full,dev_2021_04,2021-04-13,345,0.085045,0.478215,49289,14826,64115,2019-01-02,2021-03-24
lgbm_both,full,dev_2021_04,2021-04-20,359,0.104215,0.478122,49843,14976,64819,2019-01-02,2021-03-31
lgbm_both,full,dev_2021_04,2021-04-27,353,0.112676,0.475297,50395,15124,65519,2019-01-02,2021-04-12
lgbm_both,full,dev_2021_04,2021-05-05,384,0.105819,0.478163,50946,15271,66217,2019-01-02,2021-04-19
lgbm_both,full,dev_2021_04m,2021-04-15,289,0.0952,0.465288,49428,14968,64396,2019-01-02,2021-03-26
lgbm_both,full,dev_2021_04m,2021-04-22,393,0.109874,0.484293,49981,15117,65098,2019-01-02,2021-04-07
lgbm_both,full,dev_2021_04m,2021-04-29,396,0.115778,0.483225,50533,15265,65798,2019-01-02,2021-04-14
lgbm_both,full,dev_2021_04m,2021-05-07,281,0.092557,0.457462,51083,15413,66496,2019-01-02,2021-04-21
lgbm_both,full,dev_2021_04m,2021-05-14,424,0.069467,0.482446,51631,15560,67191,2019-01-02,2021-04-28
lgbm_both,full,dev_2021_05,2021-05-03,422,0.115835,0.485545,50671,15267,65938,2019-01-02,2021-04-15
lgbm_both,full,dev_2021_05,2021-05-10,276,0.082012,0.455822,51220,15414,66634,2019-01-02,2021-04-22
lgbm_both,full,dev_2021_05,2021-05-17,438,0.057318,0.485088,51769,15561,67330,2019-01-02,2021-04-29
lgbm_both,full,dev_2021_05,2021-05-24,2,0.037216,0.36389,52322,15705,68027,2019-01-02,2021-05-07
lgbm_both,full,dev_2021_05,2021-05-31,333,0.070338,0.461571,52875,15850,68725,2019-01-02,2021-05-14
lgbm_both,full,dev_2021_05m,2021-05-17,438,0.057318,0.485088,51769,15561,67330,2019-01-02,2021-04-29
lgbm_both,full,dev_2021_05m,2021-05-24,2,0.037216,0.36389,52322,15705,68027,2019-01-02,2021-05-07
lgbm_both,full,dev_2021_05m,2021-05-31,333,0.070338,0.461571,52875,15850,68725,2019-01-02,2021-05-14
lgbm_both,full,dev_2021_05m,2021-06-07,211,0.154533,0.434972,53428,15993,69421,2019-01-02,2021-05-21
lgbm_both,full,dev_2021_05m,2021-06-15,1,0.160439,0.355361,53983,16127,70110,2019-01-02,2021-05-28
lgbm_both,full,dev_2021_06,2021-06-01,2,0.108664,0.364772,53013,15852,68865,2019-01-02,2021-05-17
lgbm_both,full,dev_2021_06,2021-06-08,250,0.145534,0.443896,53567,15992,69559,2019-01-02,2021-05-24
lgbm_both,full,dev_2021_06,2021-06-16,2,0.159832,0.35572,54122,16126,70248,2019-01-02,2021-05-31
lgbm_both,full,dev_2021_06,2021-06-23,5,0.148932,0.366013,54675,16262,70937,2019-01-02,2021-06-07
lgbm_both,full,dev_2021_06,2021-06-30,1,0.16413,0.350695,55231,16404,71635,2019-01-02,2021-06-15
lgbm_both,full,dev_2021_06m,2021-06-15,1,0.160439,0.355361,53983,16127,70110,2019-01-02,2021-05-28
lgbm_both,full,dev_2021_06m,2021-06-22,1,0.147424,0.353474,54537,16263,70800,2019-01-02,2021-06-04
lgbm_both,full,dev_2021_06m,2021-06-29,3,0.158609,0.361567,55092,16404,71496,2019-01-02,2021-06-11
lgbm_both,full,dev_2021_06m,2021-07-06,9,0.153699,0.355779,55647,16546,72193,2019-01-02,2021-06-21
lgbm_both,full,dev_2021_06m,2021-07-13,252,0.132667,0.43624,56202,16684,72886,2019-01-02,2021-06-28
lgbm_both,full,dev_2021_07,2021-07-01,16,0.159644,0.367964,55370,16405,71775,2019-01-02,2021-06-16
lgbm_both,full,dev_2021_07,2021-07-08,1,0.152957,0.349246,55924,16546,72470,2019-01-02,2021-06-23
lgbm_both,full,dev_2021_07,2021-07-15,248,0.12654,0.432862,56479,16683,73162,2019-01-02,2021-06-30
lgbm_both,full,dev_2021_07,2021-07-22,575,0.11268,0.494952,57032,16828,73860,2019-01-02,2021-07-07
lgbm_both,full,dev_2021_07,2021-07-29,443,0.084534,0.473209,57586,16977,74563,2019-01-02,2021-07-14
lgbm_both,full,dev_2021_07m,2021-07-15,248,0.12654,0.432862,56479,16683,73162,2019-01-02,2021-06-30
lgbm_both,full,dev_2021_07m,2021-07-22,575,0.11268,0.494952,57032,16828,73860,2019-01-02,2021-07-07
lgbm_both,full,dev_2021_07m,2021-07-29,443,0.084534,0.473209,57586,16977,74563,2019-01-02,2021-07-14
lgbm_both,full,dev_2021_07m,2021-08-05,606,0.084862,0.496672,58138,17126,75264,2019-01-02,2021-07-21
lgbm_both,full,dev_2021_07m,2021-08-12,262,0.100767,0.435513,58694,17273,75967,2019-01-02,2021-07-28
lgbm_both,full,dev_2021_08,2021-08-02,475,0.086201,0.479868,57724,17121,74845,2019-01-02,2021-07-16
lgbm_both,full,dev_2021_08,2021-08-09,568,0.089773,0.490348,58277,17267,75544,2019-01-02,2021-07-23
lgbm_both,full,dev_2021_08,2021-08-16,238,0.111702,0.430008,58833,17416,76249,2019-01-02,2021-07-30
lgbm_both,full,dev_2021_08,2021-08-23,211,0.088042,0.423078,59387,17565,76952,2019-01-02,2021-08-06
lgbm_both,full,dev_2021_08,2021-08-30,188,0.079825,0.413305,59943,17715,77658,2019-01-02,2021-08-13
lgbm_both,full,dev_2021_08m,2021-08-16,238,0.111702,0.430008,58833,17416,76249,2019-01-02,2021-07-30
lgbm_both,full,dev_2021_08m,2021-08-23,211,0.088042,0.423078,59387,17565,76952,2019-01-02,2021-08-06
lgbm_both,full,dev_2021_08m,2021-08-30,188,0.079825,0.413305,59943,17715,77658,2019-01-02,2021-08-13
lgbm_both,full,dev_2021_08m,2021-09-06,172,0.062426,0.40812,60499,17757,78256,2019-01-02,2021-08-20
lgbm_both,full,dev_2021_08m,2021-09-13,10,0.064175,0.337316,61055,17901,78956,2019-01-02,2021-08-27
lgbm_both,full,dev_2021_09,2021-09-01,168,0.066733,0.409534,60221,17613,77834,2019-01-02,2021-08-17
lgbm_both,full,dev_2021_09,2021-09-08,176,0.060971,0.408193,60777,17759,78536,2019-01-02,2021-08-24
lgbm_both,full,dev_2021_09,2021-09-15,1,0.065965,0.332425,61332,17904,79236,2019-01-02,2021-08-31
lgbm_both,full,dev_2021_09,2021-09-24,3,0.059652,0.334493,61884,18047,79931,2019-01-02,2021-09-07
lgbm_both,full,dev_2021_09,2021-10-01,77,0.067759,0.375348,62440,18192,80632,2019-01-02,2021-09-14
lgbm_both,full,dev_2021_09m,2021-09-15,1,0.065965,0.332425,61332,17904,79236,2019-01-02,2021-08-31
lgbm_both,full,dev_2021_09m,2021-09-24,3,0.059652,0.334493,61884,18047,79931,2019-01-02,2021-09-07
lgbm_both,full,dev_2021_09m,2021-10-01,77,0.067759,0.375348,62440,18192,80632,2019-01-02,2021-09-14
lgbm_both,full,dev_2021_09m,2021-10-08,222,0.057661,0.412718,62995,18336,81331,2019-01-02,2021-09-23
lgbm_both,full,dev_2021_09m,2021-10-18,66,0.06649,0.370178,63551,18477,82028,2019-01-02,2021-09-30
lgbm_both,full,dev_2021_10,2021-10-01,77,0.067759,0.375348,62440,18192,80632,2019-01-02,2021-09-14
lgbm_both,full,dev_2021_10,2021-10-08,222,0.057661,0.412718,62995,18336,81331,2019-01-02,2021-09-23
lgbm_both,full,dev_2021_10,2021-10-18,66,0.06649,0.370178,63551,18477,82028,2019-01-02,2021-09-30
lgbm_both,full,dev_2021_10,2021-10-25,193,0.062025,0.402142,64105,18621,82726,2019-01-02,2021-10-07
lgbm_both,full,dev_2021_10,2021-11-01,188,0.062163,0.400373,64660,18765,83425,2019-01-02,2021-10-15
lgbm_both,full,dev_2021_10m,2021-10-15,109,0.057832,0.382077,63412,18478,81890,2019-01-02,2021-09-29
lgbm_both,full,dev_2021_10m,2021-10-22,192,0.058532,0.402084,63967,18619,82586,2019-01-02,2021-10-06
lgbm_both,full,dev_2021_10m,2021-10-29,157,0.060433,0.391759,64521,18764,83285,2019-01-02,2021-10-14
lgbm_both,full,dev_2021_10m,2021-11-05,168,0.052002,0.393281,65079,18908,83987,2019-01-02,2021-10-21
lgbm_both,full,dev_2021_10m,2021-11-12,189,0.053564,0.396151,65637,19049,84686,2019-01-02,2021-10-28
lgbm_both,full,dev_2021_11,2021-11-01,188,0.062163,0.400373,64660,18765,83425,2019-01-02,2021-10-15
lgbm_both,full,dev_2021_11,2021-11-08,234,0.052967,0.408826,65218,18908,84126,2019-01-02,2021-10-22
lgbm_both,full,dev_2021_11,2021-11-15,167,0.051954,0.391665,65777,19049,84826,2019-01-02,2021-10-29
lgbm_both,full,dev_2021_11,2021-11-22,2,0.045524,0.332446,66335,19194,85529,2019-01-02,2021-11-05
lgbm_both,full,dev_2021_11,2021-11-29,167,0.07552,0.39437,66893,19339,86232,2019-01-02,2021-11-12
lgbm_both,full,dev_2021_11m,2021-11-15,167,0.051954,0.391665,65777,19049,84826,2019-01-02,2021-10-29
lgbm_both,full,dev_2021_11m,2021-11-22,2,0.045524,0.332446,66335,19194,85529,2019-01-02,2021-11-05
lgbm_both,full,dev_2021_11m,2021-11-29,167,0.07552,0.39437,66893,19339,86232,2019-01-02,2021-11-12
lgbm_both,full,dev_2021_11m,2021-12-06,90,0.099632,0.37231,67453,19484,86937,2019-01-02,2021-11-19
lgbm_both,full,dev_2021_11m,2021-12-13,148,0.11929,0.391402,68013,19624,87637,2019-01-02,2021-11-26
