strategy,stage,episode,date,best_iteration,train_pearson,validation_pearson,prediction_std,n_train_rows,n_validation_rows,n_symbols
lgbm_execution_alpha,full,dev_2019_02m,2019-02-15,59,0.322391,-0.005791,0.005326,41761,20317,138
lgbm_execution_alpha,full,dev_2019_02m,2019-02-22,3,0.274778,0.053426,0.000381,41808,20318,138
lgbm_execution_alpha,full,dev_2019_02m,2019-03-05,243,0.400289,0.048561,0.012468,41850,20322,138
lgbm_execution_alpha,full,dev_2019_02m,2019-03-12,98,0.359274,0.062799,0.008642,41897,20331,138
lgbm_execution_alpha,full,dev_2019_02m,2019-03-19,193,0.39565,0.058121,0.010736,42375,20336,138
lgbm_execution_alpha,full,dev_2019_03,2019-03-04,8,0.282646,0.042267,0.000981,41842,20322,138
lgbm_execution_alpha,full,dev_2019_03,2019-03-11,101,0.358657,0.060398,0.008052,41888,20330,138
lgbm_execution_alpha,full,dev_2019_03,2019-03-18,83,0.357248,0.072896,0.007092,42258,20335,138
lgbm_execution_alpha,full,dev_2019_03,2019-03-25,197,0.389081,0.067754,0.009324,42843,20342,138
lgbm_execution_alpha,full,dev_2019_03,2019-04-01,210,0.391866,0.041912,0.006363,43322,20356,138
lgbm_execution_alpha,full,dev_2019_03m,2019-03-15,161,0.377777,0.055985,0.010709,42142,20335,138
lgbm_execution_alpha,full,dev_2019_03m,2019-03-22,170,0.382135,0.071247,0.008943,42726,20340,138
lgbm_execution_alpha,full,dev_2019_03m,2019-03-29,207,0.390522,0.05742,0.006509,43204,20354,138
lgbm_execution_alpha,full,dev_2019_03m,2019-04-09,272,0.404417,0.06735,0.007403,43793,20362,138
lgbm_execution_alpha,full,dev_2019_03m,2019-04-16,14,0.280181,0.088947,0.000877,44371,20375,138
lgbm_execution_alpha,full,dev_2019_04,2019-04-01,210,0.391866,0.041912,0.006363,43322,20356,138
lgbm_execution_alpha,full,dev_2019_04,2019-04-10,323,0.419422,0.07371,0.008523,43909,20364,138
lgbm_execution_alpha,full,dev_2019_04,2019-04-17,17,0.28855,0.080401,0.000997,44480,20378,138
lgbm_execution_alpha,full,dev_2019_04,2019-04-24,27,0.304011,0.080229,0.001512,45032,20396,138
lgbm_execution_alpha,full,dev_2019_04,2019-05-02,300,0.410251,0.067562,0.008872,45578,20414,138
lgbm_execution_alpha,full,dev_2019_04m,2019-04-15,4,0.277039,0.084698,0.000276,44256,20373,138
lgbm_execution_alpha,full,dev_2019_04m,2019-04-22,16,0.29748,0.092282,0.000955,44812,20389,138
lgbm_execution_alpha,full,dev_2019_04m,2019-04-29,46,0.313218,0.07168,0.00263,45360,20407,138
lgbm_execution_alpha,full,dev_2019_04m,2019-05-07,69,0.327661,0.058471,0.003811,45905,20424,138
lgbm_execution_alpha,full,dev_2019_04m,2019-05-14,63,0.328538,0.066549,0.003423,46449,20445,138
lgbm_execution_alpha,full,dev_2019_05,2019-05-02,300,0.410251,0.067562,0.008872,45578,20414,138
lgbm_execution_alpha,full,dev_2019_05,2019-05-09,51,0.321442,0.078831,0.002997,46123,20433,138
lgbm_execution_alpha,full,dev_2019_05,2019-05-16,70,0.327389,0.063388,0.003799,46666,20452,138
lgbm_execution_alpha,full,dev_2019_05,2019-05-23,86,0.333233,0.079896,0.00412,47208,20473,138
lgbm_execution_alpha,full,dev_2019_05,2019-05-30,139,0.35783,0.048344,0.006296,47747,20494,138
lgbm_execution_alpha,full,dev_2019_05m,2019-05-15,60,0.326737,0.067899,0.003252,46558,20448,138
lgbm_execution_alpha,full,dev_2019_05m,2019-05-22,118,0.340211,0.059133,0.005509,47101,20468,138
lgbm_execution_alpha,full,dev_2019_05m,2019-05-29,95,0.339193,0.058386,0.004876,47639,20490,138
lgbm_execution_alpha,full,dev_2019_05m,2019-06-05,101,0.344199,0.037232,0.005199,48180,20512,138
lgbm_execution_alpha,full,dev_2019_05m,2019-06-13,357,0.434715,0.043015,0.011778,48720,20529,138
lgbm_execution_alpha,full,dev_2019_06,2019-06-03,89,0.338706,0.048808,0.004769,47964,20503,138
lgbm_execution_alpha,full,dev_2019_06,2019-06-11,77,0.33052,0.053061,0.004618,48504,20523,138
lgbm_execution_alpha,full,dev_2019_06,2019-06-18,368,0.438252,0.030034,0.011564,49043,20538,138
lgbm_execution_alpha,full,dev_2019_06,2019-06-25,1,0.268162,0.026129,0.000111,49583,20557,138
lgbm_execution_alpha,full,dev_2019_06,2019-07-02,27,0.270658,0.005616,0.002346,49689,20579,138
lgbm_execution_alpha,full,dev_2019_06m,2019-06-17,306,0.415722,0.035089,0.010627,48936,20535,138
lgbm_execution_alpha,full,dev_2019_06m,2019-06-24,18,0.27683,0.035549,0.001644,49475,20553,138
lgbm_execution_alpha,full,dev_2019_06m,2019-07-01,1,0.26157,0.016695,0.000114,49689,20576,138
lgbm_execution_alpha,full,dev_2019_06m,2019-07-08,16,0.280342,-0.011076,0.001666,49687,20594,138
lgbm_execution_alpha,full,dev_2019_06m,2019-07-15,3,0.259414,0.038004,0.000285,50222,20609,138
lgbm_execution_alpha,full,dev_2019_07,2019-07-01,1,0.26157,0.016695,0.000114,49689,20576,138
lgbm_execution_alpha,full,dev_2019_07,2019-07-08,16,0.280342,-0.011076,0.001666,49687,20594,138
lgbm_execution_alpha,full,dev_2019_07,2019-07-15,3,0.259414,0.038004,0.000285,50222,20609,138
lgbm_execution_alpha,full,dev_2019_07,2019-07-22,10,0.275673,0.015076,0.000965,50766,20620,138
lgbm_execution_alpha,full,dev_2019_07,2019-07-29,3,0.269723,0.026788,0.000352,51228,20624,138
lgbm_execution_alpha,full,dev_2019_07m,2019-07-15,3,0.259414,0.038004,0.000285,50222,20609,138
lgbm_execution_alpha,full,dev_2019_07m,2019-07-22,10,0.275673,0.015076,0.000965,50766,20620,138
lgbm_execution_alpha,full,dev_2019_07m,2019-07-29,3,0.269723,0.026788,0.000352,51228,20624,138
lgbm_execution_alpha,full,dev_2019_07m,2019-08-05,14,0.268493,0.027257,0.001497,51775,20623,138
lgbm_execution_alpha,full,dev_2019_07m,2019-08-13,12,0.272327,0.023394,0.001244,52324,20628,138
lgbm_execution_alpha,full,dev_2019_08,2019-08-01,18,0.269875,0.019722,0.001786,51556,20625,138
lgbm_execution_alpha,full,dev_2019_08,2019-08-08,18,0.270924,0.022104,0.001801,52103,20625,138
lgbm_execution_alpha,full,dev_2019_08,2019-08-16,12,0.267159,0.017851,0.000949,52657,20630,138
lgbm_execution_alpha,full,dev_2019_08,2019-08-23,1,0.255738,0.025982,7.8e-05,53212,20632,138
lgbm_execution_alpha,full,dev_2019_08,2019-08-30,2,0.257928,0.015323,0.000148,53766,20634,138
lgbm_execution_alpha,full,dev_2019_08m,2019-08-15,27,0.27664,-0.000998,0.00241,52546,20630,138
lgbm_execution_alpha,full,dev_2019_08m,2019-08-22,6,0.263184,0.032123,0.000456,53101,20632,138
lgbm_execution_alpha,full,dev_2019_08m,2019-08-29,1,0.25378,0.012936,8.3e-05,53654,20633,138
lgbm_execution_alpha,full,dev_2019_08m,2019-09-05,4,0.250264,-0.01726,0.000232,54212,20631,138
lgbm_execution_alpha,full,dev_2019_08m,2019-09-16,8,0.261534,-0.001614,0.000391,54767,20630,138
lgbm_execution_alpha,full,dev_2019_09,2019-09-02,12,0.271309,0.007963,0.000675,53877,20633,138
lgbm_execution_alpha,full,dev_2019_09,2019-09-10,1066,0.525326,-0.006651,0.010011,54434,20630,138
lgbm_execution_alpha,full,dev_2019_09,2019-09-18,374,0.414209,0.011494,0.006984,54990,20629,138
lgbm_execution_alpha,full,dev_2019_09,2019-09-25,516,0.447246,0.021463,0.008583,55548,20626,138
lgbm_execution_alpha,full,dev_2019_09,2019-10-03,1,0.247652,0.011848,6.4e-05,56104,20626,138
lgbm_execution_alpha,full,dev_2019_09m,2019-09-16,8,0.261534,-0.001614,0.000391,54767,20630,138
lgbm_execution_alpha,full,dev_2019_09m,2019-09-23,224,0.363621,0.01141,0.00629,55326,20627,138
lgbm_execution_alpha,full,dev_2019_09m,2019-10-01,452,0.432225,0.01714,0.008496,55882,20626,138
lgbm_execution_alpha,full,dev_2019_09m,2019-10-08,459,0.433957,0.020618,0.007803,56438,20629,138
lgbm_execution_alpha,full,dev_2019_09m,2019-10-17,2,0.242829,0.025749,0.000129,56995,20628,138
lgbm_execution_alpha,full,dev_2019_10,2019-10-01,452,0.432225,0.01714,0.008496,55882,20626,138
lgbm_execution_alpha,full,dev_2019_10,2019-10-08,459,0.433957,0.020618,0.007803,56438,20629,138
lgbm_execution_alpha,full,dev_2019_10,2019-10-17,2,0.242829,0.025749,0.000129,56995,20628,138
lgbm_execution_alpha,full,dev_2019_10,2019-10-24,957,0.515803,0.030769,0.010274,57551,20627,138
lgbm_execution_alpha,full,dev_2019_10,2019-10-31,237,0.366349,0.015889,0.007444,58108,20624,138
lgbm_execution_alpha,full,dev_2019_10m,2019-10-15,649,0.474001,0.029896,0.008918,56772,20630,138
lgbm_execution_alpha,full,dev_2019_10m,2019-10-22,1,0.240675,0.026664,6.6e-05,57329,20626,138
lgbm_execution_alpha,full,dev_2019_10m,2019-10-29,904,0.501137,0.027392,0.009694,57885,20626,138
lgbm_execution_alpha,full,dev_2019_10m,2019-11-05,256,0.370067,0.012764,0.007944,58344,20623,138
lgbm_execution_alpha,full,dev_2019_10m,2019-11-12,2,0.231037,0.020084,0.000156,58907,20621,138
lgbm_execution_alpha,full,dev_2019_11,2019-11-01,221,0.356478,0.010594,0.007471,58118,20625,138
lgbm_execution_alpha,full,dev_2019_11,2019-11-08,2,0.233485,0.013778,0.000147,58682,20621,138
lgbm_execution_alpha,full,dev_2019_11,2019-11-15,3,0.232423,0.010215,0.000235,59243,20619,138
lgbm_execution_alpha,full,dev_2019_11,2019-11-22,919,0.497407,0.013474,0.010869,59802,20618,138
lgbm_execution_alpha,full,dev_2019_11,2019-11-29,1101,0.516363,0.010841,0.011992,60361,20616,138
lgbm_execution_alpha,full,dev_2019_11m,2019-11-15,3,0.232423,0.010215,0.000235,59243,20619,138
lgbm_execution_alpha,full,dev_2019_11m,2019-11-22,919,0.497407,0.013474,0.010869,59802,20618,138
lgbm_execution_alpha,full,dev_2019_11m,2019-11-29,1101,0.516363,0.010841,0.011992,60361,20616,138
lgbm_execution_alpha,full,dev_2019_11m,2019-12-06,1,0.236449,0.014569,9.5e-05,60920,20617,138
lgbm_execution_alpha,full,dev_2019_11m,2019-12-13,2,0.240724,0.017868,0.000197,61478,20619,138
lgbm_execution_alpha,full,dev_2019_12,2019-12-02,1131,0.519684,0.013381,0.012003,60472,20616,138
lgbm_execution_alpha,full,dev_2019_12,2019-12-09,594,0.445453,0.017057,0.0105,61031,20617,138
lgbm_execution_alpha,full,dev_2019_12,2019-12-16,317,0.38447,0.01473,0.009771,61590,20619,138
lgbm_execution_alpha,full,dev_2019_12,2019-12-23,1,0.233923,0.01981,0.0001,62147,20623,138
lgbm_execution_alpha,full,dev_2019_12,2019-12-30,540,0.43337,0.015782,0.011325,62703,20621,138
lgbm_execution_alpha,full,dev_2019_12m,2019-12-16,317,0.38447,0.01473,0.009771,61590,20619,138
lgbm_execution_alpha,full,dev_2019_12m,2019-12-23,1,0.233923,0.01981,0.0001,62147,20623,138
lgbm_execution_alpha,full,dev_2019_12m,2019-12-30,540,0.43337,0.015782,0.011325,62703,20621,138
lgbm_execution_alpha,full,dev_2019_12m,2020-01-07,2,0.235265,0.01274,0.000205,63259,20622,138
lgbm_execution_alpha,full,dev_2019_12m,2020-01-14,5,0.231505,0.010755,0.00051,63819,20624,138
lgbm_execution_alpha,full,dev_2020_01,2020-01-02,2,0.235934,0.009761,0.000196,62926,20621,138
lgbm_execution_alpha,full,dev_2020_01,2020-01-09,603,0.447413,0.017629,0.012577,63483,20623,138
lgbm_execution_alpha,full,dev_2020_01,2020-01-16,2,0.225322,0.019118,0.000207,64043,20624,138
lgbm_execution_alpha,full,dev_2020_01,2020-02-03,4,0.238019,0.008248,0.000417,64602,20625,138
lgbm_execution_alpha,full,dev_2020_01,2020-02-10,4,0.239182,0.006815,0.000416,64832,20625,138
lgbm_execution_alpha,full,dev_2020_01m,2020-01-15,1,0.230991,0.01025,0.000103,63931,20624,138
lgbm_execution_alpha,full,dev_2020_01m,2020-01-31,1,0.230827,0.010311,0.000105,64490,20625,138
lgbm_execution_alpha,full,dev_2020_01m,2020-02-07,2,0.233879,0.010057,0.000214,64829,20625,138
lgbm_execution_alpha,full,dev_2020_01m,2020-02-14,2,0.239471,0.005277,0.000166,64842,20624,138
lgbm_execution_alpha,full,dev_2020_01m,2020-02-21,5,0.244985,0.011221,0.000358,64855,20624,138
lgbm_execution_alpha,full,dev_2020_02,2020-02-03,4,0.238019,0.008248,0.000417,64602,20625,138
lgbm_execution_alpha,full,dev_2020_02,2020-02-10,4,0.239182,0.006815,0.000416,64832,20625,138
lgbm_execution_alpha,full,dev_2020_02,2020-02-17,42,0.261479,0.005635,0.003543,64845,20624,138
lgbm_execution_alpha,full,dev_2020_02,2020-02-24,1,0.222964,0.023011,6.8e-05,64857,20624,138
lgbm_execution_alpha,full,dev_2020_02,2020-03-03,65,0.261016,0.022053,0.00329,64865,20609,138
lgbm_execution_alpha,full,dev_2020_02m,2020-02-17,42,0.261479,0.005635,0.003543,64845,20624,138
lgbm_execution_alpha,full,dev_2020_02m,2020-02-24,1,0.222964,0.023011,6.8e-05,64857,20624,138
lgbm_execution_alpha,full,dev_2020_02m,2020-03-03,65,0.261016,0.022053,0.00329,64865,20609,138
lgbm_execution_alpha,full,dev_2020_02m,2020-03-10,78,0.275462,0.027286,0.00385,64871,20610,138
lgbm_execution_alpha,full,dev_2020_02m,2020-03-17,104,0.291785,0.017205,0.004409,64878,20615,139
lgbm_execution_alpha,full,dev_2020_03,2020-03-02,60,0.26191,0.026121,0.003138,64864,20609,138
lgbm_execution_alpha,full,dev_2020_03,2020-03-09,103,0.290747,0.027472,0.004454,64870,20609,138
lgbm_execution_alpha,full,dev_2020_03,2020-03-16,112,0.294026,0.02104,0.004497,64877,20614,139
lgbm_execution_alpha,full,dev_2020_03,2020-03-23,121,0.295145,0.017159,0.004578,64884,20620,139
lgbm_execution_alpha,full,dev_2020_03,2020-03-30,41,0.265533,0.015489,0.002133,65439,20588,139
lgbm_execution_alpha,full,dev_2020_03m,2020-03-16,112,0.294026,0.02104,0.004497,64877,20614,139
lgbm_execution_alpha,full,dev_2020_03m,2020-03-23,121,0.295145,0.017159,0.004578,64884,20620,139
lgbm_execution_alpha,full,dev_2020_03m,2020-03-30,41,0.265533,0.015489,0.002133,65439,20588,139
lgbm_execution_alpha,full,dev_2020_03m,2020-04-08,4,0.23318,0.042665,0.000259,65996,20532,139
lgbm_execution_alpha,full,dev_2020_03m,2020-04-15,218,0.337628,0.090305,0.006815,66439,20529,139
lgbm_execution_alpha,full,dev_2020_04,2020-04-01,2,0.215035,0.01759,0.000154,65661,20549,139
lgbm_execution_alpha,full,dev_2020_04,2020-04-10,159,0.31298,0.072793,0.00513,66105,20529,139
lgbm_execution_alpha,full,dev_2020_04,2020-04-17,211,0.338634,0.10539,0.006722,66666,20527,139
lgbm_execution_alpha,full,dev_2020_04,2020-04-24,630,0.446883,0.125932,0.010972,67224,20524,139
lgbm_execution_alpha,full,dev_2020_04,2020-05-04,683,0.454369,0.133108,0.011754,67780,20523,139
lgbm_execution_alpha,full,dev_2020_04m,2020-04-15,218,0.337628,0.090305,0.006815,66439,20529,139
lgbm_execution_alpha,full,dev_2020_04m,2020-04-22,539,0.425796,0.12435,0.010098,67000,20524,139
lgbm_execution_alpha,full,dev_2020_04m,2020-04-29,657,0.448177,0.128292,0.011592,67558,20523,139
lgbm_execution_alpha,full,dev_2020_04m,2020-05-07,596,0.429862,0.135472,0.011734,68115,20525,139
lgbm_execution_alpha,full,dev_2020_04m,2020-05-14,920,0.482137,0.140618,0.013435,68670,20523,139
lgbm_execution_alpha,full,dev_2020_05,2020-05-04,683,0.454369,0.133108,0.011754,67780,20523,139
lgbm_execution_alpha,full,dev_2020_05,2020-05-11,271,0.352721,0.130548,0.008607,68337,20526,139
lgbm_execution_alpha,full,dev_2020_05,2020-05-18,11,0.241172,0.142655,0.000668,68892,20520,139
lgbm_execution_alpha,full,dev_2020_05,2020-05-25,6,0.209657,0.141592,0.000428,69445,20511,139
lgbm_execution_alpha,full,dev_2020_05,2020-06-01,490,0.410862,0.147031,0.010954,69998,20504,139
lgbm_execution_alpha,full,dev_2020_05m,2020-05-15,312,0.36662,0.135123,0.008895,68781,20522,139
lgbm_execution_alpha,full,dev_2020_05m,2020-05-22,220,0.334498,0.142129,0.007491,69334,20513,139
lgbm_execution_alpha,full,dev_2020_05m,2020-05-29,195,0.337767,0.14629,0.00678,69887,20505,139
lgbm_execution_alpha,full,dev_2020_05m,2020-06-05,186,0.344452,0.146441,0.006898,70445,20498,139
lgbm_execution_alpha,full,dev_2020_05m,2020-06-12,190,0.333681,0.142908,0.007291,71004,20491,139
lgbm_execution_alpha,full,dev_2020_06,2020-06-01,490,0.410862,0.147031,0.010954,69998,20504,139
lgbm_execution_alpha,full,dev_2020_06,2020-06-08,194,0.343663,0.14587,0.007059,70557,20496,139
lgbm_execution_alpha,full,dev_2020_06,2020-06-15,154,0.322429,0.144696,0.00629,71115,20490,139
lgbm_execution_alpha,full,dev_2020_06,2020-06-22,114,0.301399,0.152456,0.005496,71672,20484,139
lgbm_execution_alpha,full,dev_2020_06,2020-07-01,142,0.311962,0.156559,0.006506,72229,20477,139
lgbm_execution_alpha,full,dev_2020_06m,2020-06-15,154,0.322429,0.144696,0.00629,71115,20490,139
lgbm_execution_alpha,full,dev_2020_06m,2020-06-22,114,0.301399,0.152456,0.005496,71672,20484,139
lgbm_execution_alpha,full,dev_2020_06m,2020-07-01,142,0.311962,0.156559,0.006506,72229,20477,139
lgbm_execution_alpha,full,dev_2020_06m,2020-07-08,143,0.309111,0.164993,0.006533,72790,20470,139
lgbm_execution_alpha,full,dev_2020_06m,2020-07-15,101,0.301345,0.164423,0.004914,73352,20462,139
lgbm_execution_alpha,full,dev_2020_07,2020-07-01,142,0.311962,0.156559,0.006506,72229,20477,139
lgbm_execution_alpha,full,dev_2020_07,2020-07-08,143,0.309111,0.164993,0.006533,72790,20470,139
lgbm_execution_alpha,full,dev_2020_07,2020-07-15,101,0.301345,0.164423,0.004914,73352,20462,139
lgbm_execution_alpha,full,dev_2020_07,2020-07-22,148,0.315183,0.16058,0.006545,73803,20455,139
lgbm_execution_alpha,full,dev_2020_07,2020-07-29,113,0.299255,0.154824,0.005402,74367,20448,139
lgbm_execution_alpha,full,dev_2020_07m,2020-07-15,101,0.301345,0.164423,0.004914,73352,20462,139
lgbm_execution_alpha,full,dev_2020_07m,2020-07-22,148,0.315183,0.16058,0.006545,73803,20455,139
lgbm_execution_alpha,full,dev_2020_07m,2020-07-29,113,0.299255,0.154824,0.005402,74367,20448,139
lgbm_execution_alpha,full,dev_2020_07m,2020-08-05,81,0.285006,0.158283,0.004477,74927,20438,139
lgbm_execution_alpha,full,dev_2020_07m,2020-08-12,147,0.305976,0.159427,0.007241,75490,20432,139
lgbm_execution_alpha,full,dev_2020_08,2020-08-03,49,0.258997,0.167498,0.002843,74702,20442,139
lgbm_execution_alpha,full,dev_2020_08,2020-08-10,108,0.291624,0.155242,0.005627,75265,20434,139
lgbm_execution_alpha,full,dev_2020_08,2020-08-17,74,0.278835,0.164664,0.004209,75828,20430,139
lgbm_execution_alpha,full,dev_2020_08,2020-08-24,64,0.269818,0.146268,0.003863,76393,20426,139
lgbm_execution_alpha,full,dev_2020_08,2020-08-31,84,0.280363,0.152383,0.004689,76956,20425,139
lgbm_execution_alpha,full,dev_2020_08m,2020-08-17,74,0.278835,0.164664,0.004209,75828,20430,139
lgbm_execution_alpha,full,dev_2020_08m,2020-08-24,64,0.269818,0.146268,0.003863,76393,20426,139
lgbm_execution_alpha,full,dev_2020_08m,2020-08-31,84,0.280363,0.152383,0.004689,76956,20425,139
lgbm_execution_alpha,full,dev_2020_08m,2020-09-07,560,0.416896,0.148394,0.013594,77521,20423,139
lgbm_execution_alpha,full,dev_2020_08m,2020-09-14,586,0.422907,0.146272,0.013539,78086,20420,139
lgbm_execution_alpha,full,dev_2020_09,2020-09-01,78,0.280547,0.141402,0.004369,77069,20425,139
lgbm_execution_alpha,full,dev_2020_09,2020-09-08,338,0.366341,0.149713,0.011062,77634,20422,139
lgbm_execution_alpha,full,dev_2020_09,2020-09-15,515,0.411692,0.147099,0.012867,78199,20420,139
lgbm_execution_alpha,full,dev_2020_09,2020-09-22,21,0.243718,0.143912,0.00152,78764,20419,139
lgbm_execution_alpha,full,dev_2020_09,2020-09-29,30,0.259352,0.14762,0.002016,79328,20415,139
lgbm_execution_alpha,full,dev_2020_09m,2020-09-15,515,0.411692,0.147099,0.012867,78199,20420,139
lgbm_execution_alpha,full,dev_2020_09m,2020-09-22,21,0.243718,0.143912,0.00152,78764,20419,139
lgbm_execution_alpha,full,dev_2020_09m,2020-09-29,30,0.259352,0.14762,0.002016,79328,20415,139
lgbm_execution_alpha,full,dev_2020_09m,2020-10-08,28,0.248986,0.144813,0.001943,79895,20429,139
lgbm_execution_alpha,full,dev_2020_09m,2020-10-16,287,0.359759,0.141387,0.009948,80246,20429,139
lgbm_execution_alpha,full,dev_2020_10,2020-10-05,248,0.345889,0.140581,0.009253,79553,20429,139
lgbm_execution_alpha,full,dev_2020_10,2020-10-13,55,0.27079,0.145679,0.003394,80123,20429,139
lgbm_execution_alpha,full,dev_2020_10,2020-10-20,259,0.356432,0.136212,0.009469,80242,20429,139
lgbm_execution_alpha,full,dev_2020_10,2020-10-27,4,0.21229,0.139938,0.000381,80266,20421,139
lgbm_execution_alpha,full,dev_2020_10,2020-11-03,302,0.364532,0.141036,0.010379,80292,20447,139
lgbm_execution_alpha,full,dev_2020_10m,2020-10-15,248,0.348369,0.144761,0.009372,80241,20429,139
lgbm_execution_alpha,full,dev_2020_10m,2020-10-22,480,0.397269,0.134628,0.013099,80251,20425,139
lgbm_execution_alpha,full,dev_2020_10m,2020-10-29,27,0.239794,0.145474,0.002134,80277,20419,139
lgbm_execution_alpha,full,dev_2020_10m,2020-11-05,83,0.279919,0.139833,0.004843,80308,20445,139
lgbm_execution_alpha,full,dev_2020_10m,2020-11-12,487,0.400499,0.11889,0.012786,80345,20499,139
lgbm_execution_alpha,full,dev_2020_11,2020-11-02,52,0.261664,0.155006,0.003618,80286,20447,139
lgbm_execution_alpha,full,dev_2020_11,2020-11-09,66,0.269441,0.139387,0.004278,80322,20481,139
lgbm_execution_alpha,full,dev_2020_11,2020-11-16,67,0.252079,0.096075,0.004371,80358,20500,139
lgbm_execution_alpha,full,dev_2020_11,2020-11-23,720,0.44273,0.047204,0.012342,80311,20502,139
lgbm_execution_alpha,full,dev_2020_11,2020-11-30,700,0.41894,0.05172,0.012542,80314,20507,139
lgbm_execution_alpha,full,dev_2020_11m,2020-11-16,67,0.252079,0.096075,0.004371,80358,20500,139
lgbm_execution_alpha,full,dev_2020_11m,2020-11-23,720,0.44273,0.047204,0.012342,80311,20502,139
lgbm_execution_alpha,full,dev_2020_11m,2020-11-30,700,0.41894,0.05172,0.012542,80314,20507,139
lgbm_execution_alpha,full,dev_2020_11m,2020-12-07,2652,0.590762,0.06053,0.017724,80336,20510,139
lgbm_execution_alpha,full,dev_2020_11m,2020-12-14,1679,0.528922,0.034834,0.014955,80355,20514,139
lgbm_execution_alpha,full,dev_2020_12,2020-12-01,873,0.445217,0.047402,0.013335,80318,20509,139
lgbm_execution_alpha,full,dev_2020_12,2020-12-08,1582,0.522404,0.050909,0.015451,80339,20511,139
lgbm_execution_alpha,full,dev_2020_12,2020-12-15,95,0.272875,0.031056,0.004937,80360,20517,139
lgbm_execution_alpha,full,dev_2020_12,2020-12-22,9,0.220531,0.053512,0.000667,80379,20525,139
lgbm_execution_alpha,full,dev_2020_12,2020-12-29,33,0.24187,0.034957,0.00252,80399,20534,139
lgbm_execution_alpha,full,dev_2020_12m,2020-12-15,95,0.272875,0.031056,0.004937,80360,20517,139
lgbm_execution_alpha,full,dev_2020_12m,2020-12-22,9,0.220531,0.053512,0.000667,80379,20525,139
lgbm_execution_alpha,full,dev_2020_12m,2020-12-29,33,0.24187,0.034957,0.00252,80399,20534,139
lgbm_execution_alpha,full,dev_2020_12m,2021-01-06,113,0.29358,0.025645,0.004958,80413,20540,139
lgbm_execution_alpha,full,dev_2020_12m,2021-01-13,180,0.314973,-0.003223,0.006294,80426,20546,139
lgbm_execution_alpha,full,dev_2021_01,2021-01-04,1,0.216576,0.014915,9.9e-05,80407,20537,139
lgbm_execution_alpha,full,dev_2021_01,2021-01-11,1,0.219435,0.047305,8.1e-05,80421,20544,139
lgbm_execution_alpha,full,dev_2021_01,2021-01-18,2556,0.585947,0.014212,0.016656,80431,20551,139
lgbm_execution_alpha,full,dev_2021_01,2021-01-25,26,0.247214,0.018715,0.001933,80430,20559,139
lgbm_execution_alpha,full,dev_2021_01,2021-02-01,182,0.30969,0.002515,0.007161,80426,20569,139
lgbm_execution_alpha,full,dev_2021_01m,2021-01-15,1880,0.54352,0.015699,0.014954,80430,20549,139
lgbm_execution_alpha,full,dev_2021_01m,2021-01-22,139,0.299572,0.006823,0.005598,80430,20558,139
lgbm_execution_alpha,full,dev_2021_01m,2021-01-29,2,0.220941,0.035727,0.00017,80426,20567,139
lgbm_execution_alpha,full,dev_2021_01m,2021-02-05,242,0.333305,0.000923,0.007607,80425,20580,139
lgbm_execution_alpha,full,dev_2021_01m,2021-02-23,2,0.221423,0.01691,0.000183,80423,20595,139
lgbm_execution_alpha,full,dev_2021_02,2021-02-01,182,0.30969,0.002515,0.007161,80426,20569,139
lgbm_execution_alpha,full,dev_2021_02,2021-02-17,6,0.239154,-0.004804,0.000522,80425,20583,139
lgbm_execution_alpha,full,dev_2021_02,2021-02-24,31,0.238985,0.01295,0.002438,80422,20598,139
lgbm_execution_alpha,full,dev_2021_02,2021-03-04,95,0.27232,0.024987,0.004682,80419,20608,139
lgbm_execution_alpha,full,dev_2021_02,2021-03-11,5,0.234901,0.031169,0.000472,80417,20622,139
lgbm_execution_alpha,full,dev_2021_02m,2021-02-17,6,0.239154,-0.004804,0.000522,80425,20583,139
lgbm_execution_alpha,full,dev_2021_02m,2021-02-24,31,0.238985,0.01295,0.002438,80422,20598,139
lgbm_execution_alpha,full,dev_2021_02m,2021-03-04,95,0.27232,0.024987,0.004682,80419,20608,139
lgbm_execution_alpha,full,dev_2021_02m,2021-03-11,5,0.234901,0.031169,0.000472,80417,20622,139
lgbm_execution_alpha,full,dev_2021_02m,2021-03-18,1,0.226405,0.012678,9.4e-05,80416,20637,139
lgbm_execution_alpha,full,dev_2021_03,2021-03-02,137,0.293543,0.010236,0.006127,80420,20604,139
lgbm_execution_alpha,full,dev_2021_03,2021-03-09,7,0.237079,0.028069,0.000725,80418,20617,139
lgbm_execution_alpha,full,dev_2021_03,2021-03-16,1,0.22214,0.019903,0.000107,80416,20631,139
lgbm_execution_alpha,full,dev_2021_03,2021-03-23,2,0.221489,0.008695,0.000191,80415,20645,139
lgbm_execution_alpha,full,dev_2021_03,2021-03-30,2,0.241343,0.040839,9.2e-05,80415,20653,139
lgbm_execution_alpha,full,dev_2021_03m,2021-03-15,5,0.220912,0.024603,0.000519,80416,20628,139
lgbm_execution_alpha,full,dev_2021_03m,2021-03-22,5,0.246293,0.003158,0.000436,80415,20643,139
lgbm_execution_alpha,full,dev_2021_03m,2021-03-29,1,0.223061,0.016077,6.7e-05,80415,20651,139
lgbm_execution_alpha,full,dev_2021_03m,2021-04-08,91,0.283433,0.021996,0.003319,80413,20662,140
