total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,official_compliance,planner,universe_track,trade_count,replanning_days,recovered_trade_days,validated_hold_days,hold_without_envelope_days,no_valid_plan_days,unfilled_orders,target_count,replacement_margin,max_replacements_per_day,volatility_spike_ratio,one_day_chase_return,volume_low,volume_high,four_hour_mode,return_short,return_long,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,momentum_weight,long_return_fraction,cash_guard_ratio,candidate_id,phase,varied,anchor,search_seed,pair_id,track,status,elapsed_seconds,eligible,parent
1.3583463802327755,0.2437879911741967,0.2836532668571157,1.9717860814416288,1.3583463802327755,0.24277205396939516,0.27864945025157817,2.002152971256119,105449063.29647872,51830016.5520878,53619046.74439091,26.168764197933314,0.0,5.099964389276085,124,17,2071,417,2025-01-02,2026-09-21,2358346380.2327757,1,0,7,8,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,1,8,409,105449063.29647872,2358346380.2327757,1,1,1,0,0,0,1.0,0.09304671160187765,0.8374778340069118,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,2071,152,144,0,0,8,2,30,0.0,6,4.0,0.03,0.8,2.0,coverage_only,5,20,5,20,12,26,9,0.95,0.7,0.14,f0102,sobol,joint_bundle,,226091.0,226091_8,historical_pit,COMPLETE,10.32400608399621,False,
1.6232036738394893,0.23792557240105894,0.3033653161521181,2.0751868255006913,1.6232036738394893,0.23698744987709908,0.2992224543882507,2.099749622905438,80634300.88384536,39760163.432619125,40874137.451226234,19.70687643900334,0.0,5.288525781092673,91,11,1267,417,2025-01-02,2026-09-21,2623203673.8394895,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,364,80634300.88384536,2623203673.8394895,0,0,0,0,0,0,0.21235193751871786,0.07171273780283285,0.8749738694938428,20,29,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1267,0,0,53,0,0,1,20,0.2,0,1.5,0.07,0.5,8.0,strict,20,50,30,90,24,52,12,0.65,0.15,0.12,f0103,sobol,joint_bundle,,226091.0,226091_9,historical_pit,COMPLETE,4.7926970410044305,False,
1.3422819286611358,0.25553242973688595,0.29362154478906105,1.9007057550094186,1.3422819286611358,0.2544246667762109,0.28831461054601826,1.9303285210523116,74131805.66052146,36617683.11371726,37514122.5468042,19.973883928554443,0.0,4.714504299514999,68,11,1294,417,2025-01-02,2026-09-21,2342281928.6611357,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,358,74131805.66052146,2342281928.6611357,0,0,0,0,0,0,0.2131057814257495,0.07364986304094973,0.8746264618656143,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1294,1,1,59,0,0,0,20,0.2,0,1.5,0.07,0.5,8.0,coverage_only,20,50,30,90,24,52,12,0.65,0.15,0.12,f0104,sobol,joint_bundle,,226091.0,226091_9,historical_pit,COMPLETE,4.82752666700253,True,
1.4200739526517552,0.24939973301780605,0.30147646799507327,1.9243791874604685,1.4200739526517552,0.23808646000360967,0.29589570686983563,1.9550428680831633,59562725.155064836,29366908.22982847,30195816.925236367,14.53492276421498,0.0,5.911114354520908,57,4,1037,417,2025-01-02,2026-09-21,2420073952.6517553,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,417,59562725.155064836,2420073952.6517553,0,0,0,0,0,0,0.21730254935993593,0.04733444607256623,0.8232550987207479,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1037,2,2,0,0,0,1,22,0.05,12,3.0,0.095,0.3,5.0,strict,50,160,50,150,24,52,12,0.55,0.35,0.18,f0105,sobol,joint_bundle,,226091.0,226091_10,historical_pit,COMPLETE,5.295044750004308,False,
1.2768130741996107,0.2808672253044666,0.3096327106373536,1.7626675211667016,1.2768130741996107,0.2799820478314523,0.3046989746312197,1.7862312492853258,56260174.64228988,27789647.235695522,28470527.406594355,14.329373327661234,0.0,2.3592959364231834,42,6,1050,417,2025-01-02,2026-09-21,2276813074.1996107,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,417,56260174.64228988,2276813074.1996107,0,0,0,0,0,0,0.2192864789441553,0.04707631441384807,0.8236738925836495,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1050,5,5,0,0,0,1,22,0.05,12,3.0,0.095,0.3,5.0,coverage_only,50,160,50,150,24,52,12,0.55,0.35,0.18,f0106,sobol,joint_bundle,,226091.0,226091_10,historical_pit,COMPLETE,5.369023665996792,False,
1.5682086284623193,0.24024341934899485,0.2884224641528335,2.1228861367835132,1.5682086284623193,0.23927227570031484,0.284623897115049,2.147373932022395,86490568.541992,42644487.693865255,43846080.84812674,21.330475077781774,0.0,10.787086706329855,117,15,1343,417,2025-01-02,2026-09-21,2568208628.4623194,3,0,14,17,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,17,329,86490568.541992,2568208628.4623194,3,3,3,0,0,0,1.0,0.0663433569738315,0.8834571934859582,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1343,24,7,71,0,17,1,25,0.4,1,2.5,0.055,1.0,10.0,strict,20,50,20,50,8,21,5,0.85,0.9,0.1,f0107,sobol,joint_bundle,,226091.0,226091_11,historical_pit,COMPLETE,5.1140604999964125,False,
1.6082113990220317,0.23732109916911726,0.2990031846818233,2.089679877847728,1.6082113990220317,0.2364024497717172,0.29485044136577643,2.1149179635907545,94555752.9937171,46570934.09966974,47984818.89404735,23.161066588034227,0.0,5.446972124319129,103,14,1449,417,2025-01-02,2026-09-21,2608211399.022032,3,0,14,17,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,17,353,94555752.9937171,2608211399.022032,3,3,3,0,0,0,1.0,0.06370561555087106,0.8801585315357714,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1449,24,7,47,0,17,0,25,0.4,1,2.5,0.055,1.0,10.0,coverage_only,20,50,20,50,8,21,5,0.85,0.9,0.1,f0108,sobol,joint_bundle,,226091.0,226091_11,historical_pit,COMPLETE,5.229689292005787,False,
1.3614782735005155,0.24571002521072982,0.29143974038999626,1.9294655919710955,1.3614782735005155,0.2440326771090534,0.28625634009286455,1.9591823761952507,37825242.773852274,18894802.685561955,18930440.088290315,10.254045748276376,0.0,5.5492588721904115,42,7,971,417,2025-01-02,2026-09-21,2361478273.5005155,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,260,37825242.773852274,2361478273.5005155,0,0,0,0,0,0,0.2131204328654977,0.11265241202378909,0.8468747943433546,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,971,17,17,157,0,0,0,28,0.025,0,2.5,0.055,0.5,3.0,strict,40,120,60,180,19,39,9,0.65,0.85,0.16,f0109,sobol,joint_bundle,,226091.0,226091_12,historical_pit,COMPLETE,5.185186624999915,True,
1.521481912101243,0.24701799364065968,0.297335413753171,2.030550400940374,1.521481912101243,0.24584513594047563,0.29226787870487386,2.060652170054094,42835609.0589692,21316173.444391415,21519435.61457779,11.141009237628715,0.0,3.421103209686719,42,5,947,417,2025-01-02,2026-09-21,2521481912.101243,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,0,267,42835609.0589692,2521481912.101243,0,0,0,0,0,0,0.21457664771332377,0.06352493271068443,0.8462391543759893,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,947,13,13,150,0,0,0,28,0.025,0,2.5,0.055,0.5,3.0,coverage_only,40,120,60,180,19,39,9,0.65,0.85,0.16,f0110,sobol,joint_bundle,,226091.0,226091_12,historical_pit,COMPLETE,5.081115708999278,True,
2.1524237490901106,0.1970476742426751,0.3013448996933399,2.4563303551471907,2.1524237490901106,0.196165063862223,0.295556539955132,2.4986301621960685,135498243.06878766,66527626.73523376,68970616.3335539,29.297625555710926,0.0,13.3599107757291,172,14,1672,417,2025-01-02,2026-09-21,3152423749.090111,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,388,135498243.06878766,3152423749.090111,0,0,0,0,0,0,0.20579703396057547,0.049215015402371165,0.9010634705957554,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1672,13,12,29,0,0,1,25,0.3,6,3.0,0.085,0.3,10.0,strict,15,40,15,40,16,35,9,0.75,0.4666666666666667,0.08,f0111,sobol,joint_bundle,,226091.0,226091_13,historical_pit,COMPLETE,5.521076917000755,False,
1.9252164039602944,0.20750965453934866,0.3041709174658654,2.2873906409588196,1.9252164039602944,0.20662835765708587,0.29872545511570825,2.3236137039440594,135900575.28550237,66718730.804294534,69181844.48120782,30.087821757296474,0.0,13.3599107757291,161,10,1684,417,2025-01-02,2026-09-21,2925216403.9602942,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,392,135900575.28550237,2925216403.9602942,0,0,0,0,0,0,0.21137288844422103,0.04824974727664671,0.8996826436468692,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1684,12,12,25,0,0,1,25,0.3,6,3.0,0.085,0.3,10.0,coverage_only,15,40,15,40,16,35,9,0.75,0.4666666666666667,0.08,f0112,sobol,joint_bundle,,226091.0,226091_13,historical_pit,COMPLETE,5.561597082996741,False,
1.144541192800045,0.2141171295073313,0.2745137522045768,1.8184907158084271,1.144541192800045,0.2138847769524952,0.2702204178375524,1.8430570869198664,94676153.93333775,46536541.30319845,48139612.6301393,25.029034446004953,0.0,6.310119276644864,134,14,1761,417,2025-01-02,2026-09-21,2144541192.800045,0,0,7,7,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,7,406,94676153.93333775,2144541192.800045,0,0,0,0,0,0,0.2134411504777414,0.054945288735838024,0.8504826216864043,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1761,22,15,4,0,7,0,20,0.0,2,1.5,0.085,0.2,2.0,strict,10,30,10,30,6,13,4,0.85,0.2,0.14,f0113,sobol,joint_bundle,,226091.0,226091_14,historical_pit,COMPLETE,5.421353124998859,False,
1.7014590776622271,0.25424890812899226,0.2988281006459181,2.1617692295502886,1.7014590776622271,0.25374500223530216,0.2944789606282723,2.1893213261278754,101625866.68908788,49933731.51329628,51692135.175791614,23.27998273596415,0.0,6.156946154707265,109,11,1659,417,2025-01-02,2026-09-21,2701459077.662227,0,0,7,7,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,7,409,101625866.68908788,2701459077.662227,0,0,0,0,0,0,0.21458587799307274,0.05074479558787168,0.8515723581105132,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1659,31,24,1,0,7,0,20,0.0,2,1.5,0.085,0.2,2.0,coverage_only,10,30,10,30,6,13,4,0.85,0.2,0.14,f0114,sobol,joint_bundle,,226091.0,226091_14,historical_pit,COMPLETE,5.7118642080022255,False,
1.4622074563281737,0.22381157970302057,0.29103324824633775,2.0186792788602217,1.4622074563281737,0.22356824872770287,0.2853420119846629,2.0532144922372186,88828895.15093043,43793638.13488642,45035257.01604402,21.70998882470132,0.0,9.706604885258344,95,12,1662,417,2025-01-02,2026-09-21,2462207456.3281736,1,0,7,8,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,8,395,88828895.15093043,2462207456.3281736,1,1,1,0,0,0,1.0,0.011710609984262934,0.875597871693283,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1662,34,26,14,0,8,1,30,0.1,8,5.0,0.04,0.8,5.0,strict,30,90,20,50,30,65,15,0.75,0.5,0.1,f0115,sobol,joint_bundle,,226091.0,226091_15,historical_pit,COMPLETE,7.026827499998035,False,
1.4528961418055597,0.24683605226802852,0.30624128588793287,1.925862658103902,1.4528961418055597,0.24656859061340675,0.30082425491680403,1.9550943475544986,94391138.9996497,46510207.050122336,47880931.949527375,24.044771072775575,0.0,4.0335322217885095,111,9,1771,417,2025-01-02,2026-09-21,2452896141.8055596,0,0,7,7,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,7,396,94391138.9996497,2452896141.8055596,0,0,0,0,0,0,0.2132805894103331,0.06469727719305236,0.8760242595948524,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1771,40,33,14,0,7,0,30,0.1,8,5.0,0.04,0.8,5.0,coverage_only,30,90,20,50,30,65,15,0.75,0.5,0.1,f0116,sobol,joint_bundle,,226091.0,226091_15,historical_pit,COMPLETE,7.026236332996632,False,
1.1601578787340499,0.24816504691211427,0.27042286071516497,1.8580310729862681,1.1601578787340499,0.24725885563482763,0.26568001121552515,1.8864279117852514,72421688.81603965,35668613.93404114,36753074.88199851,19.273017932345212,0.0,4.452291813123634,55,4,2004,417,2025-01-02,2026-09-21,2160157878.73405,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,406,72421688.81603965,2160157878.73405,0,0,0,0,0,0,0.21323012153005183,0.09965797373293289,0.8202702386880165,24,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,2004,112,112,11,0,0,0,30,0.0,0,2.0,0.095,0.3,10.0,strict,10,30,50,150,6,13,4,0.75,0.85,0.18,f0117,sobol,joint_bundle,,226091.0,226091_16,historical_pit,COMPLETE,9.962984625002719,True,
1.17657969029298,0.2639677287739405,0.28565502860438857,1.7900210337839584,1.17657969029298,0.26376603595206927,0.28110527374393196,1.8144032647605493,68570559.87533155,33797207.98982441,34773351.88550714,18.145709821045465,0.0,4.5667326063618185,44,5,2019,417,2025-01-02,2026-09-21,2176579690.2929797,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,409,68570559.87533155,2176579690.2929797,0,0,0,0,0,0,0.21765474671347446,0.1130306344107373,0.8197953602531798,23,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,2019,130,130,8,0,0,0,30,0.0,0,2.0,0.095,0.3,10.0,coverage_only,10,30,50,150,6,13,4,0.75,0.85,0.18,f0118,sobol,joint_bundle,,226091.0,226091_16,historical_pit,COMPLETE,10.113873624999542,True,
1.536329879126645,0.22676608866200798,0.3096573739111523,1.9732736054015991,1.536329879126645,0.21993562756249063,0.30346413282795154,2.007334820855534,108331138.28956395,53313831.104486555,55017307.185077414,25.455539463015477,0.0,11.76433332805548,126,15,1561,417,2025-01-02,2026-09-21,2536329879.126645,1,0,0,1,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,1,1,407,108331138.28956395,2536329879.126645,1,1,1,0,0,0,1.0,0.024823943467576912,0.8996813072233618,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1561,8,7,9,0,1,0,20,0.1,8,4.0,0.055,0.8,3.0,strict,30,90,5,20,30,65,15,0.85,0.4666666666666667,0.08,f0119,sobol,joint_bundle,,226091.0,226091_17,historical_pit,COMPLETE,5.2763372079934925,False,
1.2137687724342117,0.25029968906931044,0.3093218329505951,1.7086488104154238,1.2137687724342117,0.2500066299469139,0.3032713693198537,1.7366670308977217,103105506.36702946,50785464.163978025,52320042.20305145,26.519572380038856,0.0,5.641368798676555,108,10,1614,417,2025-01-02,2026-09-21,2213768772.4342117,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,0,415,103105506.36702946,2213768772.4342117,0,0,0,0,0,0,0.20388040069599012,0.011552228248674593,0.9052637547642877,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1614,34,34,2,0,0,0,20,0.1,8,4.0,0.055,0.8,3.0,coverage_only,30,90,5,20,30,65,15,0.85,0.4666666666666667,0.08,f0120,sobol,joint_bundle,,226091.0,226091_17,historical_pit,COMPLETE,6.079839917001664,True,
1.3752917346880231,0.23799386999608407,0.30086763131974587,1.8902379826819709,1.3752917346880231,0.23695466063771076,0.2958541299870506,1.91720799921714,72874815.21284428,35892121.90306932,36982693.309774965,18.468564802979976,0.0,5.340570351115253,73,7,1388,417,2025-01-02,2026-09-21,2375291734.688023,1,0,0,1,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,1,413,72874815.21284428,2375291734.688023,1,1,1,0,0,0,1.0,0.019997046059457974,0.8361977590527705,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1388,12,11,3,0,1,0,25,0.05,2,2.0,0.03,0.8,5.0,strict,40,120,20,50,16,35,9,0.75,0.2,0.16,f0121,sobol,joint_bundle,,226091.0,226091_18,historical_pit,COMPLETE,5.589894958000514,False,
1.37810655938121,0.23246029970409032,0.29878741543169823,1.9035340226489197,1.37810655938121,0.2321526688378326,0.2934893834269644,1.932556627928405,80460743.71225041,39639282.827243805,40821460.885006614,19.843107975198905,0.0,10.457125784284434,68,4,1362,417,2025-01-02,2026-09-21,2378106559.38121,1,0,0,1,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,1,412,80460743.71225041,2378106559.38121,1,1,1,0,0,0,1.0,0.0930531545194605,0.8342589388961452,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1362,13,12,4,0,1,0,25,0.05,2,2.0,0.03,0.8,5.0,coverage_only,40,120,20,50,16,35,9,0.75,0.2,0.16,f0122,sobol,joint_bundle,,226091.0,226091_18,historical_pit,COMPLETE,5.564439708999998,False,
1.475746086718079,0.21936079000136421,0.2784506093623055,2.1088105798782295,1.475746086718079,0.21913639938365004,0.2735061972005947,2.1419593226908993,104123959.05198382,51207416.01200911,52916543.039974704,25.863013156546135,0.0,11.414062314610474,109,12,1861,417,2025-01-02,2026-09-21,2475746086.718079,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,0,409,104123959.05198382,2475746086.718079,0,0,0,0,0,0,0.21025541743077458,0.08810270846274083,0.8599779611974817,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1861,49,49,8,0,0,0,28,0.3,12,4.0,0.07,0.2,3.0,strict,15,40,50,150,12,26,9,0.65,0.5,0.12,f0123,sobol,joint_bundle,,226091.0,226091_19,historical_pit,COMPLETE,7.01912841599551,True,
1.4324300707062103,0.23394047719525746,0.2825901129555233,2.0443829923917076,1.4324300707062103,0.2330736676717141,0.2778100509650988,2.074758927686997,101550782.64491576,49956633.95180086,51594148.69311489,26.120671760361617,0.0,10.986924847535654,100,10,1909,417,2025-01-02,2026-09-21,2432430070.70621,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,412,101550782.64491576,2432430070.70621,0,0,0,0,0,0,0.21997605276663854,0.08431904059423585,0.8596908077016456,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1909,55,55,5,0,0,0,28,0.3,12,4.0,0.07,0.2,3.0,coverage_only,15,40,50,150,12,26,9,0.65,0.5,0.12,f0124,sobol,joint_bundle,,226091.0,226091_19,historical_pit,COMPLETE,7.082084499998018,True,
1.5693620230708971,0.25352364307712716,0.3162064962511008,1.9636986689811193,1.5693620230708971,0.2531636585857916,0.3113643513144588,1.9893523944992235,84172775.0685136,41392723.855782874,42780051.21273073,20.615685722930785,0.0,10.939465128971785,80,11,1485,417,2025-01-02,2026-09-21,2569362023.070897,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,410,84172775.0685136,2569362023.070897,0,0,0,0,0,0,0.2147832122904586,0.05684891392608193,0.8499794667797389,21,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1485,27,27,7,0,0,0,25,0.05,4,5.0,0.085,0.5,8.0,strict,50,160,10,30,24,52,12,0.85,0.7,0.14,f0125,sobol,joint_bundle,,226091.0,226091_20,historical_pit,COMPLETE,6.006019041997206,True,
1.5277861055994535,0.25104484307995945,0.31490763302952024,1.9391711094333763,1.5277861055994535,0.25104484307995945,0.31061222625308244,1.9616603454951214,84931736.71550526,41822972.48904457,43108764.226460695,20.910866359957584,0.0,12.399163429937257,69,10,1436,417,2025-01-02,2026-09-21,2527786105.5994534,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,412,84931736.71550526,2527786105.5994534,0,0,0,0,0,0,0.20978010343228462,0.09760434141484944,0.8514459501027372,20,30,True,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1436,28,28,5,0,0,0,25,0.05,4,5.0,0.085,0.5,8.0,coverage_only,50,160,10,30,24,52,12,0.85,0.7,0.14,f0126,sobol,joint_bundle,,226091.0,226091_20,historical_pit,COMPLETE,5.793751625002187,True,
1.6066441797130033,0.21967346102596652,0.2826722927119709,2.1921098503088965,1.6066441797130033,0.21967346102596652,0.2771769607136851,2.23002052923809,77382150.02341434,38179564.14142185,39202585.881992504,20.121488303372246,0.0,41.52414286850688,91,11,1191,417,2025-01-02,2026-09-21,2606644179.713003,4,0,0,4,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,4,4,365,77382150.02341434,2606644179.713003,4,4,4,0,0,0,1.0,0.08799315178031822,0.8644208485777074,0,29,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1191,4,0,48,0,4,0,22,0.4,1,1.5,0.03,0.8,2.0,strict,20,50,60,180,8,21,5,0.55,0.15,0.12,f0127,sobol,joint_bundle,,226091.0,226091_21,historical_pit,COMPLETE,4.995325708005112,False,
1.5762234689759684,0.21054419564486992,0.2812264694290049,2.176435318286285,1.5762234689759684,0.21033772687079788,0.2754517216485709,2.2162307930171643,85251635.23104382,42023308.51859597,43228326.71244785,21.117311840929453,0.0,6.3213123044344,89,13,1251,417,2025-01-02,2026-09-21,2576223468.9759684,1,0,0,1,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,1,1,376,85251635.23104382,2576223468.9759684,1,1,1,0,0,0,1.0,0.0646668356655081,0.8700181836612493,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1251,1,0,40,0,1,0,22,0.4,1,1.5,0.03,0.8,2.0,coverage_only,20,50,60,180,8,21,5,0.55,0.15,0.12,f0128,sobol,joint_bundle,,226091.0,226091_21,historical_pit,COMPLETE,4.939155624997511,False,
1.4262470709906796,0.20725904202342538,0.2623244047479588,2.1751849450578638,1.4262470709906796,0.20582847065223542,0.25587199631038837,2.2235310685301335,83156938.49993955,40855666.0646905,42301272.435249045,21.04073522685225,0.0,7.378437861203034,119,9,1724,417,2025-01-02,2026-09-21,2426247070.9906797,4,0,7,11,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,4,11,403,83156938.49993955,2426247070.9906797,4,4,4,0,0,0,1.0,0.016950184047614666,0.8271838778430601,0,30,False,UNKNOWN_BLOCK_SUBMISSION,OFFICIAL_DPLAN_REPLAN,historical_pit,1724,52,41,3,0,11,0,20,0.025,8,3.0,0.04,1.0,8.0,strict,5,20,20,50,8,21,5,0.65,0.35,0.16,f0129,sobol,joint_bundle,,226091.0,226091_22,historical_pit,COMPLETE,6.309478333998413,False,
