candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,baseline_distance
tune_ca6b1a2b5cc2,12,9,10,3,0.75,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.020637520377778884,0.004341688358193497,-0.004254960153290077,-0.056869441470109305,-0.1091828011168926,0.6666666666666666,0.3333333333333333,0.5,0.03224407776781146,0.12368605588044423,1.9113652084662862,1.0,-0.24674373373135486,0.007462011291770876,-0.3318871008376695,-1.0,16
tune_6abd5e0a9d5b,12,9,10,3,0.75,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.017251881353645748,0.002144734011202212,0.009089296021600024,-0.04218260650672325,-0.08877781997990064,0.7777777777777778,0.2222222222222222,0.5833333333333334,0.0388021918712691,0.10746435539289279,2.5809792476015025,1.0,-0.24839144949159833,0.009139723797174648,-0.31658336498492545,-1.0,12
tune_6f0787f22caa,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03169831786285848,0.01330249647966912,-0.008628405578991555,-0.06283729914767013,-0.13330411706592793,0.625,0.375,0.4166666666666667,0.030727100989289824,0.14782712502938722,2.9035553800344394,1.0,-0.32446500234688724,-0.016631348494514253,-1.0,-1.0,13
tune_9a14d296f721,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02748699890479267,0.010724914063711469,0.006214606214568624,-0.04409006737669044,-0.11306174484094789,0.75,0.25,0.5,0.029138321469732498,0.13202638565430835,2.3272492449302153,1.0,-0.3261833906241924,-0.0007005215352428595,-1.0,-1.0,11
tune_d68985000185,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.025826855861650566,0.007582567584278138,-0.00954892573276378,-0.04521407437865897,-0.09014069290776994,0.625,0.375,0.4166666666666667,0.03160812475026448,0.10818839763502708,1.6334909621593865,1.0,-0.32827828827714794,-0.015019220253427279,-1.0,-1.0,15
tune_8a4b8a7c1e6b,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02338176882927767,0.014560103424235193,0.008339222658082263,-0.04379947862556914,-0.09513524083521896,0.75,0.25,0.5,0.02489434024178311,0.12470123454939863,2.7200738959463457,1.0,-0.32362659771717656,-0.0017066641208039468,-1.0,-1.0,15
tune_75d54a7af4f7,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019535417003438083,0.003098230507253885,-0.004207175669995983,-0.053627750734694606,-0.11875418375030622,0.75,0.25,0.5,0.03462151065095315,0.13684830319327934,3.4394724824681235,1.0,-0.33126784632849743,-0.01137692454647482,-1.0,-1.0,13
tune_a0ef9fcc74ac,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01307691825824131,0.0019492135975739955,0.0010631363065893573,-0.054038201344472896,-0.11598762192274126,0.75,0.25,0.5,0.03599484536581926,0.13406927663570722,2.798170014240296,1.0,-0.33203385760161735,-0.008454059018297821,-1.0,-1.0,14
tune_0debc953a3c1,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.012975048715382909,-0.0008871916503094546,-0.005991262705505401,-0.05194140707032468,-0.11785482039022399,0.625,0.375,0.4166666666666667,0.03699845043915906,0.13254962915004742,3.2640249910847845,1.0,-0.3339247944335397,-0.011891775590935738,-1.0,-1.0,12
tune_9f3268738d67,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.012209289120943767,0.0020155494047208594,-0.01307257322623584,-0.05682395140363495,-0.10965903579744818,0.625,0.375,0.4166666666666667,0.035667695172994784,0.13355905285156988,2.757439489718802,1.0,-0.3319896337301861,-0.02010849675291937,-1.0,-1.0,15
tune_a11a9fecc309,12,8,12,4,0.6666666666666666,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.00966050916463046,-0.0004386879505221125,-0.004618911989082541,-0.05340753815139994,-0.11283566879022822,0.75,0.25,0.5,0.03616211922756091,0.1264339304392803,2.42833976680609,1.0,-0.3336257919670147,-0.012392054428117638,-1.0,-1.0,16
tune_459006646955,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.022494674689775063,0.0072019288920309454,0.00830767533054172,-0.032442137260882555,-0.11850893603414403,0.875,0.125,0.5833333333333334,0.035842731674082196,0.14423326861004593,2.5062790900822054,1.0,-0.32853204740531267,0.007019661434342406,-1.0,-1.0,13
tune_825247abe25b,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019901837308485715,0.0048827560606238135,-0.010529405813513193,-0.05817745396530128,-0.1167806766950269,0.625,0.375,0.4166666666666667,0.03406037158893083,0.1332624753725925,2.6757192056290102,1.0,-0.3300781626262508,-0.018040199569386517,-1.0,-1.0,12
tune_242e818780b0,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01783329550003032,0.009971365882322253,0.0009852352439414513,-0.046061250084764624,-0.10689735199888495,0.75,0.25,0.5,0.030088008259202603,0.12650094580203108,1.7770244679126095,1.0,-0.3266857560784518,-0.006006054830276719,-1.0,-1.0,12
tune_ad90af2b0ddb,12,8,11,4,0.6666666666666666,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0168008547751749,0.004485606897297267,-0.007316831090127346,-0.04536546220544056,-0.10078500796025247,0.625,0.375,0.4166666666666667,0.03229403091113919,0.12437052464642484,2.9016765302889977,1.0,-0.33034292873513516,-0.012082630163591956,-1.0,-1.0,12
tune_87ce3dc76151,12,8,10,4,0.6666666666666666,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.021246905736374333,0.008168283999502021,-0.0019988339195697313,-0.052488505595255294,-0.1014260099888139,0.75,0.25,0.5,0.02851976775863163,0.11556564118449708,1.710680088676141,1.0,-0.3278878106669986,-0.011837652421908929,-1.0,-1.0,15
tune_1e45b7c23bee,12,8,10,4,0.6666666666666666,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02099089937860954,0.018253438233816865,0.011154759621677723,-0.006388797747232154,-0.02399281270716558,0.875,0.125,0.5833333333333334,0.03614080536859898,0.043694045902690215,2.7406292916790855,1.0,-0.3211643745107888,0.00782176644536492,-1.0,-1.0,15
tune_e0674a43b104,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02338749270536633,0.003933900437080561,-0.017244221521674208,-0.06893067969713293,-0.10295292135562661,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.031488365857003764,0.1250460545331865,2.587255148919739,1.0,-0.414371891411703,-0.07460105330688188,-1.0,-1.0,12
tune_27a91357c275,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.01624021976311174,0.008073510399668036,-0.0021170334041596406,-0.05362982385120453,-0.11091640182641749,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.027286461359743885,0.12629902077608213,2.6916817228779326,1.0,-0.411957118933527,-0.06317758684707336,-1.0,-1.0,11
tune_ca3fa02f502d,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.013853325413891948,0.0017370618107049873,-0.016039598755930362,-0.06997927365742923,-0.10788158365276468,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.026304300766245237,0.12759758724347214,1.7192617387944402,1.0,-0.4156533806104221,-0.07629632532331848,-1.0,-1.0,13
tune_e7fd407c7fdb,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.007996045661802231,0.0041174292977340975,-0.015040695344200439,-0.06293508123165456,-0.11615343735697925,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.03333061677351479,0.12841667291267367,1.7512249943419516,1.0,-0.41426483290965516,-0.07180480725254201,-1.0,-1.0,15
tune_6ed1cd541a93,12,7,12,5,0.5833333333333334,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0038973640899258033,-0.007313406097358025,-0.01636462796647936,-0.06136171327777419,-0.10651134219175284,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.03133214085209568,0.12353784890575337,2.6732562701541354,1.0,-0.42093282022345885,-0.06888665143010397,-1.0,-1.0,15
tune_6013d5877867,12,7,11,5,0.5833333333333334,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.018210705787364168,0.0013645512544541796,-0.0022678501998739664,-0.05320418475600221,-0.11043436668174678,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.03142288371634394,0.128196481819854,3.2277290969665167,1.0,-0.4158706784349017,-0.06274254841029298,-1.0,-1.0,17
tune_0c5d3cc92b4f,12,7,11,5,0.5833333333333334,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.012128259640469707,0.002776794413722853,-0.005565212408061404,-0.05053390273823656,-0.11118376451365664,0.5714285714285714,0.42857142857142855,0.3333333333333333,0.029825157447739614,0.12732795302571132,2.2561384808550895,1.0,-0.4150468699253283,-0.060642213034139913,-1.0,-1.0,15
tune_8d75ce705810,12,7,11,5,0.5833333333333334,0.9166666666666666,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.009234059197734013,0.00086049413797202,-0.015136451049174438,-0.06056222075538395,-0.09629676909204032,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.033952818341463575,0.12736878883229263,3.0370560240070392,1.0,-0.4161647117528497,-0.06651797881149335,-1.0,-1.0,14
tune_77a1fef7948e,12,7,10,5,0.5833333333333334,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.017353096211705887,-0.001273195232848063,-0.008310837831673634,-0.05882251350458517,-0.10345267081267395,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.04371167927315034,0.1205488604707482,2.75232005260722,1.0,-0.41740936388582806,-0.06626087305593331,-1.0,-1.0,15
tune_163b0282e775,12,7,10,5,0.5833333333333334,0.8333333333333334,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.007357729337120977,-0.002074686930393112,-0.003060937843031186,-0.04343756134128699,-0.0948440587742787,0.7142857142857143,0.2857142857142857,0.4166666666666667,0.027633697424919834,0.10819733264750087,2.142627229400218,1.0,-0.4178769007093959,-0.052005310913452285,-1.0,-1.0,12
