ticker,name,market,yahoo_symbol,reference_date,attachment_created_at,source_page,source_url,official_ticker,symbol,known_at,known_at_policy,universe_type
3044,健鼎,TWSE,3044.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3044,3044.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
1605,華新,TWSE,1605.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,1605,1605.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3702,大聯大,TWSE,3702.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3702,3702.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2610,華航,TWSE,2610.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2610,2610.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
1101,台泥,TWSE,1101.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,1101,1101.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6789,采鈺,TWSE,6789.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6789,6789.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2409,友達,TWSE,2409.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2409,2409.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
1802,台玻,TWSE,1802.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,1802,1802.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6239,力成,TWSE,6239.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6239,6239.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8210,勤誠,TWSE,8210.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8210,8210.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2609,陽明,TWSE,2609.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2609,2609.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2451,創見,TWSE,2451.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2451,2451.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2834,臺企銀,TWSE,2834.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2834,2834.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2812,台中銀,TWSE,2812.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2812,2812.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6139,亞翔,TWSE,6139.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6139,6139.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
2377,微星,TWSE,2377.TW,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,2377,2377.TW,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5274,信驊,TPEX,5274.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5274,5274.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3491,昇達科,TPEX,3491.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3491,3491.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6223,旺矽,TPEX,6223.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6223,6223.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6121,新普,TPEX,6121.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6121,6121.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6488,環球晶,TPEX,6488.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6488,6488.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6548,長科,TPEX,6548.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6548,6548.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8299,群聯,TPEX,8299.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8299,8299.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
1785,光洋科,TPEX,1785.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,1785,1785.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6274,台燿,TPEX,6274.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6274,6274.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3363,上詮,TPEX,3363.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3363,3363.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5347,世界,TPEX,5347.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5347,5347.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
7828,創新服務,TPEX,7828.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,7828,7828.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3293,鈊象,TPEX,3293.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3293,3293.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4979,華星光,TPEX,4979.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4979,4979.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8069,元太,TPEX,8069.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8069,8069.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6182,合晶,TPEX,6182.TWO,2026-07-31,2026-09-18T10:02:56+08:00,2,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6182,6182.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3529,力旺,TPEX,3529.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3529,3529.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3163,波若威,TPEX,3163.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3163,3163.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3081,聯亞,TPEX,3081.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3081,3081.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3211,順達,TPEX,3211.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3211,3211.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3260,威剛,TPEX,3260.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3260,3260.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4966,譜瑞-KY,TPEX,4966.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4966,4966.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3105,穩懋,TPEX,3105.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3105,3105.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4991,環宇-KY,TPEX,4991.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4991,4991.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5289,宜鼎,TPEX,5289.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5289,5289.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5903,全家,TPEX,5903.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5903,5903.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5536,聖暉,TPEX,5536.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5536,5536.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
1815,富喬,TPEX,1815.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,1815,1815.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
5483,中美晶,TPEX,5483.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,5483,5483.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3680,家登,TPEX,3680.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3680,3680.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6147,頎邦,TPEX,6147.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6147,6147.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8415,大國鋼,TPEX,8415.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8415,8415.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
7734,印能科技,TPEX,7734.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,7734,7734.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6290,良維,TPEX,6290.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6290,6290.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6187,萬潤,TPEX,6187.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6187,6187.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
7751,竑騰,TPEX,7751.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,7751,7751.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3264,欣銓,TPEX,3264.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3264,3264.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6023,元大期,TPEX,6023.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6023,6023.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3324,雙鴻,TPEX,3324.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3324,3324.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4772,台特化,TPEX,4772.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4772,4772.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6510,精測,TPEX,6510.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6510,6510.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8932,智通,TPEX,8932.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8932,8932.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
8358,金居,TPEX,8358.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,8358,8358.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
6584,南俊國際,TPEX,6584.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,6584,6584.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3374,精材,TPEX,3374.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3374,3374.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3227,原相,TPEX,3227.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3227,3227.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3131,弘塑,TPEX,3131.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3131,3131.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4123,晟德,TPEX,4123.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4123,4123.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
4749,新應材,TPEX,4749.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,4749,4749.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
3718,中光電投控,TPEX,3718.TWO,2026-07-31,2026-09-18T10:02:56+08:00,3,https://esun-ai-challenge.tw/api/events/fundaiagent/attachments/5/download/,3718,5371.TWO,2026-09-18T10:05:13+08:00,official_event_publication_raw_timestamp_Taipei_timezone_assumption,EX_POST_FIXED_OFFICIAL_POOL_NOT_PIT
