date,symbol,open,high,low,close,volume,dividend,split,split_restoration_factor,turnover,price_source,source_symbol,execution_volume,official_turnover,vwap_source,execution_vwap,ema20,ema50,ema100,ema200,signal_price,return20,return50,return1,volume_ratio,volatility_ratio,macd_hist,ready,trend,long_trend,four_hour_ok,four_hour_available,four_hour_ready,score,entry_ok,exit,plan_reason
2025-05-29,0050.TW,181.5,181.6999969482422,179.3000030517578,179.75,9066456.0,0.0,1.0,4.0,1754874194.0,yahoo_historical_units,0050.TW,9749184.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,180.00216161680814,185.3817765354095,184.3331028750526,187.1725546077371,186.2274358051376,187.4591117340575,0.06613282024223976,-0.012633908339479305,0.002230241889445761,0.7207214914619663,0.3953945021826239,-0.1457380012795535,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-02,0050.TW,178.0,178.05,175.25,175.9,21228875.0,0.0,1.0,4.0,3738759521.0,official_monthly,0050.TW,21228875.0,,official_monthly,176.11670524227026,185.19722572901483,184.29823582380604,187.0987217059654,186.199739857507,183.44399306826546,0.01383285302593662,-0.03774618674270014,-0.021418636995827467,0.9357737987749777,0.8590758980514664,-0.5100211848847835,True,0.0,0.0,False,False,False,1.0,True,False,HOLD
2025-06-03,0050.TW,177.5,178.8,177.0,177.15,7697062.0,0.0,1.0,4.0,1367269242.0,official_monthly,0050.TW,7697062.0,,official_monthly,177.6352122407225,185.15440451907926,184.31585806697802,187.05216490039564,186.18529073479243,184.74760302469144,0.030241367514086237,-0.018831365241146814,0.007106310403638405,0.8260173166412882,1.0241549841695683,-0.6528936181657903,True,0.0,0.0,False,False,False,1.0,True,False,HOLD
2025-06-04,0050.TW,179.3,181.3,179.15,181.3,12228053.0,0.0,1.0,4.0,2210092453.0,official_monthly,0050.TW,12228053.0,,official_monthly,180.7395219009928,185.52785057250273,184.50251414592108,187.09223268613087,186.21404991235693,189.07558808002574,0.060233918128655084,-0.017077782598858504,0.0234264747389219,0.906477719545322,1.461604554965941,-0.45500384360129775,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-05,0050.TW,182.0,182.65,181.5,181.65,10845068.0,0.0,1.0,4.0,1974428124.0,official_monthly,0050.TW,10845068.0,,official_monthly,182.057698854447,185.90049326729533,184.69616452717224,187.13873498675846,186.24615487708797,189.44059886782497,0.06633397999186297,-0.007105750040597214,0.0019305019305018156,1.0160707081090077,1.3518177933830737,-0.30577534152648234,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-06,0050.TW,181.9,182.4,181.5,181.95,8750467.0,0.0,1.0,4.0,1590916800.0,official_monthly,0050.TW,8750467.0,,official_monthly,181.80935943190232,186.2674429806355,184.89449004600343,187.19051182380022,186.28105348783703,189.7534652573672,0.05417145750780983,-0.004377564979480608,0.0016515276630881814,1.0211746162531312,1.3642495678591384,-0.19750039681244846,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-09,0050.TW,183.4,184.05,183.05,183.7,14115012.0,0.0,1.0,4.0,2592771731.0,official_monthly,0050.TW,14115012.0,,official_monthly,183.68894982165088,186.77325976308578,185.15660883621362,187.2774030589005,186.33376458941441,191.57851919636357,0.05121602288984217,-0.005144835786006108,0.00961802693047531,0.9056939436203233,0.7696397495625402,-0.023615879952834984,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-10,0050.TW,184.9,188.9,184.9,188.65,31483080.0,0.0,1.0,4.0,5908431532.0,official_monthly,0050.TW,31483080.0,,official_monthly,187.6700606166868,187.72255070220243,185.6108914161194,187.46479734731454,186.4373173260751,196.74081462381054,0.06762876773143423,0.022493224932249145,0.026946107784431295,1.3010681647917983,1.0398869065360146,0.3953049127103956,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-18,0050.TW,47.5,47.72,47.14,47.57,252639825.0,0.0,4.0,1.0,12002805591.0,official_monthly,0050.TW,252639825.0,,official_monthly,47.50955472281537,188.743328921706,186.1140220275261,187.6821423900804,186.55675418857177,198.44072200699003,0.06390826673983385,0.05127071823204399,0.008640339252584228,2.0050068982574256,0.8200745000714194,0.7239866796472096,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-19,0050.TW,47.5,47.55,47.02,47.1,173652638.0,0.0,1.0,1.0,8194338293.0,official_monthly,0050.TW,173652638.0,,official_monthly,47.18810141542451,189.48016356083164,186.52053460027116,187.85635922656445,186.65549387458125,196.48009263252536,0.030071111465583167,0.051339303618487264,-0.00988017658187923,2.1510329288851437,1.078281429824451,0.7436213158535891,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-20,0050.TW,47.1,47.16,46.69,47.03,84926293.0,0.0,1.0,1.0,3983083439.0,official_monthly,0050.TW,84926293.0,,official_monthly,46.900474497338536,190.11901312668442,186.8996541846639,188.02134387558863,186.75034551764298,196.18808400228596,0.030794520547945403,0.08897250361794495,-0.0014861995753714385,2.166805146729784,1.1635873994369301,0.6733145319775202,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-23,0050.TW,46.54,46.66,46.28,46.64,107319197.0,0.0,1.0,1.0,4985373428.0,official_monthly,0050.TW,107319197.0,,official_monthly,46.45369670442093,190.5420765219208,187.2001061294483,188.1508455567981,186.8280652515636,194.56117877666634,0.01945355191256848,0.05819623806376262,-0.008292579204762895,2.2565184137512175,1.2769716396402757,0.46359520406462806,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-24,0050.TW,47.3,47.49,47.3,47.49,56021848.0,0.0,1.0,1.0,2656903152.0,official_monthly,0050.TW,56021848.0,,official_monthly,47.4261961511873,191.2625452206088,187.62782737371094,188.34799708751783,186.9402934367037,198.106997858145,0.05270159718808731,0.07931818181818162,0.01822469982847319,1.9423209699378943,0.9850279268689307,0.5065431817393997,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-25,0050.TW,47.9,48.18,47.89,48.18,79951752.0,0.0,1.0,1.0,3838838285.0,official_monthly,0050.TW,79951752.0,,official_monthly,48.01443606889315,192.18852840359213,188.15165252148438,188.59824206879338,187.08004542879556,200.9853686419336,0.06592918554780036,0.21666671354762834,0.014529374605180001,1.426517564273859,1.074826419823028,0.6618572221674386,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-26,0050.TW,48.3,48.45,48.17,48.24,79097206.0,0.0,1.0,1.0,3821783656.0,official_monthly,0050.TW,79097206.0,,official_monthly,48.31755569216946,193.05016015120884,188.66475092274254,188.84848800314535,187.22089733252466,201.2356617535674,0.05098035721854588,0.25911908646003257,0.001245330012453305,1.1114803925719665,0.9006505548407384,0.710232031335793,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-27,0050.TW,48.32,48.37,48.0,48.29,95810636.0,0.0,1.0,1.0,4616631122.0,official_monthly,0050.TW,95810636.0,,official_monthly,48.18495435099711,193.8495962650552,189.1659073315211,189.0979088218275,187.36242312370945,201.44423934659554,0.06365635191606223,0.32120385794797657,0.0010364842454393397,1.1223108104895958,0.9003367241055821,0.6847625652686591,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-06-30,0050.TW,48.37,48.42,48.24,48.36,60476067.0,0.0,1.0,1.0,2923441387.0,official_monthly,0050.TW,60476067.0,,official_monthly,48.34046808963288,194.60070595189137,189.65886186663147,189.34817296351082,187.50544625657636,201.73624797683496,0.06961566752327397,0.20298505179590154,0.00144957548146607,0.9565212710732501,0.7205215741919712,0.6181077510680231,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-01,0050.TW,48.380001068115234,49.150001525878906,48.380001068115234,48.63999938964844,74674904.0,0.0,1.0,1.0,3767256390.0,yahoo_historical_units,0050.TW,77081298.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,48.87380580954929,195.39152252329976,190.17829002682944,189.61661072565278,187.6586684823983,202.90427995167946,0.07699974609509308,0.18237614068835084,0.005789896394715388,0.9828077969176245,0.501348205999517,0.583629884759727,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-02,0050.TW,48.56999969482422,48.75,48.380001068115234,48.650001525878906,75071035.0,0.0,1.0,1.0,3729185639.0,yahoo_historical_units,0050.TW,76741186.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,48.59431855796443,196.11099698600276,190.67898470741187,189.88055911488107,187.81078127741603,202.94600438168126,0.08684726493561024,0.18875998614125344,0.000205636027055478,0.9587432631116534,0.19150830688265538,0.49791876592754214,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-03,0050.TW,49.34999847412109,49.59999847412109,49.2599983215332,49.31999969482422,61179330.0,0.0,1.0,1.0,3093443822.0,yahoo_historical_units,0050.TW,62689710.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.34532034045141,197.0281340816138,191.26964948319647,190.19462599359468,187.98919078201806,205.740936489919,0.0999720773102879,0.19310548229306868,0.013771801601874856,0.8991438952090135,0.5065605933472186,0.559157179890228,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-04,0050.TW,49.400001525878906,49.4900016784668,48.83000183105469,48.86000061035156,73712387.0,0.0,1.0,1.0,3779678053.0,yahoo_historical_units,0050.TW,77050522.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.0545418108913,197.67517145033912,191.7618995604527,190.46447550764685,188.14673143546298,203.82202645322974,0.08728791344315012,0.20381887954344857,-0.009326826587976011,0.8303602834214929,0.7444107043166013,0.407189669658254,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-07,0050.TW,48.81999969482422,48.81999969482422,48.43999862670898,48.56999969482422,78503277.0,0.0,1.0,1.0,3989308273.0,yahoo_historical_units,0050.TW,82143364.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,48.56519235077833,198.1453715593065,192.18740438531717,190.7050259450102,188.2906671683887,202.6122725944966,0.10449118123534307,0.21009028393892448,-0.005935344083190852,0.8544876628354516,0.7864377950919579,0.1738838275628627,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-08,0050.TW,48.45000076293945,48.5099983215332,48.209999084472656,48.34999847412109,50214875.0,0.0,1.0,1.0,2541114698.0,yahoo_historical_units,0050.TW,52542933.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,48.3626351425795,198.483386276796,192.56023268757713,190.92263980932574,188.4240388989813,201.69452609294632,0.09173013771653604,0.20198882058944623,-0.004529570147939865,0.7999495282985,0.8677404688930268,-0.07993411646004844,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-09,0050.TW,48.34999847412109,48.9900016784668,48.27000045776367,48.84999847412109,38540142.0,0.0,1.0,1.0,1929534522.0,yahoo_historical_units,0050.TW,39626824.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,48.69263612950662,198.98785444312284,193.00023540662227,191.17724698187826,188.57683753703353,203.78030202322788,0.07777161553493839,0.2320301789203585,0.010341261960279402,0.705571393159422,0.9844854977385914,-0.14144312170184037,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-10,0050.TW,49.0,49.470001220703125,48.9900016784668,49.40999984741211,53089295.0,0.0,1.0,1.0,2699439933.0,yahoo_historical_units,0050.TW,54779575.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.27821971966741,199.66676133367287,193.51459389239778,191.4730713345915,188.7513603157088,206.11637679389798,0.08802642108256786,0.2673292930890059,0.011463692748889143,0.6908630615606355,1.0015071641346072,-0.06289634133007649,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-11,0050.TW,49.36000061035156,49.630001068115234,49.27999877929688,49.619998931884766,44752569.0,0.0,1.0,1.0,2288749447.0,yahoo_historical_units,0050.TW,46214252.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.5247536842098,200.36444109860366,194.0431352638899,191.78038475104407,188.93286318685048,206.99239886544646,0.0908491108960654,0.21879022590502828,0.00425013327506929,0.6192934355169151,0.8222460586514704,0.006283341289222477,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-14,0050.TW,49.59000015258789,49.59000015258789,49.209999084472656,49.33000183105469,62300823.0,0.0,1.0,1.0,3216296277.0,yahoo_historical_units,0050.TW,65170727.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.35185512047457,200.8804620339672,194.50350881902838,192.05765754646737,189.1005228657865,205.78266091992083,0.0741426637137661,0.21877711403980205,-0.005844359271917066,0.5781509813566981,0.8212830563142618,-0.06715725734854594,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-15,0050.TW,49.34999847412109,50.09999847412109,49.33000183105469,50.0,68008041.0,0.0,1.0,1.0,3487327916.0,yahoo_historical_units,0050.TW,69996070.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,49.821767364939205,201.61352212865208,195.05543368997468,192.38478498174837,189.29432455894445,208.57759302815856,0.06016432547044803,0.20663650075414752,0.013581961161078349,0.6173877032793934,0.783144744793692,0.029582144436933078,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-16,0050.TW,50.150001525878906,50.70000076293945,50.150001525878906,50.400001525878906,90231230.0,0.0,1.0,1.0,4662017863.0,yahoo_historical_units,0050.TW,92296251.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.51145428431324,202.43568384379634,195.65115080557047,192.73847676701408,189.50280113186707,210.2462201376668,0.05949130809079062,0.20610238387664004,0.008000030517578027,0.7626179383676132,0.8739866850855887,0.15597025680125665,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-17,0050.TW,50.59999847412109,50.79999923706055,50.29999923706055,50.70000076293945,88235423.0,0.0,1.0,1.0,4541576740.0,yahoo_historical_units,0050.TW,89861784.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.53957909404514,203.29873133611997,196.2725834215557,193.10994618773051,189.72165567297483,211.49768251319423,0.07643313721739808,0.20858164102180754,0.005952365634483314,0.9380304330143446,0.8125697989291526,0.26733816635426333,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-18,0050.TW,51.400001525878906,51.59999847412109,51.29999923706055,51.45000076293945,105861549.0,0.0,1.0,1.0,5549464817.0,yahoo_historical_units,0050.TW,107920505.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,51.4217832561106,204.3775518192149,196.992338832813,193.53601351883717,189.96946354099117,214.6263464086166,0.09398258054304565,0.22064054330699356,0.01479289918567872,1.1662535820821354,1.0013045269912826,0.48264291168589946,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-21,0050.TW,51.09999847412109,51.09999847412109,50.75,50.900001525878906,75792981.0,0.36,1.0,1.0,4016645105.0,yahoo_historical_units,0050.TW,78953424.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.87360245453066,205.2781425733612,197.6527865153596,193.93794898851863,190.2069191747898,213.8337547377511,0.09905663648968455,0.18178677869461435,-0.0036928908502059654,1.18673297102769,0.8707918734352011,0.5004612112710891,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-22,0050.TW,50.900001525878906,51.29999923706055,50.45000076293945,50.54999923706055,88841474.0,0.0,1.0,1.0,4682585212.0,yahoo_historical_units,0050.TW,92162175.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.80810226104148,205.95292666509334,198.2296723593278,194.3028089201628,190.4273814271456,212.36337553654843,0.07196301913883807,0.1842401787125787,-0.006876272658663973,1.2722765500134086,1.083562465509303,0.34916929881880066,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-23,0050.TW,50.59999847412109,50.84999847412109,50.54999923706055,50.70000076293945,63766890.0,0.0,1.0,1.0,3301594296.0,yahoo_historical_units,0050.TW,65118595.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.701252015649295,206.62346130086954,198.80864757428526,194.6729224136396,190.65192032180826,212.99354034074338,0.05974649687163547,0.19435289401813804,0.002967389280768451,1.1700758978501007,1.0750431468791521,0.23306933742840652,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-24,0050.TW,51.0,51.09999847412109,50.79999923706055,51.0,79659820.0,0.0,1.0,1.0,4113939185.0,yahoo_historical_units,0050.TW,80703644.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.9758789206594,207.35016536015593,199.41434194091627,195.0606636316542,190.88676543227163,214.25385392337662,0.06469127815800002,0.20600423641034338,0.005917144626156334,1.1593173738597018,1.1374504664707692,0.1847965717368103,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-25,0050.TW,51.0,51.09999847412109,50.79999923706055,50.900001525878906,38620389.0,0.0,1.0,1.0,2058578155.0,yahoo_historical_units,0050.TW,40414405.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.93674285196083,207.96765006278406,199.9798091094196,195.43240800999274,191.11509368406746,213.8337547377511,0.06150344845472966,0.18794900841744044,-0.001960754394531361,0.9706055411668996,0.6867777906225822,0.07390591053546025,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-28,0050.TW,51.20000076293945,51.400001525878906,50.900001525878906,51.04999923706055,52312766.0,0.0,1.0,1.0,2737539484.0,yahoo_historical_units,0050.TW,53609331.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,51.06460821158167,208.58634086787026,200.54781281164585,195.80926930714514,191.34742015005872,214.46390351618936,0.06309057329556311,0.17679107581283948,0.0029469097580552273,0.9425991400549392,0.6667692894046549,-0.003563437786816337,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-29,0050.TW,51.04999923706055,51.04999923706055,50.25,50.45000076293945,102624231.0,0.0,1.0,1.0,5401314116.0,yahoo_historical_units,0050.TW,107016033.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.47200839522803,208.9060490091134,200.99469373475478,196.12875459514072,191.55235404260466,211.9432763509229,0.044548081496339265,0.15012606505754245,-0.01175315343953065,0.988680383860806,0.9208390623183923,-0.2570909215684365,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-30,0050.TW,50.79999923706055,51.09999847412109,50.650001525878906,51.0,82807206.0,0.0,1.0,1.0,4280957316.0,yahoo_historical_units,0050.TW,84052507.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.93194086406013,209.41536376285273,201.51466080097524,196.4876674531256,191.77823961355762,214.2538539233766,0.055718512794312725,0.14868785027863263,0.010901867764976814,1.02355975311468,1.048901374576843,-0.29877574220839964,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-07-31,0050.TW,51.09999847412109,51.59999847412109,51.09999847412109,51.54999923706055,81565859.0,0.0,1.0,1.0,4262147126.0,yahoo_historical_units,0050.TW,83010418.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,51.34472550180388,210.09622735646965,202.10484788704798,196.88522713713954,192.0248683885056,216.56443149583026,0.05260739642079737,0.1353657343395096,0.010784298765892819,1.0233494130334566,1.1290067373857713,-0.2048155281341284,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-01,0050.TW,50.79999923706055,51.20000076293945,50.650001525878906,51.09999847412109,98235777.0,0.0,1.0,1.0,5266354394.0,yahoo_historical_units,0050.TW,103281333.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.99037978140736,210.53220123766323,202.59775397418346,197.23747913658235,192.25023241557525,214.67395310900204,0.053242168398627276,0.12792138062038205,-0.008729403871958641,1.1766484756328697,1.2932318832017913,-0.29839594473575737,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-04,0050.TW,50.650001525878906,50.79999923706055,50.400001525878906,50.79999923706055,85556033.0,0.0,1.0,1.0,4503157892.0,yahoo_historical_units,0050.TW,88936360.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.63348547208364,210.80662393182567,203.02190634877897,197.5577991443009,192.4608135808568,213.41363952636885,0.053310526522200696,0.11823588965548448,-0.005870826732264356,1.2487538841126604,1.3353380700765565,-0.46372180496547255,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-05,0050.TW,51.25,51.45000076293945,51.04999923706055,51.45000076293945,46655329.0,0.0,1.0,1.0,2474210259.0,yahoo_historical_units,0050.TW,48253208.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,51.27555993790092,211.31497711071893,203.53651128844274,197.92584930600196,192.69647048363638,216.14433231020473,0.07164203460137308,0.14854844253928134,0.012795305819703673,1.0883955253649467,1.265665615719653,-0.40959604615554746,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-06,0050.TW,51.09999847412109,51.09999847412109,50.84999847412109,51.0,48326240.0,0.0,1.0,1.0,2620193433.0,yahoo_historical_units,0050.TW,51398358.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,50.9781544577747,211.59487014049583,203.95679923491073,198.2491761301084,192.910971811395,214.25385392337654,0.051396291968174745,0.13629881396935195,-0.008746370384188573,0.9957851103595573,1.2997992872338988,-0.5147384217026953,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-07,0050.TW,51.650001525878906,52.59999847412109,51.650001525878906,52.45000076293945,125733157.0,0.0,1.0,1.0,6696844466.0,yahoo_historical_units,0050.TW,127953769.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,52.33800081340316,212.42825281944732,204.59948900097254,198.6867248853436,193.1839510796347,220.34538826948656,0.06903387152888185,0.15078347871817455,0.0284313875086164,1.1103330857941303,1.9288585965921698,-0.20362864309972295,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-08,0050.TW,52.54999923706055,52.59999847412109,52.29999923706055,52.45000076293945,59604000.0,0.0,1.0,1.0,3237110911.0,yahoo_historical_units,0050.TW,61743128.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,52.42868341558594,213.18226571945107,205.21697524679664,199.11560930879196,193.45421413625016,220.34538826948656,0.06450956400925656,0.16345730515034118,0.0,0.9566054768433812,1.5048770556275832,-0.03621234726498734,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-11,0050.TW,52.34999847412109,53.09999847412109,52.04999923706055,52.84999847412109,71600855.0,0.0,1.0,1.0,3905732299.0,yahoo_historical_units,0050.TW,74255676.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,52.59843434729488,214.02450717833622,205.87614488565737,199.56927647174152,193.73850853327997,222.02580103774525,0.07893347304001153,0.17719189172015914,0.007626267023131517,0.9112724708462733,1.3707759857328021,0.13968597089012036,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-12,0050.TW,52.84999847412109,53.0,52.54999923706055,52.900001525878906,57519835.0,0.0,1.0,1.0,3172099727.0,yahoo_historical_units,0050.TW,60122164.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,52.76090406526286,214.80654141433416,206.51770260215375,200.01811984173307,194.02206433549924,222.23586665631473,0.06548293817117856,0.179610267556078,0.0009461315648344737,0.9337835887993178,1.3951579424114369,0.21752728313824132,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-13,0050.TW,53.150001525878906,53.400001525878906,52.95000076293945,53.34999847412109,75956144.0,0.0,1.0,1.0,4158180656.0,yahoo_historical_units,0050.TW,78177118.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,53.18922930876014,215.69414023367247,207.20823697137857,200.49551012243907,194.32160925770708,224.12632901738624,0.06601835158145009,0.20027535617051284,0.008506558322536995,1.011729395066251,1.171286155345086,0.3365709992628716,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-14,0050.TW,53.20000076293945,53.29999923706055,52.95000076293945,53.150001525878906,57038858.0,0.0,1.0,1.0,3176226503.0,yahoo_historical_units,0050.TW,59818527.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,53.09770504713365,216.4171869396213,207.83874260568274,200.94680953874987,194.60981345062677,223.28613064613523,0.055737954160351544,0.1937755954242979,-0.0037487713957329305,0.8414954549360671,0.5349607957094977,0.3001676136002942,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-15,0050.TW,53.150001525878906,53.29999923706055,52.79999923706055,53.150001525878906,52736409.0,0.0,1.0,1.0,2926754479.0,yahoo_historical_units,0050.TW,55175623.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,53.04433950840936,217.0713720545274,208.44452252883775,201.38917233295552,194.89514994013433,223.28613064613523,0.04034818829293063,0.1911191116860962,0.0,0.8406820158429347,0.5296299527604045,0.22117667616604386,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
2025-08-18,0050.TW,52.95000076293945,53.34999847412109,52.79999923706055,53.29999923706055,46297216.0,0.0,1.0,1.0,2551608212.0,yahoo_historical_units,0050.TW,48004775.0,,https://api.finmindtrade.com/api/v4/data?dataset=TaiwanStockPrice&data_id=0050&start_date=2025-01-01&end_date=2026-09-21,53.15321677895584,217.72326799453177,209.05125809337642,201.8352536615024,195.18391739769095,223.91627942457347,0.04715123063329152,0.22062475679564475,0.0028221581726315392,0.8015436098377295,0.4730877984701686,0.15934403831905009,True,1.0,1.0,False,False,False,1.0,True,False,HOLD
