date,A,A_dplan_guard,v1_matched,0050
2026-06-04,2918911082.09748,2796735726.678192,2437412165.4831777,2066583864.5089843
2026-06-05,2863912904.7785444,2750418547.839411,2395171727.2711,2030415321.112988
2026-06-08,2728898554.9617743,2605006720.567393,2276748330.382346,1971061636.2069824
2026-06-09,2826394789.9785366,2701720729.206134,2351607539.433168,2018359092.8109865
2026-06-10,2679700260.883011,2572262187.277026,2241588026.5951595,1958078092.8109865
2026-06-11,2689833686.272455,2581814229.8288546,2254017151.193177,1950658864.5089843
2026-06-12,2732775825.042876,2655204768.794195,2314964438.4912605,1989609636.2069824
2026-06-15,2836988969.167218,2772253211.503498,2401321216.415379,2050818092.8109865
2026-06-16,2886461480.0158434,2819609725.5442934,2455318195.532648,2062874321.112988
2026-06-17,2927256616.1821136,2881550521.9614034,2498144647.9682136,2064729092.8109865
2026-06-18,3020068165.272014,2943206123.5399275,2564437790.7003384,2088841549.41499
2026-06-22,3107386204.9924026,2979086024.657608,2619887988.657921,2160251321.1129885
2026-06-23,3042005456.3969336,2914205870.49929,2564724346.270029,2140775864.5089843
2026-06-24,3034104862.0850177,2936756018.7457604,2560407821.647468,2086059321.112988
2026-06-25,3042369492.851824,2990065395.5975866,2589431764.4338827,2086986636.2069824
2026-06-26,2877700589.1931434,2820356591.100747,2459328887.82577,2010939864.5089843
2026-06-29,2875874923.0959954,2822317087.7942767,2467264810.4619746,2035979636.2069824
2026-06-30,2943654542.9640512,2894658792.7821846,2542224472.942834,2098115549.41499
2026-07-01,2951978601.81372,2905325006.3269835,2565772621.42518,2126864864.5089843
2026-07-02,2979588774.322254,2919214354.096694,2591406424.5226583,2116663549.41499
2026-07-03,3002251373.7316008,2915547262.2274303,2597497553.54792,2108316864.5089843
2026-07-06,2929243217.225445,2884811711.581736,2581532559.4665823,2106462092.8109865
2026-07-07,2833280120.357162,2772225527.976056,2491757606.027007,2068438636.2069824
2026-07-08,2869380592.965766,2798098679.1182947,2522070756.2993894,2065656549.41499
2026-07-09,2880808206.473957,2834900776.958775,2564663490.223299,2061019492.8109865
2026-07-13,2877948343.062205,2814368977.4720807,2547914350.298483,2064729092.8109865
2026-07-14,2799242175.983788,2793794411.200632,2519863836.93618,2035052321.112988
2026-07-15,2886069883.359468,2904793465.797252,2606280664.512952,2070293549.41499
2026-07-16,2824604336.4850245,2826049895.389041,2567987580.7230134,2072148321.112988
2026-07-17,2632389319.511835,2644265288.6330094,2454726986.228998,1956223321.112988
2026-07-20,2560825412.90957,2584787574.2754507,2409589454.153487,1938602636.2069824
2026-07-21,2633664125.7996573,2651910068.897473,2470023958.771899,1999811092.8109865
2026-07-22,2706859773.591999,2721952116.687181,2512965588.598957,2024850864.5089843
2026-07-23,2680598607.1315546,2696051310.304332,2503538361.852374,2025778321.112988
2026-07-24,2589639952.0949545,2607432780.152223,2437388766.445424,1984972636.2069824
2026-07-27,2593728024.4373646,2611434319.3329115,2437102159.0047665,1980335636.2069824
2026-07-28,2490743767.190913,2493828231.3979445,2339746148.747556,1900579321.112988
2026-07-29,2430808047.7529697,2427153121.4483347,2297659227.117095,1836588636.2069824
2026-07-30,2388185126.6048927,2358721458.564386,2251178441.188388,1832879092.8109865
2026-07-31,2487905135.130346,2431389353.689028,2329952572.7775173,2006302864.5089843
2026-08-03,2518229780.545051,2482846159.9959884,2359947127.3845534,1990537092.8109865
2026-08-04,2546718545.694986,2540458572.339586,2401460324.860893,1965497321.112988
2026-08-05,2573737465.9350224,2582214487.364412,2434020745.6875734,2023923549.41499
2026-08-06,2560440854.165106,2576735489.201044,2427623540.3870945,2014649549.41499
2026-08-07,2578823175.4376183,2589648366.0077605,2437933513.3396587,2006302864.5089843
2026-08-10,2609325190.5923715,2649753388.696573,2480021447.681899,2032270092.8109865
2026-08-11,2604066763.7207265,2694876284.151395,2501207969.8179,2038761864.5089843
2026-08-12,2614516706.710701,2692897297.7678223,2505652274.908921,2049890636.2069824
2026-08-13,2630184808.7658634,2698163318.6063843,2515599733.67286,2077712636.2069824
2026-08-14,2659197862.6150165,2720872613.161323,2536224312.548637,2072148321.112988
2026-08-17,2674051225.19972,2694687768.1546006,2546695942.2049174,2073075636.2069824
2026-08-18,2683281254.1133738,2708034001.696341,2558900624.391306,2044326321.112988
2026-08-19,2679077741.360585,2706674870.4730573,2542575913.942208,2010939864.5089843
2026-08-20,2677880854.67827,2686195562.9088902,2539712263.54341,2023923549.41499
2026-08-21,2698848339.562872,2682459214.477883,2540725542.760365,2039689321.112988
2026-08-24,2683480368.34308,2680011344.343712,2532879898.722023,2023923549.41499
2026-08-25,2713384483.236687,2712970734.48367,2578408656.034463,2035052321.112988
2026-08-26,2744890442.517784,2782363731.013897,2653414153.947242,2062874321.112988
2026-08-27,2752318353.541478,2793745274.715167,2680052823.2184057,2065656549.41499
2026-08-28,2753044037.698584,2797344862.244416,2674802170.4354434,2082349636.2069824
2026-08-31,2806928087.198922,2823321881.915996,2699866973.4750347,2069366092.8109865
2026-09-01,2809998017.1075788,2834520566.1205163,2706946875.178241,2110171636.2069824
2026-09-02,2813637963.03569,2820131443.398018,2690783876.3312035,2079567549.41499
2026-09-03,2787477187.893,2745595169.642085,2636321561.273156,2068438636.2069824
2026-09-04,2831183284.721648,2812518762.652795,2698284561.9033613,2099970321.112988
2026-09-07,2795502688.893089,2769136263.770487,2681400269.399026,2137066321.112988
2026-09-08,2780140631.089226,2730080657.066663,2652517353.2716565,2132429321.112988
2026-09-09,2781006654.1329527,2730928183.88138,2659470048.4141912,2132429321.112988
2026-09-10,2788216884.4587173,2718702273.5719795,2666508226.202232,2123155321.112988
2026-09-11,2786522406.4614005,2667094397.780413,2625839119.846018,2096260636.2069824
2026-09-14,2803152650.247695,2650015099.103311,2599097863.77218,2081422321.112988
2026-09-15,2756980361.068369,2606102995.5424194,2554694766.603492,2069366092.8109865
2026-09-16,2786490208.5512347,2625673055.4864907,2590220990.98175,2081422321.112988
2026-09-17,2835840637.326557,2661988864.3127937,2618930981.126091,2102752549.41499
2026-09-18,2846686522.249609,2699157795.914093,2656670784.6888275,2136138864.5089843
2026-09-21,2922063367.086442,2777757538.660304,2735442548.380807,2212834844.5089846
