episode_id,execution_mode,date,symbol,side,shares,open_price,official_average_price,official_minus_open,relative_difference,official_open,average_vs_official_open,official_open_vs_vendor_open
development_2018,open_proxy,2018-01-02,3163.TWO,BUY,1045000,43.00000047683716,42.62183894271475,-0.3781615341224054,-0.0087944541843926,43.0,-0.00879444319268019,-1.108923608494905e-08
development_2018,open_proxy,2018-01-02,3529.TWO,BUY,106000,427.0,424.44820947246825,-2.5517905275317503,-0.0059760902284116,427.0,-0.005976090228411612,0.0
development_2018,open_proxy,2018-01-02,3533.TW,BUY,230000,197.1647491455078,200.4724648858698,3.3077157403619992,0.0167764052889642,202.0,-0.00756205502044649,0.024523911477318805
development_2018,open_proxy,2018-01-02,5274.TWO,BUY,63000,719.9999981689455,710.9210903873744,-9.078907781571049,-0.0126095941731387,720.0,-0.01260959668420214,2.54313126113459e-09
development_2018,open_proxy,2018-01-02,6182.TWO,BUY,1082000,42.08345413208008,42.494840268376834,0.4113861362967554,0.0097754840894384,42.75,-0.00596864869293956,0.015838668228799646
development_2018,open_proxy,2018-01-02,6274.TWO,BUY,541000,83.80000305175781,83.64617370682825,-0.1538293449295622,-0.0018356723070112,83.79999999999998,-0.0018356359567032188,-3.6417156512591475e-08
development_2018,open_proxy,2018-01-02,6415.TW,BUY,66000,680.0,688.1515483694163,8.151548369416332,0.0119875711314945,680.0,0.011987571131494512,0.0
development_2018,open_proxy,2018-01-02,6505.TW,BUY,392000,116.5,115.50354365597828,-0.9964563440217232,-0.0085532733392422,116.5,-0.008553273339242273,0.0
development_2018,open_proxy,2018-01-02,6548.TWO,BUY,104000,430.0000190734863,432.5012804550631,2.5012613815767963,0.00581688667588,430.0,0.005816931290844485,-4.435694300752857e-08
development_2018,open_proxy,2018-01-03,8415.TWO,BUY,40000,21.924755096435547,23.67286049237984,1.7481053959442932,0.0797320375190187,24.0,-0.013630812817506666,0.09465304832079235
development_2018,open_proxy,2018-01-10,3163.TWO,SELL,-1045000,39.99999971389771,39.287127177970426,-0.7128725359272821,-0.0178218135256535,40.0,-0.01782182055073933,7.152557435219364e-09
development_2018,open_proxy,2018-01-11,2376.TW,BUY,163000,62.59999847412109,66.0286081101613,3.428609636040207,0.0547701233164981,62.6,0.054770097606410495,2.4375063079062897e-08
development_2018,open_proxy,2018-01-11,8415.TWO,BUY,407000,22.838287353515625,25.77187532619361,2.933587972677984,0.1284504362025378,25.0,0.030875013047744426,0.09465301022896577
development_2018,open_proxy,2018-01-12,3533.TW,SELL,-230000,179.59561157226562,186.39375464364937,6.798143071383748,0.0378525010264425,184.0,0.01300953610679012,0.02452392009568749
development_2018,open_proxy,2018-01-15,2376.TW,BUY,165000,65.0,63.73421253836749,-1.265787461632513,-0.0194736532558847,65.0,-0.019473653255884793,0.0
development_2018,open_proxy,2018-01-15,6147.TWO,BUY,350000,62.70000076293945,63.72978605242449,1.0297852894850337,0.0164240076069299,62.7,0.016424019974872195,-1.21680931997048e-08
development_2018,open_proxy,2018-01-15,8415.TWO,BUY,488000,23.93452453613281,24.8109412470024,0.876416710869588,0.0366172601234047,26.2,-0.053017509656396955,0.09465303814358661
development_2018,open_proxy,2018-01-16,6415.TW,SELL,-66000,632.0,620.6975251217771,-11.302474878222938,-0.0178836627819982,632.0,-0.017883662781998266,0.0
development_2018,open_proxy,2018-01-17,2408.TW,BUY,240000,85.80000305175781,82.79360669531341,-3.006396356444398,-0.0350395833276465,85.79999999999998,-0.03503954900567097,-3.55682717723127e-08
development_2018,open_proxy,2018-01-17,6290.TWO,BUY,274000,75.4000015258789,78.10086938665822,2.7008678607793115,0.0358205279326462,75.4,0.035820548894671234,-2.02371203128493e-08
development_2018,open_proxy,2018-01-18,1802.TW,SELL,-2030000,21.700000762939453,21.04779313508336,-0.6522076278560931,-0.0300556499965646,21.7,-0.03005561589477601,-3.5158498890019985e-08
development_2018,open_proxy,2018-01-18,2345.TW,SELL,-428000,106.5,107.55289987638166,1.0528998763816588,0.0098863838157903,106.5,0.009886383815790323,0.0
development_2018,open_proxy,2018-01-19,2376.TW,BUY,116000,64.80000305175781,64.99085322369604,0.1908501719382229,0.0029452185640452,64.8,0.002945265797778429,-4.709502576805136e-08
development_2018,open_proxy,2018-01-19,2379.TW,BUY,238000,120.0,119.01391937261732,-0.9860806273826768,-0.0082173385615222,120.0,-0.008217338561522292,0.0
development_2018,open_proxy,2018-01-19,2408.TW,BUY,108000,82.19999694824219,81.04949497977007,-1.1505019684721134,-0.0139963748319423,82.2,-0.013996411438320311,3.7126008933796584e-08
development_2018,open_proxy,2018-01-19,3044.TW,BUY,279000,102.5,101.28078075645904,-1.2192192435409623,-0.0118948218882045,102.5,-0.011894821888204565,0.0
development_2018,open_proxy,2018-01-19,6147.TWO,BUY,85000,65.69999694824219,66.44690214262069,0.746905194378499,0.0113684205338229,65.7,0.011368373555870281,4.644989282098777e-08
development_2018,open_proxy,2018-01-19,6290.TWO,BUY,87000,78.0999984741211,79.49599256801393,1.3959940938928384,0.0178744445732019,78.09999999999998,0.017874424686478374,1.9537502060629208e-08
development_2018,open_proxy,2018-01-19,8415.TWO,BUY,369000,21.924755096435547,23.987296938749967,2.0625418423144204,0.0940736547907776,24.0,-0.0005292942187513638,0.09465304832079235
development_2018,open_proxy,2018-01-22,6548.TWO,SELL,-104000,464.49999809265137,472.7968443844192,8.29684629176785,0.0178618866002941,464.5,0.017861882420708852,4.106240236723124e-09
development_2018,open_proxy,2018-01-22,8415.TWO,SELL,-1304000,21.924755096435547,23.52120451693852,1.5964494205029744,0.0728149260268142,24.0,-0.019949811794228278,0.09465304832079235
development_2018,open_proxy,2018-01-23,2330.TW,BUY,46000,262.5,264.5484340719896,2.048434071989618,0.0078035583694842,262.5,0.007803558369484209,0.0
development_2018,open_proxy,2018-01-23,2409.TW,BUY,891000,13.6,13.33397073658758,-0.2660292634124221,-0.0195609752509133,13.6,-0.01956097525091327,0.0
development_2018,open_proxy,2018-01-23,2454.TW,BUY,37000,318.5,320.32873541956815,1.8287354195681476,0.0057417124633223,318.5,0.005741712463322335,0.0
development_2018,open_proxy,2018-01-23,3481.TW,BUY,827000,14.649999760627749,14.372907871865056,-0.2770918887626905,-0.0189141224088877,14.65,-0.018914138439245276,1.6339403163811994e-08
development_2018,open_proxy,2018-01-23,5347.TWO,BUY,179000,67.5,66.13450496508969,-1.3654950349103103,-0.0202295560727453,67.5,-0.020229556072745347,0.0
development_2018,open_proxy,2018-01-24,1519.TW,SELL,-2176000,21.1999985074997,21.29384502464088,0.093846517141177,0.0044267228183048,21.2,0.004426652105701923,7.040096239308014e-08
development_2018,open_proxy,2018-01-24,1815.TWO,SELL,-2051000,21.835727292048716,23.186467773894268,1.3507404818455555,0.0618591935949581,22.45,0.032804800618898344,0.028131543306779028
development_2018,open_proxy,2018-01-25,2330.TW,BUY,40000,258.0,259.24813957689184,1.2481395768918446,0.0048377502980303,258.0,0.004837750298030352,0.0
development_2018,open_proxy,2018-01-25,2409.TW,BUY,723000,14.2,14.161793121937054,-0.0382068780629474,-0.0026906252157005,14.2,-0.002690625215700404,0.0
development_2018,open_proxy,2018-01-25,3481.TW,BUY,720000,14.49999925579071,14.447552181307111,-0.0524470744835987,-0.0036170398052023,14.5,-0.0036170909443371535,5.13247813138662e-08
development_2018,open_proxy,2018-01-25,3661.TW,BUY,205000,115.0,118.38525129075396,3.3852512907539563,0.0294369677456864,115.0,0.029436967745686493,0.0
development_2018,open_proxy,2018-01-25,5347.TWO,BUY,158000,66.5999984741211,65.42676585664636,-1.1732326174747385,-0.0176161057710928,66.6,-0.017616128278583165,2.2911095021171946e-08
development_2018,open_proxy,2018-01-25,6121.TWO,BUY,116000,193.0,195.73240353523008,2.732403535230077,0.0141575312706221,193.0,0.014157531270622137,0.0
development_2018,open_proxy,2018-01-26,1402.TW,SELL,-1693000,26.5,26.35853918241348,-0.1414608175865197,-0.0053381440598686,26.5,-0.005338144059868655,0.0
development_2018,open_proxy,2018-01-26,2408.TW,SELL,-348000,79.19999694824219,79.23243440279211,0.032437454549921,0.0004095638358561,79.2,0.00040952528777915553,3.8532297130799975e-08
development_2018,open_proxy,2018-01-26,2454.TW,SELL,-37000,300.5,303.2075373842416,2.7075373842416184,0.009010107767859,300.5,0.009010107767859044,0.0
development_2018,open_proxy,2018-01-26,5347.TWO,SELL,-337000,64.5,63.093955306392175,-1.406044693607825,-0.0217991425365554,64.5,-0.02179914253655546,0.0
development_2018,open_proxy,2018-01-29,2330.TW,BUY,41000,259.0,257.70522628176866,-1.2947737182313404,-0.0049991263252174,259.0,-0.0049991263252174845,0.0
development_2018,open_proxy,2018-01-29,2376.TW,BUY,16000,71.5,74.38401972038722,2.884019720387215,0.0403359401452756,71.5,0.04033594014527564,0.0
development_2018,open_proxy,2018-01-29,2379.TW,BUY,19000,127.5,124.64399337090194,-2.856006629098061,-0.0224000519929259,127.5,-0.02240005199292594,0.0
development_2018,open_proxy,2018-01-29,2409.TW,BUY,655000,14.4,14.313889067790416,-0.0861109322095838,-0.0059799258478877,14.4,-0.005979925847887757,0.0
development_2018,open_proxy,2018-01-29,3044.TW,BUY,42000,101.5,101.77370443030942,0.2737044303094222,0.0026965953725066,101.5,0.0026965953725066605,0.0
development_2018,open_proxy,2018-01-29,3481.TW,BUY,691000,14.599999111328126,14.428001168072504,-0.1719979432556222,-0.0117806817619714,14.6,-0.011780741912842174,6.086794024362518e-08
development_2018,open_proxy,2018-01-29,3661.TW,BUY,64000,121.0,125.50889126109598,4.508891261095982,0.037263564141289,121.0,0.03726356414128906,0.0
development_2018,open_proxy,2018-01-29,5483.TWO,BUY,343000,95.1999969482422,96.75790455231876,1.5579076040765614,0.0163645761976605,95.2,0.016364543616793625,3.2056280518943936e-08
development_2018,open_proxy,2018-01-29,6121.TWO,BUY,54000,192.0,191.3684023138766,-0.6315976861233992,-0.0032895712818926,192.0,-0.003289571281892667,0.0
development_2018,open_proxy,2018-01-29,6147.TWO,BUY,46000,68.5,69.36995131424685,0.8699513142468476,0.0127000191860853,68.5,0.01270001918608532,0.0
development_2018,open_proxy,2018-01-29,6290.TWO,BUY,58000,77.5,78.0383555933898,0.5383555933897952,0.0069465237856747,77.5,0.00694652378567473,0.0
development_2018,open_proxy,2018-01-30,3529.TWO,SELL,-106000,430.5,410.96290713918097,-19.53709286081903,-0.045382329525712,430.5,-0.045382329525712084,0.0
development_2018,open_proxy,2018-01-30,6274.TWO,SELL,-541000,90.4000015258789,91.09416762051328,0.6941660946343831,0.0076788283508564,90.4,0.007678845359660125,-1.687919104487179e-08
development_2018,open_proxy,2018-01-31,3037.TW,BUY,1515000,19.700000762939453,20.66395801046085,0.963957247521396,0.0489318380806784,19.7,0.04893187870359639,-3.872788956194029e-08
development_2018,open_proxy,2018-01-31,3443.TW,BUY,85000,341.0,350.2234812832213,9.223481283221304,0.0270483322088601,341.0,0.02704833220886016,0.0
development_2018,open_proxy,2018-01-31,6023.TWO,BUY,694000,42.67628574371338,44.33917441774335,1.662888674029972,0.0389651687125778,44.4,-0.001369945546320861,0.04039044697184169
development_2018,open_proxy,2018-02-01,3044.TW,SELL,-321000,94.0999984741211,94.38995125288632,0.2899527787652403,0.0030813260729751,94.1,0.003081309807506205,1.6215504050620666e-08
development_2018,open_proxy,2018-02-01,5274.TWO,SELL,-63000,766.0000122070313,771.4548261488584,5.454813941827069,0.0071211669124005,766.0,0.007121182961956185,-1.593607201755276e-08
development_2018,open_proxy,2018-02-02,2337.TW,BUY,351000,46.1999987070694,46.1865560023026,-0.0134427047667955,-0.0002909676437877,46.2,-0.0002909956211558651,2.798551168581298e-08
development_2018,open_proxy,2018-02-02,2345.TW,BUY,137000,115.0,114.6130687746485,-0.3869312253515033,-0.0033646193508826,115.0,-0.003364619350882614,0.0
development_2018,open_proxy,2018-02-02,3324.TWO,BUY,176000,90.5,89.97510917515807,-0.5248908248419326,-0.0057998986170378,90.5,-0.005799898617037891,0.0
development_2018,open_proxy,2018-02-02,6239.TW,BUY,165000,96.0999984741211,95.17786839070924,-0.922130083411858,-0.0095955265146042,96.1,-0.009595542240278476,1.587803244440522e-08
development_2018,open_proxy,2018-02-02,8069.TWO,BUY,312000,51.09999847412109,50.365381298529535,-0.7346171755915591,-0.0143760704017162,51.1,-0.014376099833081524,2.986064506771413e-08
development_2018,official_average,2018-01-25,3034.TW,BUY,186000,125.0,123.49983916679554,-1.5001608332044611,-0.0120012866656357,125.0,-0.012001286665635713,0.0
development_2018,official_average,2018-01-29,3034.TW,BUY,72000,126.5,124.30562918755712,-2.194370812442884,-0.0173468048414456,126.5,-0.017346804841445684,0.0
development_2018,official_average,2018-01-31,8069.TWO,BUY,415000,54.29999923706055,55.40882352833858,1.108824291278033,0.0204203371428639,54.3,0.02042032280549866,1.405045058078258e-08
development_2018,official_average,2018-02-01,2379.TW,SELL,-257000,116.5,116.16313504326162,-0.3368649567383812,-0.0028915446930333,116.5,-0.002891544693033321,0.0
development_2018,official_average,2018-02-02,3037.TW,BUY,71000,21.200000762939453,20.945535999746543,-0.2544647631929102,-0.0120030544356276,21.2,-0.012003018879879979,-3.598770881296787e-08
development_2018,official_average,2018-02-02,3443.TW,BUY,10000,344.5,346.3417289282351,1.8417289282351132,0.0053460926799278,344.5,0.005346092679927805,0.0
development_2018,official_average,2018-02-02,6023.TWO,BUY,70000,43.15687522888183,45.08954793843293,1.932672709551099,0.0447824987166285,44.9,0.004221557648840246,0.04039043053681568
development_2018,official_average_official_close,2018-01-23,2449.TW,BUY,408000,31.749999046325684,31.326852095780435,-0.4231469505452487,-0.0133274634096159,31.75,-0.013327493046285555,3.003698734183047e-08
development_2018,official_average_official_close,2018-01-25,2449.TW,BUY,312000,30.74999885559082,30.61917183037156,-0.1308270252192649,-0.0042545375638437,30.75,-0.004254574622063134,3.721656005595264e-08
development_2018,official_average_official_close,2018-01-26,2449.TW,SELL,-720000,30.450000000000003,29.976121014438046,-0.4738789855619565,-0.0155625282614764,30.45,-0.015562528261476305,-1.1102230246251565e-16
development_2018,official_average_official_close,2018-01-29,2207.TW,BUY,79000,385.00000854492185,383.70059025473023,-1.2994182901916247,-0.0033751123671469,385.0,-0.0033750902474539712,-2.219460171204446e-08
development_2018,official_average_official_close,2018-01-30,5347.TWO,SELL,-338000,64.30000305175781,64.76298326812814,0.462980216370326,0.0072003140652676,64.3,0.007200361868244798,-4.74612390499729e-08
development_2018,official_average_official_close,2018-01-31,2207.TW,BUY,7000,369.99998840332034,378.5786227475037,8.578634344183342,0.0231854989542112,370.0,0.023185466885145,3.1342378470355925e-08
development_2018,official_average_official_close,2018-01-31,2330.TW,BUY,7000,253.0,254.7727671230197,1.7727671230196904,0.007006984675967,253.0,0.007006984675967054,0.0
development_2018,official_average_official_close,2018-01-31,2379.TW,BUY,21000,120.0,116.20601160248854,-3.793988397511456,-0.0316165699792621,120.0,-0.0316165699792621,0.0
development_2018,official_average_official_close,2018-01-31,2409.TW,BUY,181000,13.65,13.710432130585671,0.0604321305856707,0.0044272623139685,13.65,0.004427262313968505,0.0
development_2018,official_average_official_close,2018-01-31,3481.TW,BUY,202000,13.699998968429568,13.700166584698655,0.0001676162690884,1.2234765088381394e-05,13.7,1.2159467055239404e-05,7.529711743003986e-08
development_2018,official_average_official_close,2018-01-31,3661.TW,BUY,7000,119.5,118.31360973011364,-1.1863902698863598,-0.0099279520492582,119.5,-0.009927952049258226,0.0
development_2018,official_average_official_close,2018-01-31,6121.TWO,BUY,14000,184.0,184.92600408244863,0.9260040824486282,0.0050326308828729,184.0,0.005032630882872979,0.0
development_2018,official_average_official_close,2018-01-31,6147.TWO,BUY,31000,65.30000305175781,66.21101830901556,0.9110152572577448,0.0139512284024805,65.3,0.013951275788905981,-4.67344206667164e-08
development_2018,official_average_official_close,2018-01-31,6290.TWO,BUY,13000,76.0,77.89203551284018,1.892035512840181,0.0248952041163181,76.0,0.02489520411631818,0.0
development_2018,official_average_official_close,2018-02-01,3481.TW,SELL,-2325000,13.749999617729188,13.649103916684512,-0.100895701044676,-0.0073378693708894,13.75,-0.007337896968399149,2.7801514423941853e-08
seasonal_2025,open_proxy,2025-10-20,2059.TW,BUY,12000,3790.0,3767.023853384844,-22.97614661515581,-0.0060623078140252,3790.0,-0.006062307814025281,0.0
seasonal_2025,open_proxy,2025-10-20,2313.TW,BUY,531000,86.69999694824219,86.59315790584823,-0.1068390423939575,-0.0012322842693724,86.7,-0.0012323194250493108,3.5199053227685795e-08
seasonal_2025,open_proxy,2025-10-20,2330.TW,BUY,31000,1460.0,1477.3897464672004,17.38974646720044,0.0119107852515072,1460.0,0.011910785251507239,0.0
seasonal_2025,open_proxy,2025-10-20,2344.TW,BUY,1039000,45.59999847412109,45.74239814731055,0.142399673189459,0.0031227999551419,45.6,0.0031227663883892642,3.346225807554504e-08
seasonal_2025,open_proxy,2025-10-20,2360.TW,BUY,69000,667.0,657.169427699695,-9.830572300304992,-0.0147384892058545,667.0,-0.014738489205854521,0.0
seasonal_2025,open_proxy,2025-10-20,2449.TW,BUY,261000,176.50000762939453,177.06284053733452,0.5628329079399919,0.0031888548646512,176.5,0.003188898228524195,-4.322602942252729e-08
seasonal_2025,open_proxy,2025-10-20,2887.TW,BUY,2354000,19.449999561309813,19.659318905283968,0.2093193439741547,0.0107619202414037,19.45,0.010761897443905877,2.2554765832794033e-08
seasonal_2025,open_proxy,2025-10-20,3017.TW,BUY,39000,1170.0,1151.3252437672836,-18.67475623271639,-0.0159613301134328,1170.0,-0.015961330113432814,0.0
seasonal_2025,open_proxy,2025-10-20,3260.TWO,BUY,242000,191.0,187.50752198288933,-3.4924780171106704,-0.0182852252204747,191.0,-0.01828522522047471,0.0
seasonal_2025,open_proxy,2025-10-20,3324.TWO,BUY,47000,988.0,986.9683792972644,-1.0316207027357225,-0.0010441505088418,988.0,-0.001044150508841657,0.0
seasonal_2025,open_proxy,2025-10-20,3443.TW,BUY,30000,1515.0,1529.0246279518058,14.024627951805767,0.0092571801662084,1515.0,0.009257180166208467,0.0
seasonal_2025,open_proxy,2025-10-20,3711.TW,BUY,233000,193.5,197.4867743632564,3.986774363256359,0.0206034850814282,193.5,0.020603485081428285,0.0
seasonal_2025,open_proxy,2025-10-20,5289.TWO,BUY,110000,423.0000226320496,410.8187052566121,-12.181317375437402,-0.0287974390631023,423.0,-0.02879738710020785,-5.350366050205224e-08
seasonal_2025,open_proxy,2025-10-20,6139.TW,BUY,106000,432.0,426.8793705549352,-5.1206294450648215,-0.0118533089006129,432.0,-0.01185330890061298,0.0
seasonal_2025,open_proxy,2025-10-20,6223.TWO,BUY,24000,1855.0,1833.1317091052863,-21.86829089471371,-0.0117888360618402,1855.0,-0.011788836061840224,0.0
seasonal_2025,open_proxy,2025-10-20,6290.TWO,BUY,308000,148.0,145.60273532071255,-2.3972646792874457,-0.0161977343195097,148.0,-0.01619773431950977,0.0
seasonal_2025,open_proxy,2025-10-20,6548.TWO,BUY,1195000,38.09999847412109,37.23181425134898,-0.8681842227721148,-0.022786988386937,38.1,-0.022787027523648917,4.0049316973878035e-08
seasonal_2025,open_proxy,2025-10-20,6669.TW,BUY,12000,3845.0000543124015,3837.25048611548,-7.749568196923064,-0.0020154923504439,3845.0,-0.002015478253451275,-1.4125461800240657e-08
seasonal_2025,open_proxy,2025-10-20,8046.TW,BUY,162000,285.5,281.7157119679314,-3.784288032068616,-0.0132549493242333,285.5,-0.013254949324233323,0.0
seasonal_2025,open_proxy,2025-10-20,8210.TW,BUY,64000,721.0,729.358796624364,8.358796624364004,0.0115933378978696,721.0,0.011593337897869649,0.0
seasonal_2025,open_proxy,2025-10-22,3189.TW,BUY,5000,150.0,147.2536277422258,-2.7463722577741976,-0.0183091483851612,150.0,-0.01830914838516129,0.0
seasonal_2025,open_proxy,2025-10-27,6548.TWO,SELL,-1195000,37.5,38.354330263916246,0.8543302639162462,0.0227821403710999,37.5,0.022782140371099935,0.0
seasonal_2025,open_proxy,2025-10-28,3189.TW,BUY,41000,146.0,139.2068089489957,-6.7931910510043,-0.0465287058287965,146.0,-0.046528705828796535,0.0
seasonal_2025,open_proxy,2025-10-28,6182.TWO,BUY,206000,33.54999923706055,33.3253315983326,-0.2246676387279436,-0.0066965020517725,33.55,-0.0066965246398627,2.2740371585783237e-08
seasonal_2025,open_proxy,2025-10-29,2313.TW,SELL,-531000,87.0,87.32944145844839,0.329441458448386,0.0037866834304411,87.0,0.0037866834304411956,0.0
seasonal_2025,open_proxy,2025-10-30,2327.TW,BUY,82000,248.5,249.8636149886156,1.363614988615609,0.0054873842600224,248.5,0.005487384260022488,0.0
seasonal_2025,open_proxy,2025-10-30,3189.TW,BUY,101000,139.0,138.1999705202361,-0.8000294797639071,-0.0057556077680857,139.0,-0.005755607768085702,0.0
seasonal_2025,open_proxy,2025-10-30,6182.TWO,BUY,426000,32.25,31.921678448954847,-0.3283215510451533,-0.0101805132107024,32.25,-0.010180513210702458,0.0
seasonal_2025,open_proxy,2025-10-31,2887.TW,SELL,-2354000,18.99999891281128,18.74879091727733,-0.2512079955339494,-0.013221474205694,19.0,-0.01322153066961429,5.722046236833478e-08
seasonal_2025,open_proxy,2025-11-03,2408.TW,BUY,145000,136.0,140.17127262474793,4.171272624747928,0.0306711222407936,136.0,0.030671122240793602,0.0
seasonal_2025,open_proxy,2025-11-03,8299.TWO,BUY,18000,1080.0,1109.2872168075328,29.287216807532783,0.0271177933403081,1080.0,0.02711779334030817,0.0
seasonal_2025,open_proxy,2025-11-04,3189.TW,SELL,-147000,140.0,138.0058799663775,-1.9941200336224936,-0.0142437145258749,140.0,-0.014243714525874918,0.0
seasonal_2025,open_proxy,2025-11-04,6182.TWO,SELL,-632000,31.200000762939453,30.603331987884257,-0.5966687750551962,-0.0191239987328443,31.2,-0.019123974747299433,-2.4453187030815116e-08
seasonal_2025,open_proxy,2025-11-05,2327.TW,BUY,24000,225.0,229.3937385196193,4.393738519619291,0.0195277267538636,225.0,0.019527726753863606,0.0
seasonal_2025,open_proxy,2025-11-05,2408.TW,BUY,47000,122.0,132.02118401611312,10.021184016113123,0.0821408525910911,122.0,0.08214085259109116,0.0
seasonal_2025,open_proxy,2025-11-05,6274.TWO,BUY,64000,379.0,391.82108478770414,12.821084787704136,0.0338287197564752,379.0,0.03382871975647528,0.0
seasonal_2025,open_proxy,2025-11-05,8299.TWO,BUY,6000,968.0,1046.3172493073323,78.3172493073323,0.0809062492844341,968.0,0.08090624928443413,0.0
seasonal_2025,open_proxy,2025-11-06,2330.TW,SELL,-31000,1470.0,1472.352714076149,2.3527140761489136,0.0016004857660876,1470.0,0.0016004857660876226,0.0
seasonal_2025,open_proxy,2025-11-07,1519.TW,BUY,39000,755.0000122070313,752.2344242941952,-2.765587912836168,-0.0036630302889025,755.0,-0.0036630141798740246,-1.6168253180737224e-08
seasonal_2025,open_proxy,2025-11-07,2327.TW,BUY,19000,237.0,234.55720622248165,-2.4427937775183466,-0.0103071467405837,237.0,-0.01030714674058375,0.0
seasonal_2025,open_proxy,2025-11-07,2408.TW,BUY,11000,148.5,149.01386645044883,0.5138664504488304,0.0034603801377026,148.5,0.0034603801377026677,0.0
seasonal_2025,open_proxy,2025-11-07,6274.TWO,BUY,11000,394.0,383.3503657999635,-10.649634200036472,-0.0270295284264885,394.0,-0.027029528426488536,0.0
seasonal_2025,open_proxy,2025-11-07,8299.TWO,BUY,2000,1145.0,1165.7495929922543,20.749592992254293,0.0181219152770779,1145.0,0.01812191527707796,0.0
seasonal_2025,open_proxy,2025-11-10,6669.TW,SELL,-12000,4250.000000847473,4255.1246644844,5.124663636926925,0.0012058032084483,4250.0,0.0012058034080939528,-1.994052700737825e-10
seasonal_2025,open_proxy,2025-11-11,1815.TWO,BUY,333000,75.87262039978027,81.1528117583076,5.280191358527333,0.0695928429874372,76.79999999999998,0.056677236436297296,0.012222849235116184
seasonal_2025,open_proxy,2025-11-11,2368.TW,BUY,51000,486.0,497.9917532556535,11.99175325565352,0.0246743894149248,486.0,0.024674389414924836,0.0
seasonal_2025,open_proxy,2025-11-12,2327.TW,SELL,-125000,234.0,232.22853767613583,-1.771462323864171,-0.0075703518113853,234.0,-0.007570351811385323,0.0
seasonal_2025,open_proxy,2025-11-12,6223.TWO,SELL,-24000,1785.0,1737.4920235977852,-47.50797640221481,-0.0266151128303724,1785.0,-0.026615112830372434,0.0
seasonal_2025,open_proxy,2025-11-13,6548.TWO,BUY,516000,47.650001525878906,48.02935201236112,0.3793504864822168,0.0079611851906487,47.65,0.007961217468229309,-3.2022641316409306e-08
seasonal_2025,open_proxy,2025-11-13,6584.TWO,BUY,80000,312.0,308.2907994511678,-3.7092005488322,-0.0118884632975391,312.0,-0.01188846329753912,0.0
seasonal_2025,open_proxy,2025-11-13,6669.TW,BUY,5000,4540.000322179431,4482.364457999816,-57.635864179615055,-0.0126951233677329,4540.0,-0.012695053304005222,-7.096462739664133e-08
seasonal_2025,open_proxy,2025-11-14,2059.TW,SELL,-12000,3700.0,3715.7632894625103,15.763289462510327,0.0042603485033811,3700.0,0.004260348503381195,0.0
seasonal_2025,open_proxy,2025-11-14,6139.TW,SELL,-106000,409.5,419.6303868819281,10.130386881928132,0.0247384295040979,409.5,0.02473842950409777,0.0
seasonal_2025,open_proxy,2025-11-17,1605.TW,BUY,410000,33.0,32.52907754925847,-0.4709224507415328,-0.0142703772951979,33.0,-0.014270377295197978,0.0
seasonal_2025,open_proxy,2025-11-17,2337.TW,BUY,353000,40.59999847412109,38.83787569199863,-1.7621227821224608,-0.0434020405997221,40.6,-0.04340207655175787,3.7583225864779024e-08
seasonal_2025,open_proxy,2025-11-17,2451.TW,BUY,68000,204.5,199.0081839550346,-5.49181604496539,-0.0268548461856498,204.5,-0.026854846185649817,0.0
seasonal_2025,open_proxy,2025-11-17,3491.TWO,BUY,28000,469.0,458.1020774608272,-10.897922539172782,-0.0232365086123087,469.0,-0.02323650861230875,0.0
seasonal_2025,open_proxy,2025-11-17,3665.TW,BUY,8000,1560.0,1620.2766410138345,60.27664101383448,0.0386388724447657,1560.0,0.038638872444765715,0.0
seasonal_2025,open_proxy,2025-11-17,6505.TW,BUY,252000,53.29999923706055,54.56671127221602,1.2667120351554717,0.023765704564489,53.3,0.023765689910244303,1.4314061269615763e-08
seasonal_2025,open_proxy,2025-11-17,6770.TW,BUY,393000,35.849998474121094,35.311852142705774,-0.5381463314153194,-0.015011055908518,35.85,-0.015011097832475007,4.256287233772582e-08
seasonal_2025,open_proxy,2025-11-18,3711.TW,SELL,-233000,220.0,215.50811171773503,-4.491888282264966,-0.0204176740102952,220.0,-0.02041767401029526,0.0
seasonal_2025,open_proxy,2025-11-18,6290.TWO,SELL,-308000,180.0,174.54237222376116,-5.457627776238837,-0.0303201543124379,180.0,-0.030320154312437952,0.0
seasonal_2025,open_proxy,2025-11-19,1326.TW,BUY,617000,32.599998474121094,31.863202906353564,-0.7367955677675297,-0.0226010920936827,32.6,-0.02260113784191531,4.680610365959126e-08
seasonal_2025,open_proxy,2025-11-19,1605.TW,BUY,258000,30.100000381469727,29.461436847941734,-0.6385635335279929,-0.0212147350642928,30.1,-0.021214722659743113,-1.2673412652652871e-08
seasonal_2025,open_proxy,2025-11-19,2337.TW,BUY,186000,37.04999923706055,36.98126940024563,-0.0687298368149171,-0.0018550563624888,37.05,-0.0018550769164471514,2.0592158422871876e-08
seasonal_2025,open_proxy,2025-11-19,2451.TW,BUY,33000,195.0,206.30491779929528,11.304917799295282,0.0579739374322834,195.0,0.05797393743228341,0.0
seasonal_2025,open_proxy,2025-11-19,3189.TW,BUY,139000,144.5,137.7166042664791,-6.783395733520905,-0.0469439151108712,144.5,-0.04694391511087126,0.0
