phase,candidate_id,episode_id,day_1_invested_fraction,day_1_holding_count,day_3_invested_fraction,day_3_holding_count,day_5_invested_fraction,day_5_holding_count,days_to_valid_portfolio,valid_portfolio_reached
development,tune_d5f4e7219e82,monthly_2018-05-02,0.9089182957963625,28,0.9389491013720334,30,0.9392524301077925,29.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-06-01,0.9048473777582452,28,0.9327885155818134,29,0.9343400589107569,29.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-07-02,0.903575646036132,28,0.941444087968404,25,0.8354507489586553,30.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-08-01,0.904743255167913,28,0.9528214008255257,28,0.9351420374924856,29.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-09-03,0.9009669518130777,28,0.9430852080760815,28,0.9424953853843026,25.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-10-01,0.9077906432225571,28,0.9325158658758792,30,0.9433393972967068,26.0,1.0,True
development,tune_d5f4e7219e82,monthly_2018-11-01,0.8984441602252246,22,0.938101978394577,25,0.9419492677815138,25.0,1.0,True
development,x0352_daily_baseline,monthly_2010-01-04,0.9108746291332998,20,0.9111724692290365,21,0.8948348567558748,25.0,1.0,True
development,x0352_daily_baseline,monthly_2010-02-01,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2010-03-01,0.912087032607384,20,0.8696109970711509,20,0.8950028459971091,22.0,1.0,True
development,x0352_daily_baseline,monthly_2010-04-01,0.9122416988645377,20,0.913419682734969,20,0.913330317429325,21.0,1.0,True
development,x0352_daily_baseline,monthly_2010-05-03,0.9071630946964049,20,0.9039751540472196,20,0.903600881069872,20.0,1.0,True
development,x0352_daily_baseline,monthly_2010-06-01,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2010-07-01,0.9107680012290106,20,0.8167159569953819,20,0.812683308677125,22.0,1.0,True
development,x0352_daily_baseline,monthly_2010-08-02,0.9169039753047797,20,0.9168690061771075,20,0.9176387838698445,21.0,1.0,True
development,x0352_daily_baseline,monthly_2010-09-01,0.9117790444766274,20,0.8035510466633323,20,0.9008973979206518,20.0,1.0,True
development,x0352_daily_baseline,monthly_2010-10-01,0.912373294033463,20,0.9126432980586365,21,0.8925067274842844,21.0,1.0,True
development,x0352_daily_baseline,monthly_2010-11-01,0.9148180557355775,20,0.9144292744402315,22,0.9003623378991584,25.0,1.0,True
development,x0352_daily_baseline,monthly_2010-12-01,0.9134525237908253,20,0.9139580104350336,20,0.9154549998759335,21.0,1.0,True
development,x0352_daily_baseline,monthly_2011-01-03,0.9174013277538227,20,0.9141162594144812,20,0.8698942105623518,20.0,1.0,True
development,x0352_daily_baseline,monthly_2011-02-08,0.9178584649483144,20,0.9156698337371281,20,0.9157208445179698,20.0,1.0,True
development,x0352_daily_baseline,monthly_2011-03-01,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2011-04-01,0.9096501387820894,20,0.9108258588194236,20,0.9105276029298635,20.0,1.0,True
development,x0352_daily_baseline,monthly_2011-05-03,0.897588290076612,20,0.898919124506633,21,0.8973907474444369,24.0,1.0,True
development,x0352_daily_baseline,monthly_2011-06-01,0.9074773555672454,20,0.907876268657517,20,0.9084368360169055,21.0,1.0,True
development,x0352_daily_baseline,monthly_2011-07-01,0.9140467489377547,20,0.9145076346180309,20,0.9148872410401111,20.0,1.0,True
development,x0352_daily_baseline,monthly_2011-08-01,0.9162688655253108,20,0.8772493570100091,20,0.8008429621911608,21.0,1.0,True
development,x0352_daily_baseline,monthly_2011-09-01,0.0,0,0.9068147811060903,21,0.8972166799002051,23.0,2.0,True
development,x0352_daily_baseline,monthly_2011-10-03,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2011-11-01,0.896661165481365,20,0.8945225707226478,20,0.8997434223260405,22.0,1.0,True
development,x0352_daily_baseline,monthly_2011-12-01,0.0,0,0.8975178635855798,20,0.8536667968713952,20.0,3.0,True
development,x0352_daily_baseline,monthly_2012-01-02,0.9096591961114667,20,0.9129787768861177,22,0.892846990321826,21.0,1.0,True
development,x0352_daily_baseline,monthly_2012-02-01,0.9081491434404212,20,0.9100024147139888,20,0.9095540373822418,20.0,1.0,True
development,x0352_daily_baseline,monthly_2012-03-01,0.8956493404832186,20,0.8538487196388,20,0.9309801807044986,23.0,1.0,True
development,x0352_daily_baseline,monthly_2012-04-02,0.0,0,0.8981158370750739,20,0.808487019482254,20.0,2.0,True
development,x0352_daily_baseline,monthly_2012-05-02,0.9064629907081196,20,0.8632731669986373,20,0.8928657119300689,20.0,1.0,True
development,x0352_daily_baseline,monthly_2012-06-01,0.896179075425238,20,0.8968271326372795,20,0.8984430924580135,20.0,1.0,True
development,x0352_daily_baseline,monthly_2012-07-02,0.914906511836961,20,0.8730626157938732,20,0.8915110422601835,21.0,1.0,True
development,x0352_daily_baseline,monthly_2012-08-01,0.89500931205722,20,0.8956419397223085,21,0.8956984334978816,20.0,1.0,True
development,x0352_daily_baseline,monthly_2012-09-03,0.9109459317162465,20,0.8668285702542091,20,0.8074109580535399,22.0,1.0,True
development,x0352_daily_baseline,monthly_2012-10-01,0.8951718003992649,20,0.8770488393505929,21,0.8073940761234931,23.0,1.0,True
development,x0352_daily_baseline,monthly_2012-11-01,0.0,0,0.8948573692185678,20,0.8971680057435238,21.0,3.0,True
development,x0352_daily_baseline,monthly_2012-12-03,0.8979578528575928,20,0.899551465051114,20,0.8996063609050834,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-01-02,0.9157429467155106,20,0.9166814941808048,21,0.89311827986782,22.0,1.0,True
development,x0352_daily_baseline,monthly_2013-02-01,0.9069666552093777,20,0.8690363264092219,21,0.8494224017728945,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-03-01,0.9162526972972559,20,0.9172543361252162,20,0.9196166370089437,21.0,1.0,True
development,x0352_daily_baseline,monthly_2013-04-01,0.9124541577753089,20,0.9132231293539248,20,0.911436649500499,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-05-02,0.8984268375656538,20,0.8983834851999586,20,0.8993416161074612,21.0,1.0,True
development,x0352_daily_baseline,monthly_2013-06-03,0.8982612736561759,20,0.8531031635761965,20,0.8044759478438269,22.0,1.0,True
development,x0352_daily_baseline,monthly_2013-07-01,0.9112198300622888,20,0.9102572382243294,20,0.8068177648138815,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-08-01,0.9075402115181243,20,0.9089369387787435,20,0.8634616541853414,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-09-02,0.9092993897762133,20,0.9102873414772059,20,0.8704107919331493,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-10-01,0.908783161594628,20,0.8673983403189597,20,0.8936462729872912,22.0,1.0,True
development,x0352_daily_baseline,monthly_2013-11-01,0.8977409597215662,20,0.7994908983788955,20,0.9039612069636619,20.0,1.0,True
development,x0352_daily_baseline,monthly_2013-12-02,0.9129067488893929,20,0.9134567101587105,20,0.9136007616019994,20.0,1.0,True
development,x0352_daily_baseline,monthly_2014-01-02,0.9113783857789602,20,0.9123813256184274,21,0.893051097681334,24.0,1.0,True
development,x0352_daily_baseline,monthly_2014-02-05,0.877239976776488,20,0.8783665122021131,20,0.8093341941531977,24.0,1.0,True
development,x0352_daily_baseline,monthly_2014-03-03,0.9055659632984338,20,0.9079185335248815,20,0.9085556457957419,21.0,1.0,True
development,x0352_daily_baseline,monthly_2014-04-01,0.9010274981117015,20,0.8589612841892472,20,0.8937717631976405,20.0,1.0,True
development,x0352_daily_baseline,monthly_2014-05-02,0.9203538606687467,20,0.8795978621440388,20,0.8481254637893803,20.0,1.0,True
development,x0352_daily_baseline,monthly_2014-06-03,0.9111414475680404,20,0.9120347838868527,20,0.9128405005218431,21.0,1.0,True
development,x0352_daily_baseline,monthly_2014-07-01,0.9079738411256965,20,0.8648183922132795,20,0.8084756908876356,22.0,1.0,True
development,x0352_daily_baseline,monthly_2014-08-01,0.8917391669019982,20,0.848380172226162,20,0.7975347866425367,25.0,1.0,True
development,x0352_daily_baseline,monthly_2014-09-01,0.9079671419820192,20,0.9061725200549843,20,0.8661329112945677,20.0,1.0,True
development,x0352_daily_baseline,monthly_2014-10-01,0.9047289743348517,20,0.8097378105585218,20,0.8135264437240858,21.0,1.0,True
development,x0352_daily_baseline,monthly_2014-11-03,0.9112946492432976,20,0.9116814976576372,20,0.8683186142321817,20.0,1.0,True
development,x0352_daily_baseline,monthly_2014-12-01,0.8780738272505785,20,0.9013214618495946,21,0.901001122352555,21.0,1.0,True
development,x0352_daily_baseline,monthly_2015-01-05,0.9070163841320932,20,0.9067759621514222,22,0.8981334680470346,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-02-02,0.9058793824575299,20,0.9071310204168078,20,0.818158093196932,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-03-02,0.9053035235428359,20,0.9060726497711658,20,0.8635707081617255,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-04-01,0.9060104591810874,20,0.8994038952702614,22,0.81209014318201,23.0,1.0,True
development,x0352_daily_baseline,monthly_2015-05-04,0.9116602826338234,20,0.8278489852576023,20,0.8493824396528155,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-06-01,0.9084547468030452,20,0.9108284626775389,22,0.899285368692112,27.0,1.0,True
development,x0352_daily_baseline,monthly_2015-07-01,0.897159756009762,20,0.8972709849891353,20,0.852339810252277,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-08-03,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2015-09-01,0.9023988606304094,20,0.9039524579852468,20,0.902905652432642,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-10-01,0.9046446312907833,20,0.8500518945686539,21,0.8112563623690486,20.0,1.0,True
development,x0352_daily_baseline,monthly_2015-11-02,0.9090714205532198,20,0.8672623899761576,20,0.8949608599912964,22.0,1.0,True
development,x0352_daily_baseline,monthly_2015-12-01,0.9049993846058154,20,0.8637628050155923,20,0.813333492289941,20.0,1.0,True
development,x0352_daily_baseline,monthly_2016-01-04,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2016-02-01,0.9163382261674842,20,0.9168897152686104,21,0.8768491768230504,20.0,1.0,True
development,x0352_daily_baseline,monthly_2016-03-01,0.9144484266390651,20,0.91469676583521,20,0.9163249330433453,21.0,1.0,True
development,x0352_daily_baseline,monthly_2016-04-01,0.8935380523007185,20,0.8144526142654176,20,0.8126551699325457,23.0,1.0,True
development,x0352_daily_baseline,monthly_2016-05-03,0.0,0,0.0,0,,,,False
development,x0352_daily_baseline,monthly_2016-06-01,0.899733238128893,20,0.8996247448656722,20,0.9012023485042927,21.0,1.0,True
development,x0352_daily_baseline,monthly_2016-07-01,0.9027811898077482,20,0.9041687864763956,21,0.8592483852432347,20.0,1.0,True
development,x0352_daily_baseline,monthly_2016-08-01,0.9113676838269362,20,0.9118144160738747,21,0.8940100530675023,21.0,1.0,True
development,x0352_daily_baseline,monthly_2016-09-01,0.9063784059770091,20,0.8624896825676778,20,0.8512962659870518,20.0,1.0,True
development,x0352_daily_baseline,monthly_2016-10-03,0.0,0,0.9031074488839244,20,0.8608066124153124,20.0,3.0,True
development,x0352_daily_baseline,monthly_2016-11-01,0.90308666026896,20,0.9008227736134155,20,0.9028001019843563,20.0,1.0,True
development,x0352_daily_baseline,monthly_2016-12-01,0.9120765304225877,20,0.8684582586862557,20,0.8072878413767055,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-01-03,0.9068118527732987,20,0.9110853131326186,22,0.8924767675756325,21.0,1.0,True
development,x0352_daily_baseline,monthly_2017-02-02,0.9185396565018588,20,0.9194715435587663,21,0.8936944399024427,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-03-01,0.9105993331841321,20,0.9104559246361436,21,0.8941697915008715,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-04-05,0.9145953615823337,20,0.8711381424376683,20,0.8476664322845414,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-05-02,0.9087860079688008,20,0.9090364089144085,20,0.8220552216520165,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-06-01,0.9098672580199325,20,0.9126649357836625,21,0.8703877664708164,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-07-03,0.9084751025593746,20,0.9084295697878597,21,0.8919569122489585,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-08-01,0.9141325206063787,20,0.9160164786296497,21,0.8936375816930917,21.0,1.0,True
development,x0352_daily_baseline,monthly_2017-09-01,0.9083437012567313,20,0.9084437443700764,20,0.9089941264347672,21.0,1.0,True
development,x0352_daily_baseline,monthly_2017-10-02,0.9278223334536309,20,0.884590206488686,20,0.8052928838802518,20.0,1.0,True
development,x0352_daily_baseline,monthly_2017-11-01,0.913824497355061,20,0.9309991835818844,23,0.896673440263618,23.0,1.0,True
development,x0352_daily_baseline,monthly_2017-12-01,0.9115387848060418,20,0.8672054012702641,20,0.7998830506873172,24.0,1.0,True
development,x0352_daily_baseline,monthly_2018-01-02,0.910774937723528,20,0.9144670150630246,21,0.9151868019986352,21.0,1.0,True
development,x0352_daily_baseline,monthly_2018-02-01,0.8990694800349994,20,0.8979168043547479,22,0.9035148809518443,23.0,1.0,True
development,x0352_daily_baseline,monthly_2018-03-01,0.9008771923572939,20,0.9307501253171995,23,0.8992074098524517,21.0,1.0,True
development,x0352_daily_baseline,monthly_2018-04-02,0.9133148870210372,20,0.8074047973078481,20,0.8042654205279076,21.0,1.0,True
development,x0352_daily_baseline,monthly_2018-05-02,0.9087820878646936,20,0.9079727050875483,21,0.8938538275938571,23.0,1.0,True
development,x0352_daily_baseline,monthly_2018-06-01,0.9077345683182481,20,0.934300267027846,23,0.899936692764994,21.0,1.0,True
development,x0352_daily_baseline,monthly_2018-07-02,0.9048836599333714,20,0.9869902647391254,24,0.8996755348375395,25.0,1.0,True
development,x0352_daily_baseline,monthly_2018-08-01,0.8989353590976128,20,0.8556679786047608,20,0.8538854671097293,20.0,1.0,True
development,x0352_daily_baseline,monthly_2018-09-03,0.8961617834649112,20,0.8983462232422799,22,0.8976223229647076,23.0,1.0,True
development,x0352_daily_baseline,monthly_2018-10-01,0.908615803015853,20,0.9076459385722669,21,0.8922961425042615,26.0,1.0,True
development,x0352_daily_baseline,monthly_2018-11-01,0.0,0,0.8995963089942515,20,0.8998199759199375,20.0,3.0,True
validation,tune_21a3cc0abdbc,monthly_2019-01-02,0.910104897937855,23,0.8971444000894329,25,0.900108725619848,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-02-11,0.9111970306496922,25,0.8959848919638967,25,0.8940887663987951,28.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-03-04,0.9135462222976559,25,0.8975101455407138,28,0.8973938498279074,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-04-01,0.9074744941374134,25,0.8961283455783815,25,0.8974920994309153,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-05-02,0.9023090899278156,25,0.8940753810830725,27,0.8976091574750164,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-06-03,0.8965754028813853,25,0.8991382641450432,26,0.9030625196290577,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-07-01,0.9226339788179024,25,0.8897133273966539,25,0.899762301932248,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-08-01,0.8976769528228962,25,0.8986621127761253,25,0.9008933927772993,30.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-09-02,0.890651292982436,25,0.8973407253340926,27,0.8965768331195766,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-10-01,0.918077089788042,25,0.8951091696032998,29,0.9008257398961701,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-11-01,0.9044938934307686,25,0.8934972472592879,25,0.9047938340465993,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2019-12-02,0.9108668730894769,25,0.899174381234438,28,0.8980096442866603,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-01-02,0.9172343097081093,25,0.8912485354202714,29,0.8985733157225478,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-02-03,0.0,0,0.9101807269911257,23,0.8967886794260324,30.0,3.0,True
validation,tune_21a3cc0abdbc,monthly_2020-03-02,0.0,0,0.0,0,,,,False
validation,tune_21a3cc0abdbc,monthly_2020-04-01,0.0,0,0.0,0,,,,False
validation,tune_21a3cc0abdbc,monthly_2020-05-04,0.8738715353243025,25,0.8978405033932587,25,0.8975390228109986,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-06-01,0.9166718742192493,25,0.897184196900188,26,0.8988088148786179,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-07-01,0.9105787506740286,25,0.8979031087311831,25,0.8928505806060245,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-08-03,0.9102179725335805,25,0.9058852003177836,28,0.89699266501917,28.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-09-01,0.9121407745987622,25,0.9036376774832523,28,0.9006755585951715,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-10-05,0.8942862919168982,25,0.8991403921500818,28,0.8998307622118191,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-11-02,0.9047669076553246,25,0.9017685819352305,29,0.900550540135569,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2020-12-01,0.910422263216501,25,0.892519527889942,25,0.8992441839772672,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-01-04,0.9118909578562138,25,0.8943801951208921,26,0.9015112497819635,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-02-01,0.9085696833763082,23,0.8977844905340349,30,0.9024066870006361,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-03-02,0.916628560729653,25,0.8947599321916715,25,0.8988952717622997,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-04-01,0.9149261531563797,25,0.8961743440132796,25,0.9002445143898716,28.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-05-03,0.9104798853830458,25,0.8029908540611738,29,0.9046208217744426,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-06-01,0.9170264402539943,25,0.8990980577190424,27,0.8976264543604651,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-07-01,0.9061970095116133,25,0.9049032184903653,29,0.9011665306853197,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-08-02,0.9174375825820198,25,0.9009413115150003,28,0.8984642787326789,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-09-01,0.9058946731042228,25,0.8955608725920943,26,0.8993634329632312,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-10-01,0.8974179409703114,25,0.8973224814111884,25,0.9006655972584252,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-11-01,0.9091084374344199,25,0.8945811242965455,28,0.8996602815115164,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2021-12-01,0.8992778388629579,25,0.8989068470157418,25,0.8972621314947616,30.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-01-03,0.9116285888927499,25,0.8945865516320762,28,0.8977566982982544,26.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-02-07,0.9080655160104169,24,0.9029513754185089,26,0.9022409318301433,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-03-01,0.920064339073894,25,0.9006704770907195,26,0.8938968732168612,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-04-01,0.8945187254721778,25,0.8946290903993221,26,0.8965868130461885,29.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-05-03,0.9042304015567716,21,0.8950274188358022,25,0.898421324046786,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-06-01,0.9061457337967741,25,0.8982701939351693,26,0.8994383544712781,28.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-07-01,0.0,0,0.0,0,,,,False
validation,tune_21a3cc0abdbc,monthly_2022-08-01,0.9068604377001954,25,0.8923611646732088,25,0.9016310829990131,27.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-09-01,0.897466940635991,25,0.8953379622171269,25,0.8964709466845802,25.0,1.0,True
validation,tune_21a3cc0abdbc,monthly_2022-10-03,0.0,0,0.0,0,,,,False
validation,tune_21a3cc0abdbc,monthly_2022-11-01,0.9082582551062791,25,0.8987492299340483,27,0.9011531538511245,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-01-02,0.9065859586909947,28,0.939028007011536,25,0.9414855854028812,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-02-11,0.9165477936115878,28,0.9333595008837708,28,0.9343812385728086,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-03-04,0.9148691418660306,28,0.9339255643202031,29,0.93482079834014,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-04-01,0.9160318023436819,28,0.933952810922878,28,0.9294255435893148,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-05-02,0.9061195537973947,28,0.9363682804165898,28,0.9387157128829311,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-06-03,0.9026724148361309,28,0.9352378132375557,29,0.9387320668935658,30.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-07-01,0.9379273311560642,28,0.9283295725647089,28,0.9353323810726378,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-08-01,0.8959445130520722,28,0.9358258807444518,27,0.9435562605661447,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-09-02,0.9082196122125904,28,0.9371372059791708,29,0.9397344083858463,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-10-01,0.9082605181995466,28,0.944301341992041,28,0.9376192795309701,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-11-01,0.9057866771429957,28,0.9053291493331365,27,0.8992462254888706,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2019-12-02,0.9098376144855079,28,0.9325756028365917,28,0.9324020914696388,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-01-02,0.9079742304652179,28,0.9421328324972019,26,0.9403923205861819,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-02-03,0.8856724304811795,20,0.8432080262963447,23,0.8976208872304388,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-03-02,0.0,0,0.9070742037775655,21,0.93440638932872,25.0,3.0,True
validation,tune_d5f4e7219e82,monthly_2020-04-01,0.907840496935061,28,0.9462288500806181,28,0.9282298903758862,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-05-04,0.8819497481113088,28,0.9425431705239949,28,0.9333139777435532,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-06-01,0.908943357791797,28,0.8415888016101492,25,0.872734656773281,27.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-07-01,0.9109206055477258,28,0.9360967086535446,28,0.9287029163321123,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-08-03,0.9069144878641011,28,0.9502672303293265,28,0.9288213072882885,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-09-01,0.9093093366520122,28,0.9414415498929719,25,0.937603597604843,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-10-05,0.9043765666783731,28,0.9414397560944469,29,0.9503040143620961,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-11-02,0.9112704342777435,28,0.9401643824019577,30,0.9378160004151295,30.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2020-12-01,0.9131995242780723,28,0.9385490471642984,28,0.934874526887787,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-01-04,0.9110878387490202,28,0.8833152470309413,30,0.8273411014507458,30.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-02-01,0.9086429020114779,28,0.9408141789397677,29,0.9371352347741413,27.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-03-02,0.9212049708072876,28,0.9314176297388148,28,0.9412347843572646,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-04-01,0.9139393234310313,28,0.9376695792452093,28,0.9360714917339301,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-05-03,0.9130644991352976,28,0.8778522086924935,29,0.9435157670753124,27.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-06-01,0.9139461257088712,28,0.9412464189963575,30,0.9301690664998287,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-07-01,0.9047812816365037,28,0.9457221241799422,28,0.9299221446327917,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-08-02,0.9102399467857063,28,0.9404100854014172,30,0.931838756908562,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-09-01,0.8956381334854844,28,0.9397429590724797,29,0.9309858687047672,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-10-01,0.893814169420214,28,0.9478942821811123,25,0.9394013625130052,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-11-01,0.9160104265131438,28,0.9378642939833505,29,0.9356473023482851,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2021-12-01,0.8919795641646354,28,0.9463728463520621,28,0.9295493602368696,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-01-03,0.9076835519419355,28,0.9375959149239136,30,0.9417486805528785,26.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-02-07,0.915225338122043,28,0.9365191436538889,28,0.9342372661553819,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-03-01,0.9175123048985105,28,0.9325017087609756,30,0.9268360138218447,30.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-04-01,0.8982021510921336,28,0.8994686956314374,27,0.8013493324932515,23.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-05-03,0.9028834005245034,26,0.9441937228579679,25,0.9351061239906008,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-06-01,0.9017008395376016,28,0.9401179947772776,29,0.9356051992971598,30.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-07-01,0.9030194201932666,21,0.9346483398678931,22,0.9415820334906214,21.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-08-01,0.8968135983988591,28,0.8392711898722449,30,0.9438860786930567,29.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-09-01,0.8934479113444155,28,0.8013203107514163,30,0.9421458498358977,28.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-10-03,0.8923106574724974,23,0.9405370675997818,25,0.9369239525553419,25.0,1.0,True
validation,tune_d5f4e7219e82,monthly_2022-11-01,0.9051389743371223,28,0.9349174589732014,30,0.9404477652089178,29.0,1.0,True
validation,x0352_daily_baseline,monthly_2019-01-02,0.0,0,0.8951451863010123,20,0.9804609626112819,24.0,3.0,True
validation,x0352_daily_baseline,monthly_2019-02-11,0.917796063243993,20,0.9175347223249214,20,0.9175903568193403,20.0,1.0,True
validation,x0352_daily_baseline,monthly_2019-03-04,0.9135703729861471,20,0.9129868708046412,20,0.8697127881009027,20.0,1.0,True
validation,x0352_daily_baseline,monthly_2019-04-01,0.9152214531294782,20,0.8746979480939481,20,0.8057648073064836,20.0,1.0,True
validation,x0352_daily_baseline,monthly_2019-05-02,0.909003996921587,20,0.9080126250820191,20,0.8214414856135495,20.0,1.0,True
validation,x0352_daily_baseline,monthly_2019-06-03,0.9029743899107875,20,0.9037950284232931,20,0.9063173884431406,22.0,1.0,True
