date,nav,economic_nav,cash,cash_ratio,holdings,dividend_receivable,odd_residual_names,fees,taxes,costs,traded_notional,turnover,violations,active_cap_breaches,passive_cap_breaches,overdue_passive_caps,active_share_status,submission_status,stale_count,executed_plan,terminal_dividend_credit
2016-07-01,999671985.9985468,999671985.9985468,85841185.99854684,0.08586935234841284,22,0.0,0,1300822.6376933581,0.0,1300822.6376933581,912857991.3637601,0.9128579913637601,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-19,1033080685.9419239,1042276879.3217249,51797285.9419238,0.05013866452715355,22,9196193.379801001,0,122788.57002578117,118372.97687106079,241161.54689684196,86167417.5619517,0.08411490641908924,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-20,1026745951.4335843,1035942144.8133854,46356251.43358437,0.045148706326876564,22,9196193.379801001,0,120849.45914381363,119408.7926086075,240258.25175242114,84806637.99565868,0.08209101104076416,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-21,1039923727.1836977,1051061681.3634987,46078277.183697686,0.044309285363154496,22,11137954.179801002,0,120743.82546145158,127053.49825437694,247797.32371582853,84732509.09575549,0.08252529165315775,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-22,1034417107.6090332,1045555061.7888342,43679207.609033175,0.042225913790225236,22,11137954.179801002,0,116245.00790603571,119117.60577540509,235362.6136814408,81575444.14458646,0.07844368006248648,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-25,1024023850.0036083,1038946064.5802308,45397650.0036084,0.0443326100299797,22,14922214.576622507,0,119625.25868153211,128871.7340088269,248496.992690359,83947549.95195235,0.08115444856281423,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-26,1029084613.0393401,1044006827.6159626,47327863.03934011,0.04599025428974211,22,14922214.576622507,0,120998.73271355615,130639.8645163436,251638.59722989975,84911391.37793413,0.0829193493663599,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-27,1024627868.9856347,1039550083.5622572,48453788.98563466,0.047289157802825665,22,14922214.576622507,0,124608.90392071506,133242.93396122797,257851.83788194304,87444844.85664214,0.08497342565290039,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-28,1026098174.599513,1041020389.1761355,48530224.59951307,0.04729588825012232,22,14922214.576622507,0,124204.42662174845,131239.32074897733,255443.7473707258,87161001.1380691,0.08506600667065312,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-07-29,1027996187.7554398,1042918402.3320622,45085027.75543973,0.04385719353092139,22,14922214.576622507,0,120039.05369768373,121551.4891773433,241590.54287502705,84237932.41942717,0.08209539253132898,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-01,1048636454.6858149,1064690577.6642549,48495164.68581486,0.046245926764337635,22,16054122.978440072,0,122805.03512985917,134770.02601871625,257575.06114857542,86178972.0209538,0.08383199572862207,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-02,1045554531.6564825,1061608654.6349225,48853831.6564824,0.04672528326101058,22,16054122.978440072,0,125485.64565009842,133015.9060995188,258501.5517496172,88060102.21059537,0.08397581622982897,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-03,1048324441.2552991,1064378564.2337391,47857941.25529904,0.045651841521497226,22,16054122.978440072,0,121698.2066481915,126982.56096879939,248680.7676169909,85402250.27943262,0.08168129704734672,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,0.0
2016-08-04,1067703788.3366753,1067703788.3366753,46264065.35823521,0.043330431027417994,22,0.0,0,122788.82530471138,127235.6178767674,250024.44318147877,86167596.70506062,0.08219554301517631,,,,,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,BLOCK_SUBMISSION,0,D-1 estimated accounting; fill-day constraints require ledger audit,16054122.978440072
