candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return
coarse_011_macd_fast_6,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03727860208139999,0.03966669114911468,-0.007417954870095,-0.045364367162054185,-0.11727497277533294,0.6595744680851063,0.3404255319148936,0.5081967213114754,0.044022675870910244,0.216488896085968,2.4013685622706427,1.0,-0.19894533632773131,0.002986027166024252,-0.07710904687078524,-1.0
coarse_012_macd_fast_10,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035610957815295,0.03896462079820887,-0.00783886779336479,-0.05077769364355209,-0.10467617977339194,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.046309123499753246,0.21547926984037258,2.3953237527739746,1.0,-0.19948627577842923,0.004179744589732914,-0.07478526827839038,-1.0
coarse_013_macd_signal_3,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03727860208139999,0.040992471671169865,-0.006245811147398139,-0.0449455409511792,-0.10695276889617089,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.04355628195503414,0.216488896085968,2.4075997223714944,1.0,-0.19792383330254124,0.0038942586429406845,-0.07569073838737617,-1.0
coarse_014_macd_signal_7,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03382516459640117,0.03945812882579083,-0.00493229427295111,-0.049869737849228324,-0.10467617977339194,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.04580742280766781,0.21547926984037258,2.361551053469133,1.0,-0.19910603188832512,0.00518858848247894,-0.07478526827839038,-1.0
coarse_015_momentum_weight_0p45,61,47,56,14,0.7704918032786885,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0396969547663617,0.04057722118984249,-0.007717979903973993,-0.041029750459752455,-0.09585092973252829,0.6808510638297872,0.3191489361702128,0.5245901639344263,0.044038150045910274,0.20950788510184748,2.3951648586222674,1.0,-0.19824378039471152,0.009806640869647332,-0.07710904687078524,-1.0
coarse_016_momentum_weight_0p65,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035118526818127105,0.03951635046653501,-0.012105120780593615,-0.04730960610831325,-0.13508730026718652,0.6739130434782609,0.32608695652173914,0.5081967213114754,0.04245891206517188,0.21136878454297503,2.3994159003129996,1.0,-0.21610242423835063,0.0009140539166847539,-0.13508730026718652,-1.0
coarse_017_long_return_fraction_0p1,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03865787424500078,0.04036052211686715,-0.009124522600771456,-0.04855535533425883,-0.09192812321271582,0.6888888888888889,0.3111111111111111,0.5081967213114754,0.04723611785093618,0.21129113462519344,2.3960695513989667,1.0,-0.23252092630722918,0.002387271345718034,-1.0,-1.0
coarse_018_long_return_fraction_0p3,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.031810733689615844,0.04334627902877978,-0.002648997324432356,-0.03608603482785957,-0.10996588937415575,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.044022675870910244,0.21655454740219116,2.408344563033741,1.0,-0.23031831874926084,0.00994751561574736,-1.0,-1.0
coarse_019_volume_low_0p6,61,46,57,15,0.7540983606557377,0.9344262295081968,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03949963260552625,0.04081385281188372,-0.000636448420497232,-0.04047013183681325,-0.10353483261953633,0.7391304347826086,0.2608695652173913,0.5573770491803278,0.041017158648389396,0.216488896085968,2.3814434502262434,1.0,-0.21512397984677623,0.0036722153925892176,-0.10353483261953633,-1.0
coarse_020_volume_high_3p0,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03674762928615394,0.041594425754417165,-0.007425899930738833,-0.0479951161939603,-0.1090309940229881,0.717391304347826,0.2826086956521739,0.5409836065573771,0.04348991146745729,0.21677721720859577,2.369832343558585,1.0,-0.21453535107043953,0.006535710533996486,-0.1090309940229881,-1.0
coarse_021_volatility_spike_ratio_1p5,61,46,55,15,0.7540983606557377,0.9016393442622951,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.025826155476984414,0.039918075771594494,-0.012978406656640795,-0.047301074786504804,-0.10132390443380246,0.6739130434782609,0.32608695652173914,0.5081967213114754,0.043416019978411324,0.19632196240642708,2.401773117949185,1.0,-0.21579948384437136,0.0013823235467176342,-0.10132390443380246,-1.0
coarse_022_volatility_spike_ratio_2p5,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0398661403173699,0.04110843140153608,-0.01095908187888317,-0.05019044957078591,-0.10571518791897105,0.6888888888888889,0.3111111111111111,0.5081967213114754,0.044022675870910244,0.216488896085968,2.411770153038863,1.0,-0.2319691899496865,0.0007711122092906031,-1.0,-1.0
coarse_023_one_day_chase_return_0p03,61,46,55,15,0.7540983606557377,0.9016393442622951,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.033309566930557755,0.03656237031229777,-0.013884336827411692,-0.04715224880731805,-0.09102610213154438,0.6086956521739131,0.391304347826087,0.45901639344262296,0.04356853536962446,0.20834039964928985,2.4235890855002227,1.0,-0.21833001583007056,-0.0030300654110519964,-0.09102610213154438,-1.0
coarse_024_one_day_chase_return_0p05,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0359285197806376,0.04227643290792558,-0.0006771043474702587,-0.04286798546790444,-0.10567177592900145,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.04186938757678227,0.20460455408421296,2.3762337941558522,1.0,-0.23110754949415327,0.005131695910616019,-1.0,-1.0
coarse_025_max_replacements_per_day_1,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.038282873364797076,0.04019726368617036,-0.012464468911737858,-0.04974054050477289,-0.10571518791897105,0.6956521739130435,0.30434782608695654,0.5245901639344263,0.04892393305555426,0.216488896085968,2.443230338288079,1.0,-0.21558894869567483,0.0050857236369039605,-0.10571518791897105,-1.0
coarse_026_cash_guard_ratio_0p1,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03553776346339266,0.04015499643040553,-0.006911782677249317,-0.05254016389817551,-0.11102463192795553,0.717391304347826,0.2826086956521739,0.5409836065573771,0.045713505660524234,0.21953974234673956,2.552565629764188,1.0,-0.2156208223639565,0.005202152231065016,-0.11102463192795553,-1.0
coarse_027_cash_guard_ratio_0p14,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035458601606293216,0.04122342848915199,-0.004791766137969611,-0.03849392475747375,-0.09963980056336263,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.0438890515362218,0.2107159685567287,2.1472867764763075,1.0,-0.2318843560325928,0.004293095784177803,-1.0,-1.0
x0352_daily_baseline,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.039674962673121206,0.04155549902386753,-0.003288176276021959,-0.05019044957078591,-0.10571518791897105,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.044022675870910244,0.216488896085968,2.3994397626879587,1.0,-0.23163938596599937,0.002387271345718034,-1.0,-1.0
