episode,period,start,end,mom20,mom25,resid20,resid25,ew20,ind20,shrink20,ew25,ind25,shrink25,turnover_mom20,turnover_mom25,turnover_resid20,turnover_resid25,turnover_ew20,turnover_ind20,turnover_shrink20,turnover_ew25,turnover_ind25,turnover_shrink25,cost_mom20,cost_mom25,cost_resid20,cost_resid25,cost_ew20,cost_ind20,cost_shrink20,cost_ew25,cost_ind25,cost_shrink25,mkt_r20,mkt_r60,mkt_vol20,dispersion,market_r2,beta_tilt,mkt_during
dev_2017_06,2015–2021,2017-06-01,2017-07-04,-0.015578621604436127,0.005852642586320567,-0.023526953791599747,-0.002055156069876274,-0.010423756053721034,-0.005682046691738218,-0.010210584170546877,-0.007816639465641373,-0.00048577162070106983,-0.007193860186114676,4.441831449131936,3.1705117934946587,4.201205039417081,3.467797797587914,4.4450753670347485,3.66534550412376,3.8295329983718007,3.232701526535822,3.305810598498682,3.3929321146034144,0.0114688751565031,0.007928608882243417,0.01080497045601808,0.00876647473863542,0.011533739195776348,0.009305603088324729,0.009740230585534923,0.008021891564580236,0.008283054983034152,0.008523654623821736,0.02615689964342928,0.05736007758677827,0.07157247836185722,0.06781264009739375,0.10727266055102412,0.0702061719492354,0.03502593528730939
dev_2017_06m,2015–2021,2017-06-15,2017-07-18,0.05238401073638799,0.05675651800857451,0.04934645793454151,0.060133791330988506,0.059784711852176375,0.07242385116451033,0.06139523590103568,0.06336846217049996,0.0847948709570907,0.05979138563994901,4.5201700007568295,3.067604944612338,5.180037155708624,3.5995405146834,4.059199734908799,4.641021054715897,5.021397063188081,3.2888131040057376,3.375481795411225,3.4390992157295637,0.01193413093751448,0.007628989850502047,0.013879258731429355,0.009206606508505305,0.010616139961064284,0.0123765481068638,0.013412883675525263,0.008320743790142806,0.008620778260961368,0.008731874842739382,-0.005728230656181532,0.04408774122105067,0.07366576660558301,0.058395006029005166,0.10147660275053476,0.03366491365197932,0.07221864882179231
dev_2017_07,2015–2021,2017-07-03,2017-08-03,0.03629790148135892,0.02508997264543189,0.036285070956908916,0.0351005136732605,0.04282414466701523,0.05012366913410182,0.050634357109026196,0.04581281336772891,0.048020956703316964,0.032386670537559725,3.6162710033271774,3.241072047319569,4.179877706442113,3.6898208727604116,3.7451167430646817,3.830957975819783,3.5557367338094354,2.9479928527451014,2.482483209723141,3.2349687953119663,0.00909645635726758,0.00803337590207667,0.010789702873246845,0.009411547529564437,0.009503219622319934,0.009758727540203634,0.008958294078390676,0.007244833116886742,0.005873293468453754,0.008061079806073922,0.03076925033178088,0.07972030223880897,0.1198247039214728,0.06335157447419991,0.1132107097145079,0.17221365871674277,0.03118544075584608
dev_2017_07m,2015–2021,2017-07-17,2017-08-17,0.012934268533137505,0.00699739318199355,0.007437022233753199,-0.0013983810424640364,0.009828266526734408,0.010127184421370616,0.005670632162821709,0.002799763700716218,0.016907586344166337,0.0032786767874608547,2.8897832223071367,2.334512135551636,3.1299248198663236,3.2289815330940757,3.246166300751075,3.0181211201241966,3.1006485518292584,2.8709571115491985,2.498197408756833,2.548557437744175,0.007127688436319113,0.005453911085412696,0.007808609038388077,0.008085381724641962,0.00813100768137208,0.00746332435495627,0.0077168677128221265,0.006978188117045283,0.005939663650475161,0.006080648714128903,0.05598463673574245,0.10337585641742682,0.12206755520657102,0.059902110857061236,0.10261029803496237,0.17449531649860617,0.003687750486349706
dev_2017_08,2015–2021,2017-08-01,2017-09-01,0.045782817332858494,0.05673865237195175,0.05008386379562002,0.03533508483692094,0.05743842785266118,0.045039452201843355,0.04174353200173564,0.0293216567000123,0.05015923618483109,0.04239799708035075,2.9147461647648587,2.482763974814769,2.936074605981346,2.7747191158449986,3.016212656865121,3.1685311281325133,2.857389255569571,3.0105370666804,2.9613671226182143,2.6184735363799483,0.0069559646674385,0.005735006011968487,0.007042373223397246,0.0065517685960114055,0.007287972490184959,0.00781265103047798,0.006775988761049439,0.007233720512531009,0.007223763322528592,0.006123302002278236,0.019888148994067354,0.07347594421710434,0.10102518412102801,0.0738929975576367,0.09089447225685579,0.06568257719118054,0.020282748086391068
dev_2017_08m,2015–2021,2017-08-15,2017-09-15,0.05521407578898185,0.07404899546916988,0.05313253731464207,0.0699563874980158,0.06510985307167183,0.0887896446514258,0.05643636059719426,0.0547351015600368,0.07697222412796134,0.07404899546916988,2.4137278427423015,2.0817719793931166,2.5033010476518256,2.157625692701041,2.504340220472066,3.0488700926630665,2.413476269691266,2.347029823871476,2.4054628640612528,2.0817719793931166,0.005802559514071025,0.004883540339129818,0.006068928208842644,0.005111971304487011,0.0060952073084310126,0.007798383519191292,0.0058021786772129436,0.005599908866052285,0.005818692748075135,0.004883540339129818,-0.009186859363807516,0.0620487571348995,0.09350791011565915,0.06955866099263115,0.1186622024552772,-0.04629836620000172,0.019814222589735066
dev_2017_09,2015–2021,2017-09-01,2017-10-05,0.015136172296833728,0.0078847645919633,0.009079604783325257,0.020727350287337964,0.009255762283717717,0.01932201443738335,0.012236743464821842,0.006793977335605161,0.03633278651427019,0.006734354513787233,3.3991728358864473,2.7138409224360904,3.285687388965628,2.607554730837969,3.1289026230832437,3.465512193952869,3.5499654939674485,2.3372154407619563,2.664193581465488,2.6315111566506997,0.00840419858470178,0.006419332404651431,0.00803491340306062,0.00615739732970373,0.0076120728825702,0.008614887611022234,0.008821017541980733,0.005339646562381994,0.006290486298878507,0.006166680064798244,0.009124087929981697,0.06918549017162759,0.09181335406966484,0.08977261763469797,0.12979007615307647,-0.09973194930622409,-0.013260982695483434
dev_2017_09m,2015–2021,2017-09-15,2017-10-23,0.0962671723048949,0.08791237474608127,0.08970600973159937,0.11842253992846885,0.0974710338387621,0.08831155600809315,0.09702614569103929,0.07951554840044928,0.1048613508265277,0.10012692261308631,2.475361242376937,2.632427209944079,2.471209161339173,2.193281559733212,2.6972787530097815,3.0236240348327312,2.7117468854838434,2.25504468431463,2.044600593967985,2.4807739588697886,0.005917288360652067,0.00628271574371803,0.005877871903155611,0.005091168095472103,0.00660093985676755,0.0075720552771076375,0.006662876718025702,0.00517485427341739,0.00461727583097364,0.0058431824088901185,0.008573140663326834,0.041487188318270495,0.07333901928407367,0.07569341682034048,0.14235840699680619,0.057455770942635764,0.02610809430135659
dev_2017_10,2015–2021,2017-10-02,2017-11-07,0.08711953096892522,0.08099283969824467,0.09063297145681348,0.08508501369425536,0.092951189551987,0.0823227634610113,0.09752684750384177,0.07240353416596434,0.0774004212861008,0.0697534706299845,2.6177746645695534,2.2181247562267985,2.325003184377671,2.237509486348035,2.6993316736224786,3.220401009046694,2.544173152733727,2.2354273546905636,2.4484855451001657,2.179009692010706,0.006518036333474563,0.005227858743439562,0.005698135477946452,0.005390331316246127,0.006860544892891898,0.00841418012141623,0.006278422573216308,0.005306760234113747,0.006027067743490681,0.005145763025795663,-0.0283132346279646,0.017435663553761523,0.09210769021577431,0.08743485978846083,0.14854234011332781,0.11564559159342802,0.057656558436478274
dev_2017_10m,2015–2021,2017-10-16,2017-11-16,0.014464803432569173,0.014720529931916415,0.005181402347195441,0.0017340361372693014,0.0062657144879949556,-0.0006462169213616864,0.012795063657801364,0.006595119554489992,-0.03721320470376965,0.00765856820967481,2.807443601916885,2.4401839320042003,2.700956620274261,2.584107220290581,2.867753534010212,2.919508885072058,2.6217510104919253,2.4386060075954066,2.6262333603164993,2.587462498887104,0.0068927851813721155,0.005763998010689516,0.006556810427663935,0.006195583456542524,0.007071927354356753,0.007228153153542036,0.006322613006109143,0.005781609531117401,0.006247458990072128,0.0062079571863695865,0.014484062760865089,0.028801389148370615,0.118517732703835,0.08713193243647277,0.14965647531285434,0.5094185512519144,-0.005354010247443014
dev_2017_11,2015–2021,2017-11-01,2017-12-04,0.007947631578892667,0.005818818506275303,-0.010627702366997949,0.0112183808197297,0.01231483218233409,0.008281661152975905,0.007962279613973555,0.0020297496512211577,-0.0039811372699385394,0.003636259492003413,2.848311573859383,2.4475842836514925,3.237872020978255,2.4989393040478705,2.841034857090455,2.8355080592378576,3.0295389038681657,2.579526838889084,2.8569753872214756,2.7204613026195954,0.006958613316627291,0.00577727769280688,0.008060330708097845,0.005942371577184646,0.006943076229819227,0.0068724208956706554,0.007528319115170512,0.006154640507936728,0.006880910015093031,0.006562938824917393,0.059701434468484235,0.036496351719927725,0.078477437849623,0.0907923596260428,0.12515879749015069,0.6333884709159987,-0.026995252403125045
dev_2017_11m,2015–2021,2017-11-15,2017-12-18,0.004785723785152518,0.009479409098952729,-0.007310103318952321,0.011821267454709128,0.0013129635306421417,0.006520952481755993,0.005012820669909379,0.007110219897622283,0.01792189053244142,0.013851416647242987,2.854919559569498,2.510635188186381,2.77588256065848,2.3674436515181365,2.6260434908660892,2.568100234877617,2.7922304400469455,2.193775558087648,1.9775265209120998,2.4401720240227456,0.007072829995489528,0.006070942907222688,0.006744982788752277,0.005688139448217527,0.006339885963262513,0.006166118542090975,0.006876978065112923,0.005098470708710766,0.004477767286556722,0.005900970820500299,-0.001779377466769606,0.030618492997917034,0.05549924837028058,0.08618339871496364,0.09276126696407283,0.2932903500090617,-0.035056500584013446
dev_2017_12,2015–2021,2017-12-01,2018-01-04,0.003328896805176118,0.012584572618043133,-0.0020841614482388637,0.023173093329872163,0.004093295104160566,0.003251576776045928,-0.00233573137133658,0.01840675871252495,0.03024650615292357,0.01675181114483415,4.012651952613046,3.740737442414592,3.7169016220376996,2.933244391283522,3.807100276998957,3.871774347652713,3.858563542514778,3.361987919236498,2.943786316016621,3.156060295194544,0.009997444656369578,0.009284596074996702,0.009148096362700567,0.0069511226866200496,0.009435511925243252,0.009629527804492518,0.009529931209133737,0.00820131756272619,0.007032271654427422,0.007599516840222939,-0.030070789622512334,-0.007241985337012089,0.10664675005117454,0.10251536392608784,0.08966260490407757,0.37935711844933573,0.015197568389057958
dev_2017_12m,2015–2021,2017-12-15,2018-01-18,0.008940520987494649,0.03024118224218042,0.009853426817749922,0.028504786725634945,0.01604994399096471,0.011969903844569307,0.014588175093612543,0.023996678265564286,0.016657334054188677,0.02329443120144381,4.42571621963231,3.895420457689131,3.968733504442518,3.9028971169992106,3.6496516269486587,3.9558687106626316,3.904399268731805,4.200356117290015,4.421895584084643,3.7423096053598846,0.011764680715508456,0.010232271769562196,0.010382497765819286,0.010246803190223404,0.009418571864437994,0.010314443866203442,0.010211284456148781,0.01117429799055234,0.011720660092245132,0.00971273550406972,-0.022129168754635255,-0.016837059533223793,0.12759461112355575,0.07615935655688062,0.09139000305312185,0.029417988648563487,0.05565752968511099
dev_2018_01,2015–2021,2018-01-02,2018-02-02,-0.0030807954830852635,-0.003420839522569885,-0.022590481603817825,-0.006623497293530067,-0.010637711656637738,-0.0013964789830758217,-0.020212498597965256,-0.023121790867821068,0.009528436490776171,-0.0037882988171334953,4.221783720275428,3.4457836122848517,4.370103237190737,3.887859408440862,3.8947867684913327,3.623325563355596,4.0620359742512395,4.530904741442648,4.219216921712951,3.8943238323683573,0.011003188219775499,0.008643206603999335,0.011365853715257621,0.010014677478511248,0.010014339690498466,0.009223751475594278,0.010469848769839373,0.011798696040242983,0.01107117989165525,0.010029235303154572,-0.005447905043038977,0.00797547884514005,0.109131500344992,0.07680282091136163,0.07819448859319228,-0.05906577530324564,0.060052154578168634
dev_2018_01m,2015–2021,2018-01-15,2018-02-23,-0.037100174423392085,-0.05308890943397382,-0.06148916617762801,-0.03823922877225183,-0.03906554090707837,-0.04509636887062263,-0.05017911676197684,-0.058557032698089984,-0.04109383755699303,-0.045522944431025114,3.8926218728990394,4.604347952177843,5.085054521804342,4.384955092955926,4.8414226184354625,4.715638241994476,4.79682855865913,4.723493570698688,4.554884120641586,4.8434674038481145,0.009756606643584511,0.01170482651548089,0.013000693006599019,0.01126805935120346,0.012423278988397644,0.012033669803336039,0.01225472032688852,0.012042446833744724,0.011666378471217275,0.012462889075630978,0.028746158704845256,-0.009422886188216843,0.0859946512128816,0.07894993224045278,0.08901535547479135,0.12762896253455625,0.00010356490487792464
dev_2018_02,2015–2021,2018-02-01,2018-03-15,-0.02937682200032421,-0.038383144725434803,-0.025034532836215373,-0.018233796941234615,-0.015331056449520597,-0.022204241136175584,-0.014931066358902845,-0.01185149129103158,-0.030400259649260852,-0.025212170228202213,5.458019180674743,5.801367654140186,5.141942021601086,4.850707777917485,5.211431461460382,5.369320168602103,4.5769368302528886,4.365655290542236,5.013168784423821,5.46189157112752,0.013899140399566369,0.014643495510654143,0.013000207315176872,0.012286813012867829,0.013254818101767313,0.013657252847679678,0.01148968868529594,0.01092194142683752,0.012618244811220033,0.013897142768599486,0.041713961811290716,0.01789981267359958,0.1031027085451425,0.07648962871542456,0.09484354287690365,0.0876257214541919,-0.004725357574348125
dev_2018_02m,2015–2021,2018-02-21,2018-03-27,0.02230398513449905,0.02276527537218609,0.035582180192501145,0.025523767998850033,0.031305983656489955,0.03301515613218875,0.029884013914118324,0.029841326233163157,0.026329856398937812,0.014610267508232244,3.9486187240113253,4.347868534831313,4.4062684563824215,3.8774757158239295,4.4950918406917495,4.851155447457125,3.9534159610688944,3.901862331063926,4.34314629954389,4.398182789025629,0.010185260955040376,0.011356492674468062,0.011614062416135218,0.010038079900268492,0.011837178729423053,0.012984646321454614,0.010233657233685672,0.010088940969652259,0.011473205731437003,0.011502341481953244,-0.03426394586057055,-0.03082916496341031,0.22641083335407006,0.05800918598110026,0.2774311578945658,-0.12153311151046153,0.04642414955222095
dev_2018_03,2015–2021,2018-03-01,2018-04-03,-0.009275375106571948,0.007726621350082619,0.010807264156634355,0.002881222122295579,0.0016310776852592745,0.007975508314456592,0.011510830151149065,0.0037937438547748226,-0.0006233744894744708,-0.014035811259098252,4.124634896003545,3.2389983045422452,3.6708408050930217,3.2238453288916338,3.2364128080854018,3.9843966006208666,3.813890620597856,3.603681326683899,3.6000518633043157,3.6733445007686374,0.010669245766251303,0.008141942568840634,0.009386737904768747,0.00808316062975067,0.008107221446893112,0.010314935254865725,0.009792721114907501,0.009182472475535086,0.00916164603869959,0.00935047852253044,-0.039593971206321556,-0.008012850407220483,0.2352678092791903,0.05747317734161894,0.3063259536269516,0.021263980541768146,-0.010321778869105716
dev_2018_03m,2015–2021,2018-03-15,2018-04-20,0.012867747700489263,0.02912909375574757,0.014048596297625338,0.01637325255818678,0.014084916647716827,0.01452563949236696,0.009573023581087137,0.01396410702828721,0.0018458258134199657,0.008191251249983544,4.043044910086255,3.1509288662273045,3.6037605407971762,3.295556684280081,3.9875779347947744,4.061532060752869,4.20331685790641,3.459436391415764,3.6081225015938267,3.6084430359694464,0.010361586690032242,0.007867511150014118,0.00909546172504128,0.008199274090912393,0.010248215822093539,0.010457367640055011,0.010830229935964782,0.008658863470610447,0.009047718156848438,0.009085228784692034,0.008373260650876957,0.06882393668147994,0.24661412821584,0.060268872442324914,0.32517180447977717,0.11146839660871155,-0.042111541200991566
dev_2018_04,2015–2021,2018-04-02,2018-05-09,0.0036493674015654065,-0.0028327587621677086,-0.0020968701096224507,-0.0014948653132088596,0.004637631497952599,-0.009903197869427172,-0.00244508486531414,0.002839736968556217,-0.01356113656234692,0.0012363041365541783,4.117646247371072,3.90113978216049,4.65996102102362,3.8394614656943356,4.508932081653027,4.132767308265429,4.513369373238595,4.071470147428815,3.235507726120886,3.459213306177821,0.010539034103176047,0.009985004811547562,0.0120972597043969,0.009803569599158346,0.011694498700906985,0.010520167939759888,0.011688904064893361,0.01047447195608571,0.007995562051534595,0.008704462978786721,0.020948822135266103,0.05369576777430141,0.1482695391144377,0.08870824336358799,0.2929770495912001,0.16445447523272805,-0.028968033434889764
dev_2018_04m,2015–2021,2018-04-16,2018-05-18,0.039741478615227255,0.0359978828369516,0.041062208940394695,0.030868148069705947,0.03309048141124049,0.017051409830908693,0.03872035145608477,0.04173811837573682,0.03073062273610727,0.03680749111798032,3.3907024574723925,3.9126541414489013,3.676628659964105,3.7934725103505462,3.921276568617614,3.599872807578727,3.552261082208365,3.9382942969075705,3.1478935405541533,4.0951746834302885,0.00848141670759593,0.009873416129340205,0.009225122875808208,0.009541993732274982,0.009973508203645176,0.008998527277126878,0.008881556684052423,0.00998635576572903,0.0076481982445726964,0.010400233459344505,-0.02884045952038008,0.01040676131098989,0.12050463885789699,0.08894000856403894,0.27855336804955394,-0.07665995414199678,-0.01878791577888252
dev_2018_05,2015–2021,2018-05-02,2018-06-04,0.06736469075510065,0.06894041520060656,0.06556721277707722,0.08065986992145402,0.0540416806079802,0.06228984880425692,0.0716102126016056,0.07367056479446266,0.07772965470838411,0.07173746374685308,3.291636485474528,3.0437007230734556,3.17028874851949,3.329351647216786,3.481644140642498,2.7882972016193968,3.2337483734895045,3.1165783101191895,2.706072015933887,3.3433746773832302,0.00842835074156418,0.007708066740431074,0.008054830240508796,0.008574220034734504,0.008969806105310434,0.006868528204325685,0.008260371367493967,0.007942470070186097,0.006668817985668519,0.008594235548348475,-0.027355623100304066,-0.06700080477063658,0.13536041424209116,0.10573276455614276,0.29106052792589693,-0.022633855532578795,0.03249998092651381
dev_2018_05m,2015–2021,2018-05-15,2018-06-15,0.0248982141835965,0.011035991217362096,0.02705989737523029,0.014652464326931236,0.009282828124121734,0.021927736966132594,0.018701631415519726,0.0022537026296409746,0.015553633396903077,0.00749272585361882,3.6906464771441003,3.328507345028501,3.688730776182341,3.2574251428121017,4.1442681565319255,4.128554947726397,3.6110241767892433,3.343632315869435,3.300009289389267,3.5634245605626083,0.009466107495994754,0.008461845810248576,0.0094877727484449,0.00821270881406927,0.010777245344945416,0.01082165262379023,0.009234909584238312,0.008415589021510936,0.008335379353606764,0.00908951904726244,1.491862189340054e-16,-0.028268568701348296,0.14809528879754777,0.09879308939941361,0.28348452771830246,0.09773565165556497,-0.006666703657670269
dev_2018_06,2015–2021,2018-06-01,2018-07-05,-0.06932182216234362,-0.0943038052647378,-0.08115089670539744,-0.0838385569669603,-0.06561244797827004,-0.07089107631609992,-0.07810372385362063,-0.07311414899392665,-0.0838222373978017,-0.08860826972518487,4.052289704344114,4.038258367845382,4.368476732667162,3.8263595966978716,4.298507299951149,5.312253994121826,4.195152446060847,4.090584280778767,4.873711555328164,3.9708583045841186,0.010258173768215398,0.010040674994492836,0.011118955358043667,0.009546697008069824,0.01104386853781692,0.01393755456481008,0.01063302194843022,0.01030050755006461,0.012529302755926171,0.00988191330731938,0.028007598507571983,-0.004929162271812534,0.12290338638781241,0.08616815625970178,0.137773671733926,0.24174466360725866,3.799044412389208e-16
dev_2018_06m,2015–2021,2018-06-15,2018-07-19,-0.052048262888951924,-0.06435262834489763,-0.06145626603938659,-0.061739893171485094,-0.0439170898454081,-0.04570844644670702,-0.05717805570129875,-0.03817569982984115,-0.051373616421734214,-0.05974452768816785,4.463315466256793,4.17105312637952,4.199613755888892,4.143749281214599,4.206309645078288,4.731243413311482,4.04877558732919,4.279395348797678,4.556964036985902,4.371697125659429,0.011036491092407319,0.01012708894344047,0.01030229671035534,0.010117392258143386,0.010333839901733281,0.011805083608284637,0.009859663636239257,0.010671330993362064,0.011332857429728215,0.010759032991914923,0.00677343685257052,-0.025625762655268947,0.1355034696843233,0.06958807479983019,0.1418251873743473,0.16083403994526224,0.018960281978689025
dev_2018_07,2015–2021,2018-07-02,2018-08-02,-0.006992896837391349,-0.016106031618442262,-0.007944924740070247,-0.043182448831687315,-0.0052005875405600754,-0.0029930318342762385,-0.007630468302676441,-0.012634786890045602,-0.014701487539628855,-0.035243914367570905,3.988279638884221,3.7507913442375536,3.606149526580926,4.4414408121674915,4.083184330879864,3.762193623987902,3.593542671126613,3.3643657535875864,3.2634739300019326,4.244365771367087,0.010023567040210572,0.009292598899586502,0.008915898155023715,0.011152981790904086,0.010273608793373152,0.0093685549179755,0.008900944725994358,0.008241398691388298,0.00796806401249447,0.01064716155306632,0.008668692857488686,-0.01689802717758882,0.1421573990378946,0.06953770554383305,0.1415556892343609,0.18223020551528435,0.0503681446167622
dev_2018_07m,2015–2021,2018-07-16,2018-08-16,-0.026085179102211753,-0.023198111361156237,-0.018226910873478053,-0.022852688931180642,-0.019909674600255056,-0.015102926335915923,-0.025003307010587283,-0.024086333614452338,-0.030935011378977584,-0.018462053067312634,4.5042918080114855,2.6360914386195717,3.8885357868544883,3.676161808679546,3.70200536150665,3.936755442507321,4.126527981951569,3.249027059236143,2.975980684310314,3.2392679694847564,0.011688549839619424,0.006287794905803224,0.009893977525709974,0.009254886124142282,0.009327749687595794,0.010051192988314748,0.010635808508732119,0.00798061050051415,0.007188196236258781,0.007996052356542525,0.01957184677823982,0.021446078832403893,0.1357305938734663,0.07361466665964858,0.14956889812640067,0.20682788257262708,0.013722798502896883
dev_2018_08,2015–2021,2018-08-01,2018-09-03,-0.04248173665886723,-0.03149687412820734,-0.028891878457138587,-0.014832548748257124,-0.02669185727581269,-0.03585997403644525,-0.04243771345411729,-0.022396174947019287,-0.02527801592522161,-0.027339187529820674,3.816581475453144,3.153685081386386,3.518256530342946,2.8571713575910627,2.927729556226824,3.381208676442496,3.828699399911346,2.9397940580816213,2.608633601555516,2.927220810113242,0.009498073951936081,0.0076334157847364565,0.00867563094377775,0.006836625837462142,0.006981609749101626,0.008292605333090777,0.009487379343456377,0.0070359097133601,0.006092279547486598,0.006996494768142575,0.06294862050901207,0.08500983869480794,0.11033025984031186,0.07952700157576476,0.1320106129476593,0.1348485656298053,0.010520091927288951
dev_2018_08m,2015–2021,2018-08-15,2018-09-17,-0.02995416907821924,-0.008738290460765796,-0.021651000514308905,0.0018166015651677192,-0.03575837100691692,-0.0293604132288402,-0.020207013860349066,-0.02103913682828895,-0.028476993865305,-0.006674135558762062,3.903614271236746,2.5932268713664586,3.5809177488652093,2.5287327324330695,3.802061920278576,3.0127129573911984,3.534399847150622,2.9819031090016184,2.4678187124382824,2.744297774684854,0.009878231624149974,0.006090947792935744,0.008936168610762497,0.005932639063975992,0.009559836581521059,0.007336359821510944,0.008864017190797553,0.007257332380329823,0.005721926167109333,0.006527624656948449,0.03270744882113577,0.03900060793393794,0.1308767525606147,0.09754960658503661,0.1605997436940725,0.0011688186115653698,0.0153754627491552
dev_2018_09,2015–2021,2018-09-03,2018-10-05,-0.07307327170886857,-0.06932307094289636,-0.07879466556670145,-0.0633877725585289,-0.08942978331112239,-0.10836769325688622,-0.07393201560415918,-0.08465550663080101,-0.09513751205312593,-0.06977846761653617,4.050427789216882,2.7632251306075886,4.093963296106681,2.659841288951478,3.8009391548783578,3.579107995619598,4.280497430137526,3.431019227434789,2.4688025714231383,2.6103026269348124,0.010139169268405931,0.006527956218854234,0.010229217763096087,0.006256379556944934,0.009364656735103042,0.008768723592169859,0.01078986232022774,0.008375819390508868,0.005668097467360115,0.0061034564399272415,0.01636462707824041,0.05056764532701021,0.11932854430162088,0.09548426074496325,0.1451929167339984,-0.13312177434176664,-0.04025302038921789
dev_2018_09m,2015–2021,2018-09-17,2018-10-22,-0.0917012545913709,-0.11329419349206671,-0.10398027585048286,-0.11545644753027418,-0.12573397165179256,-0.15952856972430485,-0.1004234718269249,-0.13145615591069193,-0.15465235825917878,-0.12974707767067373,4.080705309605902,3.004246817905535,4.0089668767163005,2.958540013980918,3.8383668991034003,3.6557482069725458,4.519202149072555,3.7700058544001385,3.352127392653019,3.3466842126710654,0.010120344421558054,0.007048136433972857,0.009825001453146583,0.0069207311709771156,0.009255263743512068,0.008553737205140844,0.011265896594443188,0.009004326399364146,0.007767243285466458,0.007955926593150378,0.03407051311576322,0.07475221968610213,0.10880004097812115,0.08092972396845845,0.1395870299446193,-0.2552690633172231,-0.0843930988642522
dev_2018_10,2015–2021,2018-10-01,2018-11-02,-0.09117431374183194,-0.10943234129212964,-0.12337151564182147,-0.11482467462814872,-0.13881212996761982,-0.14011532305408025,-0.11488057520047879,-0.1384522826611363,-0.1383524953707228,-0.1064779919487695,3.783708701040606,3.12243400779991,5.023219609853197,4.0443524319627615,4.694710264050661,4.249339878497795,5.270913257596382,4.203953141519525,4.6432036327391115,3.185393106142584,0.008984111490289413,0.0070857614591134325,0.012021407638367813,0.00943277199967658,0.010937961655813845,0.009625182912982947,0.012747015829600677,0.009632102123442315,0.010641206283578328,0.007210431041368837,-0.007424346124747122,0.08507068056684246,0.11037298241899031,0.0984196278737204,0.12728406172648582,-0.40430509235957746,-0.09493670719376428
dev_2018_10m,2015–2021,2018-10-15,2018-11-15,0.001944030974954769,0.018226697722374174,-0.02049183844108171,-0.011951095554228575,-0.005352690754471423,0.0005142822239119216,-0.02490659573694165,-0.01168332885889245,0.01923826764073544,-6.744669232772171e-05,4.074395976205867,2.8212646206218013,5.363039982974954,4.701431595075649,5.065348441493282,4.359149278256308,5.28264409058714,4.310007487704338,4.06965703936162,4.023525607982142,0.01050301965014284,0.006799817622159878,0.01405244132395032,0.012087325895512308,0.013143030076574391,0.011162153659538149,0.013836309360228437,0.010928757368358124,0.010397884130111206,0.01022543133415208,-0.06428988666046573,-0.028142757065292276,0.3181784492195748,0.10147269538899097,0.33896998888670504,-0.3326780718640886,-0.030605927348343345
dev_2018_11,2015–2021,2018-11-01,2018-12-04,0.11935722627226619,0.12593082183238935,0.10706179269078953,0.11796074022889025,0.0933881491677917,0.09439941180442757,0.10090919939264431,0.1005481089918383,0.1308875841671011,0.11102231659612904,4.520707560475732,3.606487127880378,4.1475982523068495,3.028792847019093,4.09205362695765,3.811097289719185,4.504313195544754,3.0368789954185966,2.513885691086291,3.857013889283048,0.011805532554538221,0.009161714136673297,0.01061716721707486,0.007515298183140913,0.010570291161438034,0.009747945862058358,0.011667434181542022,0.007582525665905368,0.0060151068685288,0.009832827159791625,-0.09877977569492224,-0.09509911536410622,0.3237374592955775,0.10486050028226591,0.3591982238759569,-0.365722911305427,0.009026394851009874
dev_2018_11m,2015–2021,2018-11-15,2018-12-18,0.053964258758975925,0.04370536834475658,0.04500107008287468,0.0398687302541203,0.03998837825441903,0.060861531525062906,0.051535390365917255,0.033180775961715314,0.03398833501947829,0.03585042894941859,4.159365860146888,3.184607960756076,3.43650875043848,2.9728062937615007,4.552522049288353,3.7270649361045463,3.867464568266775,3.1299862642796397,3.0708555442043086,3.031592434855348,0.011292526555363735,0.008223131672572954,0.00898908992574013,0.007548047658121153,0.01230981551654144,0.009868621527613189,0.010351415041539422,0.007999328300681934,0.007827774058041803,0.007697128357854504,-0.025818677737552722,-0.07861820981590117,0.16144127103614633,0.09466606058806631,0.34360459848021613,0.26631723494153814,-0.026502850197846116
dev_2018_12,2015–2021,2018-12-03,2019-01-07,-0.0644921347363333,-0.0768861698586436,-0.060006755282258406,-0.06942255778854911,-0.04096141088568117,-0.04045409589392157,-0.053991520042878105,-0.049633664829073165,-0.0410174225649067,-0.07597575118064792,3.9856103655628865,3.7644110121558017,4.023439749166054,3.4811564859134245,4.081260779054697,3.800735338681398,3.92466602662296,3.2242461877023976,3.1734016223413035,3.318655850284487,0.009813230156865707,0.009051721818100046,0.009892511559857908,0.008281293065378727,0.01014173778156057,0.009413424210743314,0.009660525108744085,0.007637179193177941,0.007590406317581825,0.00783457635020495,-0.024157679453492762,-0.11781609195402333,0.10681955424015144,0.0948660272398792,0.3338544419051434,0.29778888261211667,-0.03648212445287057
