model,month,economic_return,economic_total_return,economic_max_drawdown,annualized_volatility,sharpe_zero_rf,hard_breach_days,infeasible_executed_days,raw_rule_breach_days,negative_cash_days,trade_days,costs,turnover_two_way,sessions,final_economic_nav,instrument_return,weak_month,excess_vs_0050,excess_vs_instrument,difference_vs_A,partial_month,track
D,2026-03,-0.0529164813186477,-0.0529164813186477,0.1209866602412652,0.4988557613983689,-1.00656800708401,0,6,0,0,14,3920467.32851468,0.6081266375298449,22,2210072979.424216,-0.1084411583487366,True,0.0465150050197414,0.0555246770300889,0.00186608162541,False,official_ex_post
D,2026-04,0.326301533576445,0.326301533576445,0.0397723944754561,0.3598040414645005,10.127666960018496,0,0,0,0,19,9503035.51459578,1.1758089542808927,20,2931223181.9262004,0.2508638562543184,False,0.0985815572926795,0.0754376773221265,-0.0607547139968058,False,official_ex_post
D,2026-05,0.1468268173629785,0.1468268173629785,0.0767756158989926,0.3942399264158623,4.580039176905608,0,0,0,0,19,8714624.673034433,1.0034582308425206,20,3361605352.709008,0.1646409008384406,False,-0.0054421810619882,-0.017814083475462,-0.0117094168464499,False,official_ex_post
D,2026-06,0.0279178336793579,0.0279178336793579,0.0667086944052656,0.3715841352245862,1.0675507009010443,0,0,0,0,21,10350150.133372111,1.0792961604170757,21,3455454091.841577,0.022770412629355,False,0.0066323845374962,0.0051474210500028,0.0162710615752224,False,official_ex_post
D,2026-07,-0.0822872598658563,-0.0822872598658563,0.135319559212741,0.3266423063098156,-2.848717249738353,0,0,0,0,22,17964752.23856867,1.806105602817968,22,3171114243.0316725,-0.0403335406585595,True,-0.0445114424659527,-0.0419537192072968,0.0470527420969048,False,official_ex_post
D,2026-08,0.0187326241110521,0.0187326241110521,0.0217718096082973,0.0905663232921506,2.5031053890564,0,0,0,0,21,16156493.6172272,1.840121499372316,21,3230517534.1595883,0.0330578665660787,False,-0.0119524376005442,-0.0143252424550266,-0.1208333209578549,False,official_ex_post
D,2026-09,0.029085512911058,0.029085512911058,0.0304160978728126,0.1674875640096075,2.956817061883948,0,0,0,0,15,12828106.654926231,1.3403866599734122,15,3324478793.6087866,0.0479999856387867,False,-0.0155717348259594,-0.0189144727277286,0.027762209552183,True,official_ex_post
v1_matched,2025-01,0.031912098656069,0.031912098656069,0.0500442763527523,0.2539033392540346,2.200073656077929,0,0,0,0,15,5456631.27445475,2.3390343314829005,15,1031912098.656069,0.0424969365926124,False,-0.0126770083059182,-0.0105848379365434,0.0048971121760348,False,official_ex_post
v1_matched,2025-02,-0.0346635444536883,-0.0346635444536883,0.0548710390579878,0.2145428381749525,-2.0761405545659666,0,0,0,0,19,5108324.949973689,1.6646617951292564,19,996142367.7520056,-0.0437158614920393,True,0.004400249988585,0.0090523170383509,0.00067065818469,False,official_ex_post
v1_matched,2025-03,-0.0839082404358552,-0.0839082404358552,0.0839082404358552,0.1674032163540579,-6.18867301786616,0,0,0,0,21,6371400.992928184,2.295761978853881,21,912557814.4503282,-0.1025974025974028,True,0.007327320475331,0.0186891621615475,0.003804232670034,False,official_ex_post
v1_matched,2025-04,-0.0503111834249925,-0.0503111834249925,0.1321891393247714,0.4112499714882477,-1.3799822874206502,3,3,3,0,16,3603226.6525558713,1.4132244672677563,20,866645950.8616074,-0.024023119516552,True,-0.0292155203723926,-0.0262880639084405,0.0144914966949871,False,official_ex_post
v1_matched,2025-05,0.0564328001806817,0.0564328001806817,0.0150412306539385,0.1248785946323345,5.605958839002031,0,0,0,0,20,3699261.121216455,1.4088834063541291,20,915553208.6339777,0.0661328202422397,False,-0.0014674045269371,-0.009700020061558,0.0141637726178516,False,official_ex_post
v1_matched,2025-06,0.0890281393758716,0.0890281393758716,0.0131238643536887,0.1445886623976329,7.16091556468931,0,0,0,0,21,4533609.590292649,1.5658998258019978,21,997063207.2982696,0.0761613351877608,False,0.0218289217902161,0.0128668041881108,-0.0270937708886389,False,official_ex_post
v1_matched,2025-07,0.1197795479217671,0.1197795479217671,0.0282413986516517,0.1900532448107199,6.628659401078363,0,0,0,0,22,5446076.992651571,1.7929465359451462,23,1116490987.5178838,0.0735028219653317,False,0.0544659630986612,0.0462767259564353,0.0048632269269244,False,official_ex_post
v1_matched,2025-08,0.1938703150104994,0.1938703150104994,0.0694357599839491,0.3112671514824213,7.009363810649986,0,0,0,0,21,5340794.366995817,1.5596274843610778,21,1332945446.9743595,0.0184287250630348,False,0.1774635956139412,0.1754415899474646,-0.0311101597759964,False,official_ex_post
v1_matched,2025-09,0.0047796337148608,0.0047796337148608,0.051645615131224,0.3039466882164122,0.3326417938430236,0,0,0,0,21,7410363.233119255,1.871814392839413,21,1339316437.9727886,0.1009523664202012,False,-0.0852750024559119,-0.0961727327053403,-0.0111004317295064,False,official_ex_post
v1_matched,2025-10,0.2017569296685828,0.2017569296685828,0.0337086648800071,0.2317287057286848,10.148133893844284,1,0,1,0,20,7384537.080464826,1.7385872847883654,20,1609532810.3528414,0.1202422293196707,False,0.09342241182576,0.081514700348912,-0.001247806578545,False,official_ex_post
v1_matched,2025-11,-0.0031084037679091,-0.0031084037679091,0.080858592163108,0.3291742819793534,0.0388195135698009,1,0,1,0,20,9205704.215058817,2.005509066191514,20,1604529732.5005672,-0.0370656606313346,True,0.0306453953402299,0.0339572568634255,-0.0144352819969629,False,official_ex_post
v1_matched,2025-12,0.036810105043189,0.036810105043189,0.0549581127538736,0.2147548118826638,2.0323934762671705,0,0,0,0,22,8688949.294943877,1.8685725023024615,22,1663592640.4988332,0.0521251015162245,False,-0.0104948577322387,-0.0153149964730354,-0.0703755506176595,False,official_ex_post
v1_matched,2026-01,0.2123026337028162,0.2123026337028162,0.0128641177553644,0.1888413940850231,12.379467623593492,0,0,0,0,21,7945206.665914853,1.512413802931429,21,2016777739.4853575,0.1221210941082655,False,0.1011191564522973,0.0901815395945506,-0.0372326886198006,False,official_ex_post
v1_matched,2026-02,0.1109522857834945,0.1109522857834945,0.0620338267670513,0.4357207587717099,5.292795383229247,0,1,0,0,11,5278103.513988236,0.8582802222778222,12,2240543839.5985274,0.1177685950413225,False,0.0040146637977873,-0.0068163092578279,0.0340399659435284,False,official_ex_post
v1_matched,2026-03,-0.0058026676325974,-0.0058026676325974,0.1137958297500092,0.557398731992985,0.1489181401764027,1,6,1,0,16,11310411.664703423,1.6945064372302177,22,2227542708.381073,-0.1084411583487366,True,0.0936288187057918,0.1026384907161392,0.0489798953114604,False,official_ex_post
v1_matched,2026-04,0.3817838329183163,0.3817838329183163,0.0339578581322359,0.3587564642098935,11.617462112491006,0,0,0,0,20,13130837.188346868,1.6577229814396277,20,3077982501.576047,0.2508638562543184,False,0.1540638566345509,0.1309199766639979,-0.0052724146549345,False,official_ex_post
v1_matched,2026-05,0.1074375224211805,0.1074375224211805,0.0918363201026472,0.4173267334328681,3.286256621849936,0,0,0,0,20,15186316.480699169,1.6299360853801128,20,3408673315.601125,0.1646409008384406,False,-0.0448314760037862,-0.05720337841726,-0.0510987117882479,False,official_ex_post
v1_matched,2026-06,0.0322885816524807,0.0322885816524807,0.097461000124341,0.4350407680493551,1.0857355887811315,0,0,0,0,21,20051072.473859884,1.9983358168448864,21,3518734542.278544,0.022770412629355,False,0.011003132510619,0.0095181690231256,0.0206418095483451,False,official_ex_post
v1_matched,2026-07,-0.1040751009639003,-0.1040751009639003,0.1734223793512517,0.4024520466949176,-2.9266296741754787,0,0,0,0,22,21867767.66627323,2.2308672753716947,22,3152521889.5257406,-0.0403335406585595,True,-0.0662992835639967,-0.0637415603053408,0.0252649009988608,False,official_ex_post
v1_matched,2026-08,0.099977271391322,0.099977271391322,0.0116338101400595,0.1135979372493335,10.142731774951772,0,0,0,0,21,17371618.842438668,1.9003366766671976,21,3467702426.0419397,0.0330578665660787,False,0.0692922096797257,0.0669194048252432,-0.039588673677585,False,official_ex_post
v1_matched,2026-09,0.0039771789242419,0.0039771789242419,0.0358792693895594,0.1520048365838998,0.509641427882051,1,0,1,0,15,10958355.96536174,1.0589772495065817,15,3481494099.046336,0.0479999856387867,False,-0.0406800688127755,-0.0440228067145447,0.0026538755653668,True,official_ex_post
0050,2025-01,0.0445891069619872,0.0445891069619872,0.0456412857066219,0.200561383888153,3.752783441856919,0,0,0,0,1,1282608.7253107766,0.900076298463703,15,1044589106.9619873,0.0424969365926124,False,0.0,0.0020921703693748,0.017574120481953,False,official_ex_post
0050,2025-02,-0.0390637944422733,-0.0390637944422733,0.0390637944422733,0.1853022588309461,-2.760163801048446,0,0,0,0,0,0.0,0.0,19,1003783492.8109864,-0.0437158614920393,True,0.0,0.0046520670497659,-0.0037295918038949,False,official_ex_post
0050,2025-03,-0.0912355609111862,-0.0912355609111862,0.0912355609111862,0.1839368234139902,-6.139137854396314,0,0,0,0,0,0.0,0.0,21,912202742.8109864,-0.1025974025974028,True,0.0,0.0113618416862165,-0.0035230878052969,False,official_ex_post
0050,2025-04,-0.0210956630525999,-0.0210956630525999,0.1502951683559737,0.5282711624805588,-0.2563061875975829,0,0,0,0,0,0.0,0.0,20,892959221.1129882,-0.024023119516552,True,0.0,0.002927456463952,0.0437070170673797,False,official_ex_post
0050,2025-05,0.0579002047076189,0.0579002047076189,0.0219200544659008,0.1615755095922373,4.4717431816932445,0,0,0,0,0,0.0,0.0,20,944661742.8109864,0.0661328202422397,False,0.0,-0.0082326155346208,0.0156311771447887,False,official_ex_post
0050,2025-06,0.0671992175856555,0.0671992175856555,0.0188982459974268,0.1539953240006266,5.148893400553906,0,5,0,0,0,0.0,0.0,21,1008142272.8109864,0.0761613351877608,False,0.0,-0.0089621176021053,-0.048922692678855,False,official_ex_post
0050,2025-07,0.0653135848231059,0.0653135848231059,0.0175365384539782,0.1138655889499694,6.150718264270897,0,0,0,0,0,0.0,0.0,23,1073987658.6599853,0.0735028219653317,False,0.0,-0.0081892371422258,-0.0496027361717368,False,official_ex_post
0050,2025-08,0.0164067193965582,0.0164067193965582,0.0276366939416273,0.1612630368771122,1.2881703510659686,0,0,0,0,0,0.0,0.0,21,1091608272.8109865,0.0184287250630348,False,0.0,-0.0020220056664765,-0.2085737553899376,False,official_ex_post
0050,2025-09,0.0900546361707728,0.0900546361707728,0.0185176291935956,0.1295072972245779,8.067777206208323,0,0,0,0,0,0.0,0.0,21,1189912658.6599853,0.1009523664202012,False,0.0,-0.0108977302494284,0.0741745707264054,False,official_ex_post
0050,2025-10,0.1083345178428227,0.1083345178428227,0.0146943962456133,0.1850210272519288,7.110145028363568,0,0,0,0,0,0.0,0.0,20,1318821272.8109865,0.1202422293196707,False,0.0,-0.0119077114768479,-0.0946702184043051,False,official_ex_post
0050,2025-11,-0.033753799108139,-0.033753799108139,0.0731331956341776,0.2144259792549397,-1.913908776050549,0,0,0,0,0,0.0,0.0,20,1274306044.508984,-0.0370656606313346,True,0.0,0.0033118615231956,-0.0450806773371929,False,official_ex_post
0050,2025-12,0.0473049627754278,0.0473049627754278,0.0305384255667564,0.1216816654412392,4.413568684638214,0,0,0,0,0,0.0,0.0,22,1334587044.5089843,0.0521251015162245,False,0.0,-0.0048201387407966,-0.0598806928854207,False,official_ex_post
0050,2026-01,0.1111834772505189,0.1111834772505189,0.0196191066892857,0.1764361320109979,7.271580987919316,0,0,0,0,0,0.0,0.0,21,1482971072.8109865,0.1221210941082655,False,0.0,-0.0109376168577466,-0.1383518450720979,False,official_ex_post
0050,2026-02,0.1069376219857072,0.1069376219857072,0.0137580566297401,0.2229403103888191,9.71220776923037,0,0,0,0,0,0.0,0.0,12,1641556472.8109865,0.1177685950413225,False,0.0,-0.0108309730556153,0.030025302145741,False,official_ex_post
0050,2026-03,-0.0994314863383892,-0.0994314863383892,0.0994314863383892,0.3053312653296394,-3.773665180028473,0,0,0,0,0,0.0,0.0,22,1478334072.8109865,-0.1084411583487366,True,0.0,0.0090096720103474,-0.0446489233943314,False,official_ex_post
0050,2026-04,0.2277199762837654,0.2277199762837654,0.0249120225662698,0.2961564612919976,8.911959782324253,0,0,0,0,0,0.0,0.0,20,1814980272.8109865,0.2508638562543184,False,0.0,-0.023143879970553,-0.1593362712894854,False,official_ex_post
0050,2026-05,0.1522689984249667,0.1522689984249667,0.0494987525420228,0.3099541539195749,5.927161521898712,0,0,0,0,0,0.0,0.0,20,2091345501.112988,0.1646409008384406,False,0.0,-0.0123719024134738,-0.0062672357844617,False,official_ex_post
0050,2026-06,0.0212854491418617,0.0212854491418617,0.0679307071364299,0.3291606775941121,0.9251822737991716,0,0,0,0,0,0.0,0.0,21,2135860729.41499,0.022770412629355,False,0.0,-0.0014849634874933,0.0096386770377261,False,official_ex_post
0050,2026-07,-0.0377758173999036,-0.0377758173999036,0.1306734080882272,0.4528464927235961,-0.761602971850178,0,0,0,0,0,0.0,0.0,22,2055176844.5089843,-0.0403335406585595,True,0.0,0.0025577232586558,0.0915641845628575,False,official_ex_post
0050,2026-08,0.0306850617115963,0.0306850617115963,0.0313990369304097,0.1710335599672488,2.2031150812266307,0,0,0,0,0,0.0,0.0,21,2118240072.8109865,0.0330578665660787,False,0.0,-0.0023728048544824,-0.1088808833573107,False,official_ex_post
0050,2026-09,0.0446572477370175,0.0446572477370175,0.0309707581069492,0.1788789639365337,4.192369351847943,0,0,0,0,0,0.0,0.0,15,2212834844.5089846,0.0479999856387867,False,0.0,-0.0033427379017691,0.0433339443781424,True,official_ex_post
