candidate_id,attempted,passed,completed,failed,compliance_pass_rate,valid_episode_rate,metric_population,median_24d_return,mean_24d_return,p25_24d_return,p10_24d_return,worst_24d_return,positive_episode_rate,loss_episode_rate,positive_attempt_rate,median_mdd,worst_mdd,median_turnover,median_days_to_20_holdings,penalized_mean_return,penalized_median_return,penalized_p25_return,failed_episode_penalty_return,best_return,p90_MDD,median_trade_count,valid_episode_count,mean_return_excluding_top_5pct,median_return_without_tail_extremes,trimmed_each_tail_count,median_days_to_valid_portfolio,valid_portfolio_reached_count,valid_portfolio_unreached_count,analysis_status,median_day_1_invested_fraction,observed_day_1_invested_fraction_count,median_day_1_holding_count,observed_day_1_holding_count_count,median_day_3_invested_fraction,observed_day_3_invested_fraction_count,median_day_3_holding_count,observed_day_3_holding_count_count,median_day_5_invested_fraction,observed_day_5_invested_fraction_count,median_day_5_holding_count,observed_day_5_holding_count_count,source_study,phase
coarse_016_momentum_weight_0p65,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035118526818127105,0.03951635046653501,-0.012105120780593615,-0.04730960610831325,-0.13508730026718652,0.6739130434782609,0.32608695652173914,0.5081967213114754,0.04245891206517188,0.21136878454297503,2.3994159003129996,1.0,-0.21610242423835063,0.0009140539166847539,-0.13508730026718652,-1.0,0.20548423067008503,0.09025837529642039,116.0,46.0,0.029419838705972038,0.035118526818127105,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8996932902737684,61.0,20.0,61.0,0.8931094567828637,56.0,21.0,56.0,original,walk_forward_later
coarse_017_long_return_fraction_0p1,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03865787424500078,0.04036052211686715,-0.009124522600771456,-0.04855535533425883,-0.09192812321271582,0.6888888888888889,0.3111111111111111,0.5081967213114754,0.04723611785093618,0.21129113462519344,2.3960695513989667,1.0,-0.23252092630722918,0.002387271345718034,-1.0,-1.0,0.1921704362277732,0.09129985780521215,115.0,45.0,0.03061487807625502,0.03865787424500078,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8952739171918239,61.0,20.0,61.0,0.8934466490846329,56.0,21.0,56.0,original,walk_forward_later
coarse_018_long_return_fraction_0p3,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.031810733689615844,0.04334627902877978,-0.002648997324432356,-0.03608603482785957,-0.10996588937415575,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.044022675870910244,0.21655454740219116,2.408344563033741,1.0,-0.23031831874926084,0.00994751561574736,-1.0,-1.0,0.1945642398941243,0.0859572497875643,117.0,45.0,0.03387449294521768,0.031810733689615844,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9088259755408397,61.0,20.0,61.0,0.8988232958073126,61.0,20.0,61.0,0.8918995410861379,56.0,21.0,56.0,original,walk_forward_later
coarse_019_volume_low_0p6,61,46,57,15,0.7540983606557377,0.9344262295081968,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03949963260552625,0.04081385281188372,-0.000636448420497232,-0.04047013183681325,-0.10353483261953633,0.7391304347826086,0.2608695652173913,0.5573770491803278,0.041017158648389396,0.216488896085968,2.3814434502262434,1.0,-0.21512397984677623,0.0036722153925892176,-0.10353483261953633,-1.0,0.18953673706358032,0.09448720299166119,114.0,46.0,0.03114627435489635,0.03949963260552625,3.0,1.0,57.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.9001593568485645,61.0,20.0,61.0,0.8921747344169463,57.0,20.0,57.0,original,walk_forward_later
coarse_020_volume_high_3p0,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03674762928615394,0.041594425754417165,-0.007425899930738833,-0.0479951161939603,-0.1090309940229881,0.717391304347826,0.2826086956521739,0.5409836065573771,0.04348991146745729,0.21677721720859577,2.369832343558585,1.0,-0.21453535107043953,0.006535710533996486,-0.1090309940229881,-1.0,0.20477840155056204,0.08514839927397388,116.5,46.0,0.0318880256671227,0.03674762928615394,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.900880006439185,61.0,20.0,61.0,0.8940519273493786,56.0,21.0,56.0,original,walk_forward_later
coarse_021_volatility_spike_ratio_1p5,61,46,55,15,0.7540983606557377,0.9016393442622951,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.025826155476984414,0.039918075771594494,-0.012978406656640795,-0.047301074786504804,-0.10132390443380246,0.6739130434782609,0.32608695652173914,0.5081967213114754,0.043416019978411324,0.19632196240642708,2.401773117949185,1.0,-0.21579948384437136,0.0013823235467176342,-0.10132390443380246,-1.0,0.21357305580343744,0.08938075984945709,120.0,46.0,0.029879944001769968,0.025826155476984414,3.0,1.0,55.0,6.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9083962686499865,61.0,20.0,61.0,0.8933563447699822,61.0,20.0,61.0,0.8920843867832118,55.0,21.0,55.0,original,walk_forward_later
coarse_022_volatility_spike_ratio_2p5,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0398661403173699,0.04110843140153608,-0.01095908187888317,-0.05019044957078591,-0.10571518791897105,0.6888888888888889,0.3111111111111111,0.5081967213114754,0.044022675870910244,0.216488896085968,2.411770153038863,1.0,-0.2319691899496865,0.0007711122092906031,-1.0,-1.0,0.19360177041632443,0.0813125804074239,116.0,45.0,0.031429391253088725,0.0398661403173699,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8952739171918239,61.0,20.0,61.0,0.893619724747228,56.0,21.0,56.0,original,walk_forward_later
coarse_023_one_day_chase_return_0p03,61,46,55,15,0.7540983606557377,0.9016393442622951,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.033309566930557755,0.03656237031229777,-0.013884336827411692,-0.04715224880731805,-0.09102610213154438,0.6086956521739131,0.391304347826087,0.45901639344262296,0.04356853536962446,0.20834039964928985,2.4235890855002227,1.0,-0.21833001583007056,-0.0030300654110519964,-0.09102610213154438,-1.0,0.1943028210952018,0.08933032083234199,117.0,46.0,0.027055063483237732,0.033309566930557755,3.0,1.0,55.0,6.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9077826625235417,61.0,20.0,61.0,0.8999796389001931,61.0,20.0,61.0,0.8933754202278448,55.0,21.0,55.0,original,walk_forward_later
coarse_024_one_day_chase_return_0p05,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.0359285197806376,0.04227643290792558,-0.0006771043474702587,-0.04286798546790444,-0.10567177592900145,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.04186938757678227,0.20460455408421296,2.3762337941558522,1.0,-0.23110754949415327,0.005131695910616019,-1.0,-1.0,0.19296779657850505,0.08542466515095863,123.0,45.0,0.032758965376059816,0.0359285197806376,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9080999722252213,61.0,20.0,61.0,0.901475083677332,61.0,20.0,61.0,0.8938645885826275,56.0,21.0,56.0,original,walk_forward_later
coarse_025_max_replacements_per_day_1,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.038282873364797076,0.04019726368617036,-0.012464468911737858,-0.04974054050477289,-0.10571518791897105,0.6956521739130435,0.30434782608695654,0.5245901639344263,0.04892393305555426,0.216488896085968,2.443230338288079,1.0,-0.21558894869567483,0.0050857236369039605,-0.10571518791897105,-1.0,0.1947228794466922,0.09165656171412201,116.5,46.0,0.03099023823036622,0.038282873364797076,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8661788402011493,61.0,20.0,61.0,0.854423751130919,56.0,21.0,56.0,original,walk_forward_later
coarse_026_cash_guard_ratio_0p1,61,46,56,15,0.7540983606557377,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.03553776346339266,0.04015499643040553,-0.006911782677249317,-0.05254016389817551,-0.11102463192795553,0.717391304347826,0.2826086956521739,0.5409836065573771,0.045713505660524234,0.21953974234673956,2.552565629764188,1.0,-0.2156208223639565,0.005202152231065016,-0.11102463192795553,-1.0,0.2011706411964902,0.08937667227966484,122.0,46.0,0.030393558932326096,0.03553776346339266,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087580535524702,61.0,20.0,61.0,0.9099134335430782,61.0,20.0,61.0,0.9132301465692443,56.0,21.0,56.0,original,walk_forward_later
coarse_027_cash_guard_ratio_0p14,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.035458601606293216,0.04122342848915199,-0.004791766137969611,-0.03849392475747375,-0.09963980056336263,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.0438890515362218,0.2107159685567287,2.1472867764763075,1.0,-0.2318843560325928,0.004293095784177803,-1.0,-1.0,0.19138919490156714,0.08260686045694246,110.0,45.0,0.0316979691845649,0.035458601606293216,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8950330400797076,61.0,20.0,61.0,0.8740800079529529,56.0,21.0,56.0,original,walk_forward_later
x0352_daily_baseline,61,45,56,16,0.7377049180327869,0.9180327868852459,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.039674962673121206,0.04155549902386753,-0.003288176276021959,-0.05019044957078591,-0.10571518791897105,0.7111111111111111,0.28888888888888886,0.5245901639344263,0.044022675870910244,0.216488896085968,2.3994397626879587,1.0,-0.23163938596599937,0.002387271345718034,-1.0,-1.0,0.19360177041632443,0.08998700148040426,116.0,45.0,0.03190839227701526,0.039674962673121206,3.0,1.0,56.0,5.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9087324825096486,61.0,20.0,61.0,0.8952739171918239,61.0,20.0,61.0,0.893619724747228,56.0,21.0,56.0,original,walk_forward_later
diagnostic_replacement_2,119,77,112,42,0.6470588235294118,0.9411764705882353,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.019641005825867808,0.014533750463955065,-0.011000482121944821,-0.04866851411567139,-0.09291364584934869,0.6623376623376623,0.33766233766233766,0.42857142857142855,0.03146840951311958,0.11776358167036116,2.5092429557770752,1.0,-0.34353698499391144,-0.014657547522684222,-1.0,-1.0,0.15534475447061946,0.07687420016528662,117.0,77.0,0.008360814652807844,0.019641005825867808,4.0,1.0,112.0,7.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9077345683182481,119.0,20.0,119.0,0.8641864441056174,119.0,20.0,119.0,0.8542254636531215,112.0,21.0,112.0,supplement,replacement_development
diagnostic_replacement_2,35,23,31,12,0.6571428571428571,0.8857142857142857,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.030873377923753775,0.03700012433739632,-0.01593769495226338,-0.06930044514736908,-0.10571518791897105,0.6521739130434783,0.34782608695652173,0.42857142857142855,0.05241159796438988,0.216488896085968,2.4978788275240067,1.0,-0.3185427754354253,-0.015954300453310033,-1.0,-1.0,0.16992776479615324,0.10019090933229398,116.0,23.0,0.02452347952208499,0.030873377923753775,2.0,1.0,31.0,4.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9091196345133213,35.0,20.0,35.0,0.8606883409136775,35.0,20.0,35.0,0.8526120556824627,31.0,21.0,31.0,supplement,replacement_validation
x0352_daily_baseline,243,158,226,85,0.6502057613168725,0.9300411522633745,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.08194631109118444,0.06013639282536833,-0.00014559424913282437,-0.05965650780737573,-0.1496141437602143,0.7468354430379747,0.25316455696202533,0.48559670781893005,0.044546674927710195,0.21448484111820343,2.3756468617949182,1.0,-0.3106932096032584,-0.012055414174137247,-1.0,-1.0,0.22417861674343875,0.0806869679078143,107.5,158.0,0.053126167978482755,0.08194631109118444,8.0,1.0,226.0,17.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.90798812813547,243.0,20.0,243.0,0.9041927950020973,243.0,20.0,243.0,0.8939311462268079,226.0,21.0,226.0,supplement,rolling_2025
x0352_daily_baseline,153,91,153,62,0.5947712418300654,1.0,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.15724736673378348,0.1575805404117029,0.08149127653541788,0.03672500887672725,-0.02234109256525796,0.945054945054945,0.054945054945054944,0.5620915032679739,0.08150530930847533,0.1306476598302041,2.2821213973783596,1.0,-0.3115043844610133,0.05778483196065065,-1.0,-1.0,0.3828592936472064,0.10659218181158958,105.0,91.0,0.1464114061876031,0.15724736673378348,5.0,1.0,153.0,0.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9101412501409382,153.0,20.0,153.0,0.9075357170770032,153.0,20.0,153.0,0.8961790753057285,153.0,21.0,153.0,supplement,rolling_2026
x0352_daily_baseline,11,7,10,4,0.6363636363636364,0.9090909090909091,MEASURED_PASS_COMPLETE_EPISODES_ONLY,0.02861331896622832,0.026396215855203513,-0.026244403720571463,-0.08410569346428912,-0.1496141437602143,0.5714285714285714,0.42857142857142855,0.36363636363636365,0.043149929296416256,0.1555931585502227,2.241287795703502,1.0,-0.34683877172850686,-0.04043339326700568,-1.0,-1.0,0.15217321266433648,0.10811451924992069,94.0,7.0,0.005433383053681351,0.02861331896622832,1.0,1.0,10.0,1.0,POST_FREEZE_DIAGNOSTIC_NEVER_SELECTION_INPUT,0.9021438500882273,11.0,20.0,11.0,0.8943875588858429,11.0,21.0,11.0,0.8962129383150005,10.0,21.0,10.0,supplement,walk_forward_2025
