episode,start,end,mom20,mom20|turnover,mom20|cost,mom20|dq,mom20|warn,tsmc_formal,tsmc_formal|turnover,tsmc_formal|cost,tsmc_formal|dq,tsmc_formal|warn,tsmc_core_equal,tsmc_core_equal|turnover,tsmc_core_equal|cost,tsmc_core_equal|dq,tsmc_core_equal|warn,tsmc_blend_only,tsmc_blend_only|turnover,tsmc_blend_only|cost,tsmc_blend_only|dq,tsmc_blend_only|warn
dev_2021_08m,2021-08-16,2021-09-16,0.027279180417384197,2.6780528345826218,0.00647483516286406,0,0,0.0515950907456304,2.685566537015336,0.006462559881913975,0,0,0.0516424427116815,2.1459087575164113,0.004919394903255763,0,0,0.06059066539707514,3.3844107831131023,0.008530741193663715,0,0
dev_2021_09,2021-09-01,2021-10-06,-0.06357778510413337,3.7780543507427526,0.009538110186695944,0,0,-0.05866945521783351,3.809546726030919,0.009630197041458018,0,0,-0.06746759814789405,2.9446937617733906,0.007094056701585283,0,0,-0.06025071964406559,5.171641542532102,0.013613781916673206,0,0
dev_2021_09m,2021-09-15,2021-10-21,-0.0249149811048911,4.4340279663168305,0.011220667602893251,0,0,-0.016651417823191572,4.722763876295984,0.012073664931774114,0,0,-0.012888471809669455,3.1521894114145925,0.007608809087446436,0,0,-0.018650007479711017,6.581081155516417,0.017378120587450353,0,0
dev_2021_10,2021-10-01,2021-11-04,0.08497495884611528,4.262980300823995,0.011249284762009927,0,0,0.08812904729479087,4.472526764012702,0.011933559462119952,0,0,0.07413660040208714,3.2250676982996107,0.008140642848515749,0,0,0.10540830561967307,6.178911995581806,0.017016526805484967,0,0
dev_2021_10m,2021-10-15,2021-11-17,0.16296295033482355,3.7608987321370715,0.0101141507029296,0,0,0.16329842016791885,3.968828916462872,0.010777420532563578,0,0,0.13282196347178554,2.9588845426432733,0.007494495435366599,0,0,0.20519369781900454,5.667058269631648,0.016250853569580673,0,0
dev_2021_11,2021-11-01,2021-12-02,0.08004872035945465,3.5734114078593437,0.009297024273938675,0,0,0.09398171874191519,3.5357247730067964,0.009251069497353116,0,0,0.07725528452048391,2.8470823616670815,0.007065867682283556,0,0,0.09217883666113447,5.083006095621013,0.013983342630594683,0,0
dev_2021_11m,2021-11-15,2021-12-16,0.08168103599087928,2.961151878789144,0.0075094992533776194,0,0,0.10660239089075074,3.1320795561853556,0.008011955902882574,0,0,0.06708802672182768,2.317894627453594,0.0055114908288580325,0,0,0.10983579352578632,4.60046262275027,0.012512810647377786,0,0
validation_2022_01,2022-01-03,2022-02-14,-0.05939833012767137,4.214566162644671,0.010510875202346533,0,0,-0.053825873150418535,5.221412807709657,0.013486843779199016,0,0,-0.04422130078654507,3.570265317725566,0.0088244781421851,0,0,-0.0816736639307718,6.827314967522167,0.01761728738224167,0,0
validation_2022_01m,2022-01-17,2022-03-01,-0.030887773670436602,3.6744688689700875,0.009125129948468778,0,0,-0.054982203719609934,4.69086523797222,0.011983719736872837,0,0,-0.05045227051645185,2.9963926273167907,0.007153026699874615,0,0,-0.0420717218797102,5.9744505957627405,0.015691996930830437,0,0
validation_2022_02,2022-02-07,2022-03-11,-0.02470599735037915,3.2576572619650443,0.008139568566462028,0,0,-0.052053729399534454,3.9342260167757583,0.010092786295482443,0,0,-0.04397574676160354,2.5624211720605685,0.006064689620409,0,0,-0.042924333049044416,5.271278610863005,0.013969963107851781,0,0
validation_2022_02m,2022-02-15,2022-03-21,-0.03934463921552023,3.6048150522309355,0.00890846051250019,0,0,-0.07737025854931612,4.501168995432019,0.011311357564856466,0,0,-0.04228393064146729,2.829596972253567,0.006681932122988938,0,0,-0.07789468904682217,6.174552789230754,0.01608469113348931,0,0
validation_2022_03,2022-03-01,2022-04-01,-0.02513186626009567,3.6755944619671843,0.009075848474695534,0,0,-0.053454845661135564,5.084155541229581,0.012902112000664913,0,0,-0.02644657491235025,3.1344586311213973,0.007505458089157186,0,0,-0.06177879403866282,6.512192478298581,0.01685299925199194,0,0
validation_2022_03m,2022-03-15,2022-04-19,-0.03146812229710416,3.6514969502791295,0.009222837783695065,0,0,-0.054357242486263946,4.482125040916907,0.011560553127390218,0,0,-0.022318993624829253,2.91204884494002,0.007118478718082153,0,0,-0.07457090824627166,5.895937085568998,0.015571413506003492,0,0
validation_2022_04,2022-04-01,2022-05-09,-0.07693854180020943,4.416135028043063,0.011023144112564151,0,0,-0.08900898479402874,4.923479294873051,0.012535907040614422,0,0,-0.08337032542037637,3.0902423909223296,0.007334841937591403,0,0,-0.08488371384016613,6.424024263958766,0.016711795744240365,0,0
validation_2022_04m,2022-04-15,2022-05-19,-0.03533101678827899,4.964474759957109,0.012797965602531831,0,0,-0.047513240137123436,4.755442448316157,0.012236273098968109,0,0,-0.04471648833406949,3.610857081018343,0.008884549783924249,0,0,-0.040982868565351604,6.655839515632337,0.01771033887098451,0,0
validation_2022_05,2022-05-03,2022-06-06,0.00444908791866605,3.9089008909884724,0.009835147935568554,0,0,-0.0069869636500646815,4.302097578614724,0.01086403975557514,0,0,0.008950882453557352,3.1067413041615666,0.007543796725991901,0,0,-0.013925813441337365,6.2043675669831675,0.0163106882282849,0,0
validation_2022_05m,2022-05-16,2022-06-17,-0.031788794502604856,3.669495077183018,0.0093801434829241,0,0,-0.03567339222467503,4.662454094397516,0.01233196317295134,0,0,-0.03589692867920469,2.9315552576146695,0.007191993054111816,0,0,-0.0395206144207223,6.2293670584184175,0.016856213428796285,0,0
validation_2022_06,2022-06-01,2022-07-05,-0.12381036842440696,4.7098632763036195,0.011647558391446829,0,0,-0.13034550059304073,5.117948485807167,0.012860268086190172,0,0,-0.13595310781757342,3.6561046117289386,0.008722480215110651,0,0,-0.12253960147674214,7.138014072426065,0.01848325061070575,0,0
validation_2022_06m,2022-06-15,2022-07-18,-0.10423738684809147,4.808340615493949,0.011718755958799622,0,0,-0.07772709681954126,4.7017708406480825,0.011525070608911446,0,0,-0.08525605869111852,3.6752000469951884,0.008744876645096492,0,0,-0.09600379401637815,6.097218160928701,0.015255261127780669,0,0
validation_2022_07,2022-07-01,2022-08-03,-0.02258737083196971,4.332162552968882,0.011071901454829879,0,0,-0.0027283150510881704,4.527547275204367,0.011838919586729267,0,0,0.005313672468222563,3.454206438435688,0.008673396365640084,0,0,-0.03792384464850351,6.2770835390415805,0.01664411895365604,0,0
validation_2022_07m,2022-07-15,2022-08-17,0.05334059060446861,4.734147997538737,0.012418328943733513,0,0,0.042252502850971485,5.849294149650471,0.015706804766793567,0,0,0.06095087194701643,3.5460664484689453,0.008989348060983829,0,0,0.023735005655026065,7.79963134350234,0.021191131760669283,0,0
validation_2022_08,2022-08-01,2022-09-01,0.025185815483020457,4.206027533040476,0.011026148611630884,0,0,0.023899746839543212,5.111384263165938,0.013739222099324537,0,0,0.016791656787991327,3.3160401024222566,0.008368249147375707,0,0,0.029870577462471237,6.956201001243114,0.019070478409286603,0,0
validation_2022_08m,2022-08-15,2022-09-16,-0.019788134966735815,3.8057650985623046,0.009642050085396812,0,0,-0.02662528022183852,4.2489134041644485,0.01095164923345834,0,0,-0.03589985493701531,2.945158230739213,0.007104587090867175,0,0,-0.0069931171095556355,5.428012240129223,0.014557865466977378,0,0
validation_2022_09,2022-09-01,2022-10-05,-0.07430828611281914,4.6762285869044,0.011794087456385473,0,0,-0.09192469350159838,6.144093850548787,0.01576833280369003,0,0,-0.07747422823783556,3.4931409867563508,0.008487187340887695,0,0,-0.0980633821358019,7.741202217016224,0.020171831305066314,0,0
validation_2022_09m,2022-09-15,2022-10-19,-0.16140646358369504,5.373277450991199,0.013190264521235241,0,0,-0.17915424020398907,7.307410680186855,0.018310348535301568,0,0,-0.15916337923564938,4.20015111332026,0.010060801960766644,0,0,-0.1848926740762783,9.397797498301271,0.023769528742404553,0,0
validation_2022_10,2022-10-03,2022-11-04,-0.06824750312939598,4.89803048804086,0.012293967021368236,0,0,-0.07706320660133026,5.952550828705326,0.015303688762029524,0,0,-0.07075771926483065,3.8429334004878175,0.009397277973243785,0,0,-0.07714926059801308,7.849840474436247,0.02054671406711752,0,0
validation_2022_10m,2022-10-17,2022-11-17,0.1329829492270289,4.629955207843894,0.012148964391596025,0,0,0.1405055016974075,5.661203734765996,0.01512932026910942,0,0,0.15705515644329648,3.303589660513718,0.008274065881008989,0,0,0.12210370069607634,7.550441633791633,0.02071342684887898,0,0
validation_2022_11,2022-11-01,2022-12-02,0.20035973359115,3.5344492314412754,0.009452270221300046,0,0,0.20024181586865386,4.728015533917722,0.013228536220916303,0,0,0.2107148823776186,2.8082280500401207,0.007231079893304411,0,0,0.18214041819020088,6.473028846871689,0.018622793330532513,0,0
validation_2022_11m,2022-11-15,2022-12-16,0.011245432167052094,3.5412860417671306,0.009172724456136068,0,0,-0.0055192356530167075,4.255805622192321,0.011217087120134361,0,0,0.010606719738158299,2.6713844085911775,0.00654961112193612,0,0,-0.010131652194964369,5.838155410499198,0.015877395684400705,0,0
validation_2022_12,2022-12-01,2023-01-04,-0.08311717159720278,4.4354774970721085,0.01105012702783486,0,0,-0.09826833064914997,4.582287765427008,0.011351951769241683,0,0,-0.08646443826293082,3.470955353828609,0.008315021049172413,0,0,-0.10273250996916794,6.453337098115834,0.01647961859901855,0,0
validation_2022_12m,2022-12-15,2023-01-30,-0.011275126063313934,4.203739030752388,0.010379299166408264,0,0,-0.002922685679072945,5.01989404927536,0.01247466054217146,0,0,0.021764074659095467,3.305757458302305,0.007908533443489095,0,0,-0.03792270922903418,6.842547433037578,0.01745017000450248,0,0
validation_2023_01,2023-01-03,2023-02-15,0.04109633515632716,4.0462138010758055,0.010686436093170291,0,0,0.06339011832983021,4.847371344702523,0.013345814172308068,0,1,0.06864098879393676,3.1749662668292142,0.00817097409525608,0,0,0.03112095195735809,6.975422334716624,0.019596649398861295,0,0
validation_2023_01m,2023-01-16,2023-03-02,0.06639901029151729,3.3918251428031856,0.008749238966960796,0,0,0.062137761904053734,4.214774696555218,0.011311109460297421,0,1,0.051211279978296664,2.9267509894024077,0.007330027557067301,0,0,0.06247325587336139,6.228410655331697,0.017406677924715393,0,0
validation_2023_02,2023-02-01,2023-03-08,0.036810327046063795,3.447725047902455,0.008698246192866316,0,0,0.014474072789105064,3.9485689982066408,0.01014948978697224,0,1,0.02775193819076449,2.8796235279935827,0.007017416116648737,0,0,0.0217071190629603,5.6197971058721485,0.01504737344618183,0,0
validation_2023_02m,2023-02-15,2023-03-22,0.05495199074137025,3.423553539291703,0.008773561533461096,0,0,0.04582598957295736,4.239610867774571,0.0111677253037246,0,0,0.04949429690169449,2.6485945522691443,0.006402304481706019,0,0,0.0561294977397464,5.669138766440733,0.01563200011193535,0,0
validation_2023_03,2023-03-01,2023-04-06,0.05210587812681,3.2117080678601475,0.008059877723455115,0,0,0.027532430863580037,4.126151893988872,0.010570769039542537,0,0,0.05229836777792496,2.4980076005047573,0.005943201958156431,0,0,0.04035210777374809,5.729014743728005,0.015235371007579409,0,0
validation_2023_03m,2023-03-15,2023-04-20,0.06282994434420797,2.793471692474993,0.006987103190622929,0,0,0.05347831976176698,3.428454218697586,0.008852757163937878,0,0,0.05648989759216372,1.9361729483371084,0.004330747599990784,0,0,0.07385182003517299,4.844459461714007,0.013219348186364053,0,0
validation_2023_04,2023-04-06,2023-05-10,0.012811355320863527,3.4833469673005015,0.008798543485781444,0,0,-0.01874928743533988,3.6703968252274093,0.009169337531215533,0,0,-0.010930270145551702,2.8358531114468475,0.006772029713122756,0,0,-0.014602478428038523,5.2992084297700925,0.013988014807419508,0,0
validation_2023_04m,2023-04-17,2023-05-19,0.014958880911459582,4.07718177205256,0.010072265942476078,0,0,0.010072537153381855,4.465190626289395,0.011155738563081326,0,0,0.02078977705809182,3.308135361928132,0.007950390034996877,0,0,0.0011020890366255642,5.90909910982732,0.015092828776212305,0,0
validation_2023_05,2023-05-02,2023-06-02,0.16664358625770004,3.129386845454707,0.007864514840342236,0,0,0.13533158871661954,3.9918267493565107,0.010405886069639814,0,0,0.15713048795289253,2.6191351366816784,0.006409310305336142,0,0,0.13671056363964018,5.3806260861630815,0.01451694098883396,0,0
validation_2023_05m,2023-05-15,2023-06-15,0.25928740940009787,2.488014234674597,0.006231189401902702,0,0,0.23208183951343853,3.2744740314335203,0.008842927376775089,0,0,0.23701927547941848,2.162854141243863,0.005272951484982679,0,0,0.24395039840087507,4.56285947870179,0.013049941875980941,0,0
validation_2023_06,2023-06-01,2023-07-06,0.13017522804229542,2.9504730009939006,0.007514712528396759,0,0,0.1663160608067784,2.938261085169659,0.007537616149770956,0,0,0.10525130055073073,2.355462077994841,0.005662497636830862,0,0,0.1910151056852627,4.282331170315372,0.011749486969557908,0,0
validation_2023_06m,2023-06-15,2023-07-20,0.2079906720823681,2.3923589830083953,0.005800269189176077,0,0,0.2311690058786815,2.605509006967401,0.006479910983115082,0,0,0.1593873375513648,2.0522716804093433,0.004713310091389842,0,0,0.28787517146396335,3.431883190723244,0.00914017438570788,0,0
validation_2023_07,2023-07-03,2023-08-04,0.11881905398826298,2.7155189905676558,0.00713968834300436,0,0,0.11090948986456128,2.308117882074514,0.005857328820145931,0,0,0.07101215967854957,2.1929453416858555,0.005306010529139324,0,0,0.13888750867753163,2.9496702287293877,0.008027751465146822,0,0
validation_2023_07m,2023-07-17,2023-08-18,-0.027968894454916238,3.4014322504580288,0.00851205728519321,0,0,-0.03399950165365406,2.950898223977375,0.007186317457308852,0,0,-0.03981214398029087,2.7751138846232095,0.0066319661515138375,0,0,-0.023628508982768692,3.9300535503291387,0.010128185834062865,0,0
validation_2023_08,2023-08-01,2023-09-04,-0.05576027548408935,4.788746198880198,0.011925915480982001,0,0,-0.04805458548426378,4.6613745355934935,0.011667372347343821,0,0,-0.04606203363581529,3.590402227112201,0.008653066204569461,0,0,-0.052953806601878095,5.9918073005431385,0.0152771259020476,0,0
validation_2023_08m,2023-08-15,2023-09-15,0.029705283874364996,4.822720087054742,0.012788355349991464,0,0,0.028425003644604763,4.445664070069073,0.011750444691064916,0,0,0.028152979247451304,3.7498120534262673,0.009572782587257217,0,0,0.027261496403826913,6.60912285818037,0.01815670113563981,0,0
validation_2023_09,2023-09-01,2023-10-05,-0.005399598832005803,3.9285747609698136,0.010024253408647089,0,0,-0.025412996239344676,5.224997688727523,0.013669686228102095,0,0,-0.007084705936546309,3.201487895620296,0.007899104348776054,0,0,-0.024293573039229077,6.884653922762242,0.01840910483111429,0,0
validation_2023_09m,2023-09-15,2023-10-23,-0.08143523193851376,4.337275862605109,0.010937576765616793,0,0,-0.07437729612337318,5.000765404891378,0.012765251621341438,0,0,-0.06745568340345787,3.4737865054875003,0.008492673707264163,0,0,-0.08625447537160735,6.809131468865514,0.01788910213212335,0,0
validation_2023_10,2023-10-02,2023-11-06,-0.032135114544130094,4.696958637024712,0.011956484299511147,0,0,-0.024096796717059443,5.0790343687010635,0.01315512747107672,0,0,-0.01935857822965692,3.6993813997354823,0.00918106814378879,0,0,-0.044838307491610885,7.090028614456715,0.018697470885720758,0,0
validation_2023_10m,2023-10-16,2023-11-16,-0.03682461257340208,5.034042675109914,0.012781827823351629,0,0,-0.03838956168837715,5.408140836744625,0.013953736712954327,0,0,-0.021697685550804646,3.9432153855888137,0.009803539546131305,0,0,-0.07039616110000024,7.329368586804502,0.019112845917687655,0,0
validation_2023_11,2023-11-01,2023-12-04,0.06666550829374418,4.705878778959098,0.012712405747735899,0,0,0.05065078652582011,5.8517932059056985,0.016021092224548717,0,0,0.06634734866730718,3.7371652084292757,0.009833835984304064,0,0,0.04181508029335301,7.581918981055686,0.020977913937527126,0,0
validation_2023_11m,2023-11-15,2023-12-18,0.04621684283036109,4.215537066179012,0.011097933578358893,0,0,0.013635270213312234,4.782236329562702,0.012616640410196518,0,0,0.03966049084154322,3.45867970099352,0.008781377474321044,0,0,0.02061324795773456,6.478190689583962,0.017678276271372036,0,0
validation_2023_12,2023-12-01,2024-01-04,-0.032055960043499865,3.3887728256648337,0.008434607283887105,0,0,-0.048894784265896996,4.424777905104517,0.011329543485736799,0,0,-0.011351333059221425,2.914816724886525,0.007112834689157453,0,0,-0.06541210735888991,5.871201612345727,0.015399677212366694,0,0
validation_2023_12m,2023-12-15,2024-01-18,-0.06144619270606355,4.112014002919414,0.010243961107675278,0,0,-0.06960329530577025,4.784902110365284,0.012087123696280705,0,0,-0.0420127538817342,3.0316851023326956,0.007274244797591443,0,0,-0.08993565992051555,6.6150604158210555,0.017031233179467753,0,0
validation_2024_01,2024-01-02,2024-02-02,0.07853156314959175,4.188581555335535,0.010566605297775767,0,0,0.07078391378077864,4.416814697276367,0.011256718423111697,0,0,0.07874990418406291,3.0858098380868344,0.007456657291653965,0,0,0.06192620930974013,5.850505472634799,0.0151885212382926,0,0
validation_2024_01m,2024-01-15,2024-02-26,0.2156321936665817,2.879439357791315,0.007406987904658577,0,0,0.22900106122380426,3.5108277319615904,0.009399495294652827,0,0,0.20340080119528658,2.4351066291304475,0.006027213984545978,0,0,0.23368615741582577,4.638343278345013,0.012845068183311626,0,0
validation_2024_02,2024-02-01,2024-03-15,0.11440909750563377,2.4454538428966965,0.0062956013560384405,0,0,0.1474960649209287,2.5301087707400627,0.006651507974222046,0,0,0.12848218461030858,2.046104044029223,0.005018857766237972,0,0,0.1318060901089757,3.4439355213693563,0.009664581072217784,0,0
validation_2024_02m,2024-02-15,2024-03-20,0.04946108433430596,2.650212923517541,0.006566761570410289,0,0,0.05794097088907857,2.951467384183605,0.007441941075377531,0,0,0.05790726410194558,2.1872506314702482,0.005157507362922049,0,0,0.06168734305118995,3.820915614394953,0.010149838401221287,0,0
validation_2024_03,2024-03-01,2024-04-03,0.008891969736707583,3.662696286111707,0.00921145410928934,0,0,0.05271837922654554,3.8183639789764072,0.009821103449866902,0,0,0.03127283200745801,2.747064750631335,0.0066734631369263385,0,0,0.035521976845370284,4.676070342189092,0.012102746702940597,0,0
validation_2024_03m,2024-03-15,2024-04-19,0.012322993493078194,3.776261801615736,0.009972361377313747,0,0,0.029687014698362546,3.639386751254914,0.009509425201845877,0,0,0.00039395601491842847,2.8185713240744965,0.007020064499488352,0,0,0.04559173614376344,4.706761134095251,0.012822994107600917,0,0
validation_2024_04,2024-04-01,2024-05-07,-0.0269065529579543,4.841061382289546,0.012596350632940989,0,0,-0.01443771755904244,4.534052426663441,0.011834484104644235,0,0,-0.018191012192294576,3.922572709703036,0.009943348314269181,0,0,-0.028437505706295774,5.839147043932216,0.015633465234156808,0,0
validation_2024_04m,2024-04-15,2024-05-17,-0.0058588946929744035,5.367089488466833,0.013668538818630581,0,0,-0.0128022567539966,5.457568662057403,0.013721911106150304,0,0,0.004903084098403232,4.131740727374659,0.010195302919496399,0,0,-0.023835441062082574,7.269011152301172,0.018670567194232053,0,0
validation_2024_05,2024-05-02,2024-06-04,0.04384119526254504,4.202265131299628,0.011102430932830308,0,0,0.07783789955926967,4.365690241282256,0.011723236590133385,0,0,0.054711734188197525,3.0384968733762845,0.0076648740225696566,0,0,0.06354700801322966,6.091823507348303,0.016821314104206838,0,0
validation_2024_05m,2024-05-15,2024-06-18,0.10723402762375267,3.3055327262179683,0.008497359993277248,0,0,0.10981510681941908,3.389738220716251,0.008751952612595372,0,0,0.11058865788622141,2.713446228055033,0.006683295216581155,0,0,0.10124857523946984,5.186237715916799,0.014319012119998817,0,0
validation_2024_06,2024-06-03,2024-07-05,0.10675526531551305,3.3262311227935677,0.008615680753091298,0,0,0.11524590006301527,3.787288786724164,0.010149476764998312,0,0,0.11507180604710388,2.648022668221925,0.006597758668693204,0,0,0.09578702551734852,5.325001548863771,0.014715008231213774,0,0
validation_2024_06m,2024-06-17,2024-07-18,0.011059904029510514,3.7556973333181563,0.009708784108498101,0,0,0.0354430835712336,4.3519082002971,0.011583721294203864,0,0,0.027684030141331473,3.118614033913008,0.007909195769901064,0,0,0.025268381650941585,6.0851331451444945,0.016614437269917084,0,0
validation_2024_07,2024-07-01,2024-08-05,-0.11350521598671504,4.029821804122298,0.010412960701572653,0,0,-0.13493730534259363,4.894931201435813,0.013013642861942993,0,0,-0.12594655391672027,3.3833881906574677,0.008500287082042842,0,0,-0.12934876258237826,6.4985586727836635,0.017652043382206373,0,0
validation_2024_07m,2024-07-15,2024-08-19,-0.09816222176414358,5.501941837097046,0.01346273972129988,0,0,-0.08915240455781459,6.0155533869610895,0.01469953421725201,0,0,-0.08122267687353357,4.348731728272776,0.010361781615156367,0,0,-0.10003507662252109,7.861977126674663,0.019618927628360205,0,0
validation_2024_08,2024-08-01,2024-09-03,-0.05408738009349523,4.728277793393748,0.011483655923810579,0,0,-0.05445726911158155,5.573687727250823,0.01384691719458578,0,0,-0.04413920581024022,3.725772453811148,0.008861136358307764,0,0,-0.054010975308609654,7.051117787525896,0.017726472741446807,0,0
validation_2024_08m,2024-08-15,2024-09-18,0.04048430796496927,3.622214913306847,0.009333511323172502,0,0,0.04883045464901814,3.9046068236385896,0.010142645877732795,0,0,0.03286171325872389,2.7559411937280736,0.006709069475261294,0,0,0.055063318139044304,5.808037845239922,0.015773498743940847,0,0
validation_2024_09,2024-09-02,2024-10-08,0.009027047994834225,4.008852043666813,0.010297915617744121,0,0,0.06959371197471143,3.4974986164318995,0.008974967303640046,0,0,0.021665039669900077,3.0630808691894487,0.007530756293461585,0,0,0.05191923192539383,5.2178094247002145,0.014075818064351014,0,0
validation_2024_09m,2024-09-16,2024-10-23,0.021308919618548083,4.503659529473696,0.011794909967024973,0,0,0.0707824165304407,3.5803644979568277,0.009347952471664693,0,0,0.039283691563073875,3.573827981201144,0.009132763830706311,0,0,0.040417823203977576,5.354141164624784,0.01450187613407588,0,0
validation_2024_10,2024-10-01,2024-11-07,0.02516479943383665,3.8325911223502827,0.009665345682374557,0,0,0.05319580591497619,3.998718049430619,0.010328769357699677,0,0,0.03913963342542237,3.114390809629009,0.007692419940472394,0,0,0.02626625545949013,5.5533949634540525,0.014586250582221225,0,0
validation_2024_10m,2024-10-15,2024-11-18,-0.025517513324675556,3.5169619285780307,0.008858749384736598,0,0,-0.024021564370627302,4.00207205966748,0.010228390760823007,0,0,-0.03290706986481062,2.7740739600882116,0.006635703231323238,0,0,-0.021133120806707373,5.654035093377685,0.015073323589691783,0,0
validation_2024_11,2024-11-01,2024-12-04,0.11405890393062346,4.0329838907036235,0.010702379898870096,0,0,0.16008324126090256,3.7782758389196927,0.010049491902471815,0,0,0.10136295208787205,2.8650990451298197,0.00711949225646914,0,0,0.17266249329515926,5.500292024143979,0.015384073037290936,0,0
validation_2024_11m,2024-11-15,2024-12-18,0.051772725651586526,2.9153205684228247,0.00722112422848892,0,0,0.08373011021727139,2.8667100892806676,0.007251429529886501,0,0,0.05749183349454512,2.4391595581610965,0.0057989479495603406,0,0,0.08364051359702329,4.003853484224955,0.010787590512699946,0,0
holdout_2025_01,2025-01-02,2025-02-13,0.0334305482768531,4.137269559937345,0.010760884262196202,0,0,0.007669109825070297,4.42967142069734,0.011582091765573203,0,0,0.032510433411593986,3.4163406360548993,0.008662268459811029,0,0,0.006447682125974463,5.6759671539188234,0.015127079000878103,0,0
holdout_2025_01m,2025-01-15,2025-02-26,0.05773258163031891,4.246733588160536,0.011396551793670636,0,0,0.02767730423568171,4.257277466159249,0.011299636444175696,0,0,0.03547382008222266,3.479306511679141,0.008988571745760761,0,0,0.039242428557475506,5.476752613972842,0.014986123093882813,0,0
holdout_2025_02,2025-02-03,2025-03-07,0.007200895818786801,4.117318411149734,0.010833934569334689,0,0,-0.027613697159147077,4.185044796137304,0.01085904045372955,0,0,-0.007512816077593909,3.3952224531883166,0.008631106479357302,0,0,-0.018298744842416337,5.225918854382422,0.013908150865368542,0,0
holdout_2025_02m,2025-02-17,2025-03-21,-0.03803319939758254,4.203394378227012,0.010692396554367404,0,0,-0.04413504708032567,4.660544661614,0.011888057963071382,0,0,-0.04938012735051678,3.3780272273880616,0.00825363520475963,0,0,-0.02877544145454125,6.361207402227551,0.01689401001084665,0,0
holdout_2025_03,2025-03-03,2025-04-07,-0.15915089124694626,4.473488844065315,0.011486389406750133,0,0,-0.16309068475434563,5.326704507802122,0.013933218738178446,0,0,-0.15924936558380332,3.591755952827891,0.008923786831038009,0,0,-0.16751090419762416,7.111875438477188,0.01907445858459001,0,0
holdout_2025_03m,2025-03-17,2025-04-21,-0.162757889004169,4.330860627337925,0.01035754592457079,0,0,-0.1857221458687558,5.826065954376267,0.014296505947149181,0,0,-0.15333530823644292,3.4525556098397847,0.008031121127196438,0,0,-0.1972639092417543,7.47828955381554,0.01866133098920986,0,0
holdout_2025_04,2025-04-01,2025-05-07,-0.08219000449972846,3.1733399471035497,0.007253114662078863,0,0,-0.0925130636476057,4.724474989115941,0.011306178873076679,0,0,-0.06388925963221093,2.684171316997664,0.005957358719095027,0,0,-0.1207148012975583,6.526107234403586,0.015849757195548198,0,0
holdout_2025_04m,2025-04-15,2025-05-19,0.05711126404819855,3.7802369874665818,0.00976931225096636,0,0,0.06440116050033873,5.115168152726891,0.013770012317354198,0,0,0.0673929014304202,3.089962893159161,0.0077817628571205085,0,0,0.048140579303922904,6.567199207349502,0.01793198834388435,0,0
holdout_2025_05,2025-05-02,2025-06-05,0.12987200550614753,3.512856157707719,0.009094205988214846,0,0,0.10585165235736516,4.808602754115859,0.013023102415830325,0,0,0.11267207199414853,2.8113388903377716,0.006939708969599321,0,0,0.11852565362570466,6.484473642734436,0.0181607591096866,0,0
holdout_2025_05m,2025-05-15,2025-06-18,0.16598023780142035,2.0405772626302463,0.004727016196538473,0,0,0.11795974422048827,3.6817877059255704,0.009588728502880154,0,0,0.1537064426209016,1.8233736605483783,0.004034867379829992,0,0,0.1351930901165277,4.9306138418772285,0.013490914213659905,0,0
holdout_2025_06,2025-06-02,2025-07-03,0.18560873525552157,2.2675138075496126,0.0057068147376278236,0,0,0.17842481532984755,2.9758979760163147,0.007875669922555317,0,0,0.18017138689870182,1.700551776602659,0.003815220472979908,0,0,0.17812184225041583,4.32086517056321,0.01213007905772076,0,0
holdout_2025_06m,2025-06-16,2025-07-17,0.12375363691465213,2.6559405215545153,0.006608312796764407,0,0,0.12493300710332322,3.1384827303704705,0.00812431942200753,0,0,0.11497121437374225,2.0890750168425387,0.004892099510353641,0,0,0.12679010756134645,4.141978145049657,0.011189665244617905,0,0
holdout_2025_07,2025-07-01,2025-08-01,0.14137176828606446,2.9934848166912724,0.007512954858095401,0,0,0.13864559212443273,3.494364303100925,0.009065724667274181,0,0,0.1225015432147003,2.3821555336754474,0.005627057239653803,0,0,0.1503100374780446,4.758361020106694,0.012871589809353642,0,0
holdout_2025_07m,2025-07-15,2025-08-15,0.21589376115395953,2.7920233085549997,0.007113021066494284,0,0,0.17756051593422195,3.5437280240236495,0.009381933336144802,0,0,0.16730918047679544,2.2566606568283385,0.005331700489008311,0,0,0.2135885881726105,4.6975548465169386,0.012910698941159916,0,0
holdout_2025_08,2025-08-01,2025-09-03,0.13220987843958776,2.4295913615203046,0.0061644575686611944,0,1,0.13383753059088943,2.467726938368088,0.0062001726259483855,0,1,0.1015996674123183,1.867875268318116,0.004328067496264035,0,1,0.16904624999485707,3.326004878347069,0.009003665392974463,0,1
holdout_2025_08m,2025-08-15,2025-09-17,0.06527512822865256,2.612461570575118,0.006429785600925823,0,0,0.05740788236191596,2.8953539024889787,0.007296902015896955,0,0,0.0553120337285975,2.1847326695921687,0.005089766358238406,0,0,0.04817074033331736,3.70670732843047,0.009940583789420823,0,0
holdout_2025_09,2025-09-01,2025-10-03,0.09439931242459432,3.03769306526905,0.0075450864562344394,0,0,0.12343462649405956,3.1367272924294785,0.007879561458962098,0,0,0.11500293872446199,2.4785512250572457,0.0059322518451773425,0,0,0.10489860119737027,4.3160414417420006,0.011384620104553428,0,0
