date,symbol,open,high,low,close,volume,trading_value,average_execution_price,source,quality_flags,official_execution_available,source_url,raw_sha256
2018-01-23,4749.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,4772.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,4904.TW,75.099999999999994,75.299999999999997,74.700000000000003,75.299999999999997,3953520,296517941,75.00099683320181,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,4938.TW,77.700000000000003,78.599999999999994,77.400000000000006,78,10757005,839355167,78.028704737052735,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,4958.TW,67.900000000000006,67.900000000000006,66.700000000000003,67,3083590,206912548,67.101186603925939,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,4966.TWO,589,608,588,588,1525132,913464748,598.94143457746611,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,4979.TWO,32.75,33.299999999999997,32.75,32.899999999999999,581626,19198863,33.00894904973299,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,4991.TWO,91.099999999999994,91.099999999999994,88.299999999999997,88.400000000000006,4972441,444806879,89.454430731304811,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5274.TWO,816,816,777,782,232488,186044080,800.23089363752104,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5289.TWO,123,123,120.5,120.5,657566,79720201,121.23528436689244,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5347.TWO,67.5,68,65.299999999999997,66,4131446,273231136,66.134504965089704,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5483.TWO,100,101,95.099999999999994,97.5,38841061,3825720298,98.496802082723747,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5536.TWO,202.5,205,201.5,202.5,281451,57196824,203.22124988008571,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,5871.TW,95.700000000000003,96.099999999999994,94.799999999999997,95.400000000000006,3636005,347260061,95.505936047942726,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,5876.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,5880.TW,17.300000000000001,17.350000000000001,17.199999999999999,17.350000000000001,10876657,187954289,17.28052001639842,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,5903.TWO,190,191,189,189,39360,7470717,189.80480182926829,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6023.TWO,43.100000000000001,43.299999999999997,42.75,43,187337,8063306,43.04171626534,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6121.TWO,200,206.5,196,197,3535439,710524105,200.97195991784895,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6139.TW,35.649999999999999,36.100000000000001,35.649999999999999,35.700000000000003,533900,19107618,35.788758194418428,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,6147.TWO,67.5,67.5,64.5,64.5,7746509,507631225,65.530321464804345,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6182.TWO,55.100000000000001,55.799999999999997,51.600000000000001,52.399999999999999,95481339,5145793513,53.893185484128999,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6187.TWO,68.299999999999997,68.700000000000003,67.099999999999994,67.599999999999994,583599,39524852,67.726044767040378,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6223.TWO,71,71,69.700000000000003,70.799999999999997,144038,10126880,70.307002318832531,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6239.TW,90.5,90.599999999999994,88.799999999999997,88.799999999999997,3799576,340253842,89.550476684766934,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,6274.TWO,90.700000000000003,96.799999999999997,90.5,92.299999999999997,4853748,455237460,93.790913743358743,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6290.TWO,81,81,77,78.099999999999994,3416474,269575663,78.904643500872538,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6415.TW,628,635,620,630,293128,183927280,627.46404301192649,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,6446.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,6488.TWO,483,489,463.5,467.5,6011313,2855573484,475.03323882818944,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6505.TW,121,122.5,120,122.5,2713968,330296096,121.70228094067431,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,6510.TWO,1125,1180,1125,1160,389256,448990680,1153.4585979406868,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6515.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,6548.TWO,474.5,481,471,477.5,185573,88658675,477.75632769853371,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,6584.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,6669.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,6770.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,6789.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,6919.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,7734.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,7750.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,7751.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,7769.TW,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,
2018-01-23,7828.TWO,,,,,,,,MISSING_OFFICIAL,INVALID_TRADING_VALUE|INVALID_VOLUME|MISSING_OFFICIAL_ROW|MISSING_OFFICIAL_SOURCE,False,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,
2018-01-23,8046.TW,26.449999999999999,26.5,26.050000000000001,26.100000000000001,1417280,37134904,26.201529690675095,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,8069.TWO,54.5,54.5,50.299999999999997,50.299999999999997,22695769,1187373967,52.316974454577853,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,8210.TW,45,45.450000000000003,44.399999999999999,44.600000000000001,70060,3130300,44.680274050813587,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180123&type=ALLBUT0999,8871c4d111f5dcfb81bd2da090d1a8875eb0520e117b02e1320a84570ae87265
2018-01-23,8299.TWO,308.5,318,308.5,316,2131348,669588968,314.16219594360001,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,8358.TWO,42.049999999999997,42.549999999999997,41.700000000000003,42.149999999999999,3725302,157261922,42.214543143079403,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,8415.TWO,23.5,23.800000000000001,23.5,23.5,452100,10654459,23.566598097765979,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-23,8932.TWO,8,8,8,8,1000,8000,8,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/23&id=&response=json,38731d494e1dc34a8a670a0c38e30367a9fa256431b8fa6ba58036f0014ba9c8
2018-01-24,1101.TW,37.450000000000003,37.450000000000003,36.899999999999999,37.299999999999997,8517283,316930360,37.210265292347337,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1216.TW,68.599999999999994,69.400000000000006,68.099999999999994,68.400000000000006,8259277,565739536,68.497464850736932,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1301.TW,100,100,99.099999999999994,99.200000000000003,5319042,529043730,99.462220828487531,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1303.TW,80.299999999999997,80.700000000000003,80.099999999999994,80.299999999999997,6996588,561947629,80.317381700909067,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1326.TW,108.5,108.5,107,107.5,4854905,521552335,107.42791774504342,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1402.TW,26.800000000000001,26.850000000000001,26.25,26.550000000000001,11834841,313308178,26.473374504989124,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1504.TW,28.75,28.949999999999999,28.600000000000001,28.949999999999999,2010020,57860268,28.7859165580442,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1519.TW,21.199999999999999,21.449999999999999,21.199999999999999,21.25,286110,6092382,21.293845024640873,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1590.TW,493,495,470,474.5,1336533,640874840,479.50543682797206,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1605.TW,16.949999999999999,17,16.850000000000001,16.949999999999999,3232328,54733079,16.933021339418524,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1785.TWO,23.899999999999999,24.550000000000001,23.199999999999999,24,4912599,117657926,23.950240188543784,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/24&id=&response=json,90da2940e80ceb85ec72e0f72f2f662d773121cc4e91928320afed1226c6484e
2018-01-24,1802.TW,20.399999999999999,20.800000000000001,20.199999999999999,20.600000000000001,3487196,71892583,20.616157795546908,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,1815.TWO,22.449999999999999,23.600000000000001,22.449999999999999,23.5,19742162,457751003,23.186467773894268,TPEX_OFFICIAL,,True,https://www.tpex.org.tw/www/zh-tw/afterTrading/dailyQuotes?date=2018/01/24&id=&response=json,90da2940e80ceb85ec72e0f72f2f662d773121cc4e91928320afed1226c6484e
2018-01-24,2002.TW,24.949999999999999,25,24.75,25,12781259,317821351,24.866200661452837,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2059.TW,393.5,393.5,390,391,433029,169106917,390.5209974389706,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2207.TW,370,370,362,366.5,223400,81645600,365.46821844225605,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2301.TW,41.799999999999997,41.950000000000003,41.399999999999999,41.899999999999999,4903215,204494494,41.706205826177317,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2303.TW,14.5,14.6,14.300000000000001,14.4,69620583,1002047593,14.392979056208134,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2308.TW,147.5,149,146,148,6386111,941911448,147.4937482295563,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2313.TW,38.350000000000001,38.399999999999999,37.899999999999999,38.25,7005289,267350813,38.164137553782581,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2317.TW,96.799999999999997,96.799999999999997,95.799999999999997,95.900000000000006,42324664,4066850522,96.087012574984641,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2324.TW,20.800000000000001,20.899999999999999,20.649999999999999,20.899999999999999,5650582,117302910,20.759438585264313,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2327.TW,399,405,391.5,397,4919454,1961762977,398.77656687103894,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2330.TW,263,263,256.5,258,42600813,11022372004,258.73618900183902,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2337.TW,45.049999999999997,45.5,43.399999999999999,43.399999999999999,44236923,1958703621,44.277573758916276,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2344.TW,23.800000000000001,23.850000000000001,23.449999999999999,23.449999999999999,41937784,990400546,23.61594847262316,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2345.TW,114.5,114.5,111,112.5,5782637,649005142,112.23342257174366,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2347.TW,42,42,41.25,41.5,2840795,117854351,41.486397645729454,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2356.TW,24,24.199999999999999,23.899999999999999,24.100000000000001,9312450,224062450,24.060526499471138,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2357.TW,281,281,276.5,280.5,1450114,403620406,278.33701764137163,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2360.TW,167,167,162.5,163.5,1491820,244650160,163.99442291965519,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2368.TW,10.15,10.300000000000001,10.1,10.15,1888913,19223469,10.177000740637604,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2376.TW,69.299999999999997,73.5,68.299999999999997,70.299999999999997,20277379,1448586888,71.438566493233665,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2377.TW,91.599999999999994,96.200000000000003,91.5,92.400000000000006,22554510,2125305235,94.229723234953894,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2379.TW,122,122.5,120,122,1647039,200013719,121.43836241886197,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2382.TW,64.099999999999994,64.200000000000003,63.5,64.200000000000003,6613805,422742969,63.918269286741896,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
2018-01-24,2383.TW,101,101.5,99.799999999999997,101.5,1319284,132448484,100.39421686308634,TWSE_OFFICIAL,,True,https://www.twse.com.tw/exchangeReport/MI_INDEX?response=json&date=20180124&type=ALLBUT0999,a43a77280556a64d9dc1a0f48ef1514bf8a6a1d09177b617ab7d5b93460d77e1
