track,axis,value,conditional_active,trials,eligible_trials,return_median,return_min,return_max,mdd_median,costs_median_ntd,turnover_median,infeasible_days_median,interpretation
official_ex_post,volatility_spike_ratio,4,True,22,6,2.3195117800706027,1.954996185475129,2.777329477089451,0.27231675584020576,138926742.00281206,27.64719774776487,12.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volatility_spike_ratio,2.5,True,41,29,2.746760457046313,1.689450510241446,3.6004425409427165,0.2288544118209357,150433292.76730263,26.49265941023757,23.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.095,True,66,51,2.1794512213399164,1.26506777728927,3.095743292998929,0.2736801205027065,118254261.61418442,24.7631926277226,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.04,True,55,36,2.51484122030579,1.8102339854086396,2.915036327656747,0.2536185055066291,139845722.00791082,25.887347389998077,22.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.03,True,36,22,2.6477532288735715,1.571358878410185,3.3338908625408843,0.2303497706648584,147308538.13927376,26.469770646081788,23.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.055,True,39,16,2.757294199259158,1.4740363252371953,3.1334089447330715,0.2386292456117713,144207447.76521468,26.994182563049474,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.07,True,37,22,2.82983669592776,1.8735917431637343,3.6004425409427165,0.224008746528299,152812215.9005617,26.908980866333245,24.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,one_day_chase_return,0.085,True,32,17,2.4118849090746037,1.2742678320576708,3.1807628971959208,0.2598951539137486,137106464.20290697,26.148299262151674,21.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_low,0.5,True,67,55,2.0981814323698376,1.26506777728927,3.116367476668808,0.2736801205027065,114204155.05621788,24.27366800111561,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_low,0.8,True,87,52,2.722025338608676,1.4740363252371953,3.1807628971959208,0.2498443459865968,144534024.11513546,26.78451170763442,30.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_low,0.2,True,45,35,2.624963882093544,1.814880421587816,3.3338908625408843,0.2313586063890927,143430796.87879032,26.916483710469794,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_low,1,True,27,0,,,,,,,,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_low,0.3,True,39,22,2.7075173600336195,1.9264081068581929,3.6004425409427165,0.23219530350854173,146427527.56029776,26.39495336167427,22.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_high,3,True,129,98,2.3240156916412644,1.26506777728927,3.1700436804525207,0.26046326746486603,123019964.12396307,24.868799017442537,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_high,2,True,39,14,2.5205754402576677,1.4740363252371953,3.1807628971959208,0.2325556907273259,136815716.29694736,27.509894271801354,18.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_high,5,True,60,36,2.809846500110745,1.9264081068581929,3.6004425409427165,0.2251351075733614,152305051.1420717,26.737885206481664,20.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,volume_high,8,True,37,16,2.221083665097403,1.571358878410185,3.0173044319333924,0.2771062904142366,130890128.86516759,26.420921977108403,19.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,four_hour_mode,coverage_only,True,167,111,2.367632020444319,1.26506777728927,3.1807628971959208,0.2598951539137486,128407945.8693924,25.348294707564804,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,four_hour_mode,strict,True,98,53,2.7159617706586943,1.571358878410185,3.6004425409427165,0.2303497706648584,148729309.1564751,26.657432794118783,20.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,20/50,True,58,43,2.087148838933172,1.6836417292299055,2.756677347537812,0.275282548170061,114204155.05621788,24.19578999514387,14.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,10/30,True,98,67,2.757294199259158,1.9389542085879652,3.6004425409427165,0.2400645000648453,150685257.33187678,27.03999396582532,26.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,5/20,True,42,24,2.82983669592776,1.4740363252371953,3.418202452820601,0.22361928583853968,152313254.53000048,27.216096526269794,33.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,40/120,True,24,10,1.7384879969807074,1.26506777728927,2.232957133499468,0.27958970541310857,70949606.4155201,16.536288443553463,11.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,15/40,True,23,9,2.336132460784238,2.0492668155103173,2.673464101380226,0.2362214313203908,132094482.30390802,25.32285463971268,12.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,return_pair,30/90,True,20,11,2.0210805933105047,1.689450510241446,2.39505126794711,0.2811131754623212,121296767.403957,25.346627638068423,10.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,30/90,True,60,44,2.0981248908692445,1.26506777728927,2.970127181480759,0.27526678995769527,115449305.15306956,24.723460608745544,13.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,10/30,True,89,64,2.738300300470949,1.4740363252371953,3.3338908625408843,0.2416184077455424,144641824.82567132,26.7209722508766,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,5/20,True,51,33,2.8215372564720385,2.3369574254618146,3.6004425409427165,0.224008746528299,155191139.03382075,26.999624113821937,23.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,50/150,True,22,9,2.0118495634780147,1.8102339854086396,2.1519594852840056,0.2936813003057765,112700644.35163917,23.30374571031785,10.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,20/50,True,20,7,1.7906739105405896,1.571358878410185,2.003342611534871,0.2735269588445161,68703232.4669875,14.985391460580578,54.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,ema_pair,15/40,True,23,7,2.1794512213399164,1.8735917431637343,2.807964363769664,0.259299699450442,116366350.00654867,23.255057777755056,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,12/26/9,True,60,46,2.136808362690285,1.26506777728927,3.6004425409427165,0.27402423850166324,119294450.0556686,24.868799017442537,14.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,8/21/5,True,89,56,2.747088658141249,1.2742678320576708,3.1807628971959208,0.2498443459865968,145396679.48700508,26.78451170763442,29.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,6/13/4,True,36,24,2.622108844094009,1.571358878410185,3.3338908625408843,0.2321221316061414,146002069.85976744,26.55862289027748,20.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,24/52/12,True,22,9,2.0981814323698376,1.689450510241446,2.777329477089451,0.2735269588445161,108448573.66744453,22.80875713824726,17.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,19/39/9,True,24,6,2.0998497506680103,1.9540353904526344,2.894759429845472,0.26988476338665085,103892818.84004003,22.73825824145326,25.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,macd_tuple,16/35/9,True,34,23,2.756783498467577,1.814880421587816,3.418202452820601,0.224008746528299,141474364.00963813,26.999624113821937,22.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,momentum_weight,0.75,True,118,86,2.3605304641795337,1.26506777728927,3.418202452820601,0.25994382499807267,128101447.39238575,25.295963384610435,18.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,momentum_weight,0.55,True,45,24,2.7226839878817293,1.8735917431637343,3.3338908625408843,0.2283625039105695,148891931.25283667,26.934930400755633,21.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,momentum_weight,0.95,True,30,14,2.007596087506443,1.6836417292299055,2.915036327656747,0.2838214052154049,122904497.891714,25.60978215670012,11.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,momentum_weight,0.85,True,27,13,1.9264081068581929,1.2742678320576708,3.032291687076838,0.2773184254134302,87889452.56338343,18.45741456061242,27.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,momentum_weight,0.65,True,45,27,2.777329477089451,2.033039577301671,3.6004425409427165,0.2316853250594223,150433292.76730263,26.999624113821937,23.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.466667,True,69,61,2.3129812562174266,1.26506777728927,3.3338908625408843,0.262714994070103,124512228.37947102,25.348294707564804,16.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.2,True,75,52,2.738300300470949,1.4740363252371953,3.1807628971959208,0.2498443459865968,144641824.82567132,26.8291244430285,28.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.15,True,20,13,2.3226567253661794,2.0118495634780147,3.004382539562666,0.2693824799350821,139356513.3582344,27.632428877335087,13.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.7,True,18,4,2.382656908494676,1.9264081068581929,2.4782403507419253,0.2738631161882322,118730198.90595543,23.247010803608035,67.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.9,True,18,4,1.805657362569239,1.689450510241446,2.525275550543085,0.2672304988459257,100275917.86244631,21.61764046801703,45.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.85,True,16,2,2.069725269516355,1.9540353904526344,2.185415148580076,0.25347611570772094,87498783.85956559,19.19283975173613,207.5,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.35,True,32,24,2.82983669592776,1.8102339854086396,3.6004425409427165,0.22389478081729208,149743923.05825043,26.557792465977755,25.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
official_ex_post,long_return_fraction,0.5,True,17,4,1.808545878924364,1.571358878410185,2.8215372564720385,0.2459163273734869,83235495.32866248,18.39430124506653,71.0,MARGINAL_ASSOCIATION_CONFOUNDED_BY_JOINT_AND_ADAPTIVE_SEARCH
