total_return,max_drawdown,annualized_volatility,sharpe_zero_rf,economic_total_return,economic_max_drawdown,economic_annualized_volatility,economic_sharpe_zero_rf,transaction_costs,commission_cost,sell_tax_cost,turnover_two_way,slippage_cost,max_daily_volume_participation,trades_above_10pct_daily_volume,trades_above_100pct_daily_volume,trades,sessions,start,end,final_nav,raw_rule_breach_days,negative_cash_days,stale_held_price_days,infeasible_signal_days,active_share_status,certification,execution_price_bound_breaches,accounting_status,hard_breach_days,infeasible_executed_days,trade_days,costs,final_economic_nav,measured_hard_breach_days,cash_breach_days,holding_count_breach_days,whitelist_breach_days,active_cap_breach_days,overdue_passive_cap_days,cash_ratio_max,cash_ratio_min,average_stock_exposure,holdings_min,holdings_max,observed_rule_eligible,official_compliance,trade_count,universe_track,planner,candidate_id,status,phase,varied,anchor,search_seed,pair_id,parent,elapsed_seconds,path,target_count,replacement_margin,max_replacements_per_day,volatility_spike_ratio,one_day_chase_return,volume_low,volume_high,four_hour_mode,return_short,return_long,ema_fast,ema_slow,macd_fast,macd_slow,macd_signal,momentum_weight,long_return_fraction,track
1.2927818170372012,0.2609785200964081,0.282416862186806,1.918667294758413,1.2927818170372012,0.2592138703639252,0.2763554792040902,1.954659405469736,80115305.09966265,39536455.82984005,40578849.26982259,20.549643625810845,0.0,8.154282185664297,114,8,1407,417,2025-01-02,2026-09-21,2292781817.0372014,3,0,7,25,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,35,359,80115305.09966265,2292781817.0372014,3,3,3,0,0,0,1.0,0.082151688702294,0.8562471708238499,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1407,historical_pit,COMPLIANCE_GUARD_V2,a0082,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_04,,7.043333999994502,trials/a0082,22,0.4,6,1.5,0.07,1.0,8.0,coverage_only,30,90,10,30,24,52,12,0.55,0.4666666666666667,historical_pit
1.359949068417404,0.2742227895055543,0.3048488321256951,1.8565445785176176,1.359949068417404,0.2725061782091897,0.3001973332768479,1.8806386149972,83947167.98756029,41413076.43454103,42534091.553019255,21.051940771652085,0.0,12.03103865594077,94,6,1409,417,2025-01-02,2026-09-21,2359949068.417404,2,0,7,72,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,100,311,83947167.98756029,2359949068.417404,2,2,0,0,0,0,0.2582910823398233,0.0276954677735254,0.8387034507887947,20,30,False,UNKNOWN_BLOCK_SUBMISSION,1409,historical_pit,COMPLIANCE_GUARD_V2,a0083,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_05,,11.19814000000042,trials/a0083,25,0.1,0,4.0,0.055,0.2,2.0,strict,10,30,30,90,6,13,4,0.95,0.5,historical_pit
1.9010009151194072,0.2803361189281012,0.3023965446735422,2.282447355090194,1.9010009151194072,0.2792412780916554,0.298148939586753,2.3107094171157363,81949232.48907623,40169671.86703596,41779560.62204026,18.459662687454383,0.0,11.86492964096723,88,8,1308,417,2025-01-02,2026-09-21,2901000915.119407,2,0,7,96,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,128,285,81949232.48907623,2901000915.119407,2,2,0,0,0,0,0.2592308666587644,0.0194881454331734,0.8350079381981323,21,30,False,UNKNOWN_BLOCK_SUBMISSION,1308,historical_pit,COMPLIANCE_GUARD_V2,a0084,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_05,,12.792544333002295,trials/a0084,25,0.1,0,4.0,0.055,0.2,2.0,coverage_only,10,30,30,90,6,13,4,0.95,0.5,historical_pit
1.4935480968798918,0.2586319891583502,0.2880396149886127,2.063206380898664,1.4935480968798918,0.2573762498744159,0.2844926454480512,2.0853606815622694,31329319.29173077,15593457.707829382,15735861.583901385,9.176523757762574,0.0,2.215807131153936,49,3,776,417,2025-01-02,2026-09-21,2493548096.879892,2,0,0,237,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,2,269,148,31329319.29173077,2493548096.879892,2,2,0,0,0,0,0.2617760542065256,0.0892457824571915,0.8023149090527772,20,30,False,UNKNOWN_BLOCK_SUBMISSION,776,historical_pit,COMPLIANCE_GUARD_V2,a0085,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_06,,29.83904937499756,trials/a0085,30,0.2,8,2.5,0.04,0.5,5.0,strict,15,40,50,150,12,26,9,0.75,0.9,historical_pit
0.9787072660730528,0.2553146162179555,0.2749951448243265,1.638592075277531,0.9787072660730528,0.2545701348490943,0.2698019323619899,1.6649168359644213,25095353.626599483,12655144.38614878,12440209.240450706,7.555125554898899,0.0,4.903898070168603,34,3,493,417,2025-01-02,2026-09-21,1978707266.073053,3,0,0,301,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,327,90,25095353.626599483,1978707266.073053,3,3,0,0,0,0,0.2630771564484456,0.0875164727339785,0.8031900132323527,22,30,False,UNKNOWN_BLOCK_SUBMISSION,493,historical_pit,COMPLIANCE_GUARD_V2,a0086,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_06,,29.8418725839947,trials/a0086,30,0.2,8,2.5,0.04,0.5,5.0,coverage_only,15,40,50,150,12,26,9,0.75,0.9,historical_pit
1.6598317017564508,0.2653924655617284,0.3105824005211843,2.061223774041003,1.6598317017564508,0.2642969225614601,0.3066647179624876,2.0835927582632583,92547739.29628384,45481214.64396288,47066524.652320966,22.94542894668364,0.0,11.943517945235577,106,14,1514,417,2025-01-02,2026-09-21,2659831701.7564507,0,0,0,3,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,6,411,92547739.29628384,2659831701.7564507,0,0,0,0,0,0,0.205641155976263,0.0151877587018708,0.8705956223031779,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1514,historical_pit,COMPLIANCE_GUARD_V2,a0087,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_07,,6.100502707995474,trials/a0087,20,0.0,2,5.0,0.095,0.5,3.0,strict,20,50,15,40,16,35,9,0.65,0.15,historical_pit
1.6377316382818736,0.2393499169788883,0.3068844561710255,2.065759046005057,1.6377316382818736,0.2382442201979843,0.3017960556055104,2.0954559176605247,103018364.65774448,50500412.2030204,52517952.45472407,24.423008953300968,0.0,15.98342838145411,107,12,1535,417,2025-01-02,2026-09-21,2637731638.2818737,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,417,103018364.65774448,2637731638.2818737,0,0,0,0,0,0,0.2172437816384947,0.0502387616792351,0.8688663391778462,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1535,historical_pit,COMPLIANCE_GUARD_V2,a0088,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_07,,5.710264332999941,trials/a0088,20,0.0,2,5.0,0.095,0.5,3.0,coverage_only,20,50,15,40,16,35,9,0.65,0.15,historical_pit
1.7951628694369246,0.2267446495374736,0.3012466687475503,2.2152212726916494,1.7951628694369246,0.2265050199304429,0.2964319505267113,2.2463464533809265,102504065.40484928,50389461.551997855,52114603.85285142,23.49812285900392,0.0,18.6254111014162,175,24,1511,417,2025-01-02,2026-09-21,2795162869.4369245,1,0,0,2,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,5,400,102504065.40484928,2795162869.4369245,1,1,1,0,0,0,1.0,0.0846578371732322,0.8653831860229081,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1511,historical_pit,COMPLIANCE_GUARD_V2,a0089,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_08,,5.9910033749984,trials/a0089,22,0.3,6,4.0,0.03,0.8,8.0,strict,40,120,10,30,8,21,5,0.65,0.2,historical_pit
1.5094103805584984,0.2229179893895383,0.2918364467809767,2.0534018293955323,1.5094103805584984,0.2226969944725588,0.2878254544609621,2.077980844508134,98177843.24245116,48241018.11958149,49936825.12286967,23.832822081582016,0.0,4.810488219385364,115,9,1524,417,2025-01-02,2026-09-21,2509410380.5584984,1,0,0,1,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,1,2,404,98177843.24245116,2509410380.5584984,1,1,1,0,0,0,1.0,0.084871272489857,0.8668700456878984,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1524,historical_pit,COMPLIANCE_GUARD_V2,a0090,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_08,,5.682916083002056,trials/a0090,22,0.3,6,4.0,0.03,0.8,8.0,coverage_only,40,120,10,30,8,21,5,0.65,0.2,historical_pit
1.412155947748567,0.2511175837896617,0.2845368879896817,2.014371615218669,1.412155947748567,0.249701773079949,0.2805147648367511,2.039207209137829,44473481.09748796,21999815.972860143,22473665.124627814,11.850101381627002,0.0,3.6886585422794975,51,4,898,417,2025-01-02,2026-09-21,2412155947.748567,0,0,7,208,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,0,240,175,44473481.09748796,2412155947.748567,0,0,0,0,0,0,0.2496294180067245,0.0564381230681085,0.8113905669097163,20,30,True,UNKNOWN_BLOCK_SUBMISSION,898,historical_pit,COMPLIANCE_GUARD_V2,a0091,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_09,,24.750960541001405,trials/a0091,28,0.025,2,1.5,0.085,0.3,2.0,strict,10,30,30,90,16,35,9,0.85,0.85,historical_pit
1.3571247149822376,0.3053727071721351,0.3279854340583962,1.745695400011651,1.3571247149822376,0.3043682823118411,0.3236744508623759,1.764621218354448,32364580.04484825,16127764.374555787,16236815.670292463,9.59723557800837,0.0,1.0003948927208108,34,1,768,417,2025-01-02,2026-09-21,2357124714.982238,4,0,7,207,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,4,251,166,32364580.04484825,2357124714.982238,4,4,0,0,0,0,0.2649786711361956,0.0440064874823755,0.8082886883356443,20,30,False,UNKNOWN_BLOCK_SUBMISSION,768,historical_pit,COMPLIANCE_GUARD_V2,a0092,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_09,,27.30776208399766,trials/a0092,28,0.025,2,1.5,0.085,0.3,2.0,coverage_only,10,30,30,90,16,35,9,0.85,0.85,historical_pit
1.3973801452750867,0.2613765366447285,0.2855363256863091,1.9953814949896844,1.3973801452750867,0.2600746977346932,0.2815900206137898,2.019377231347137,106574864.07615136,52407848.05508243,54167016.02106893,25.328708529663025,0.0,3.872324357142329,121,8,1692,417,2025-01-02,2026-09-21,2397380145.275087,0,0,0,39,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,52,363,106574864.07615136,2397380145.275087,0,0,0,0,0,0,0.2178857975010316,0.050379880422316,0.8508553699952581,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1692,historical_pit,COMPLIANCE_GUARD_V2,a0093,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_10,,9.396127375002834,trials/a0093,25,0.2,4,5.0,0.085,0.3,5.0,strict,15,40,50,150,19,39,9,0.95,0.7,historical_pit
1.4738672502887846,0.2914257758842189,0.3268678958172754,1.840339210585807,1.4738672502887846,0.2891434778590858,0.3219331244200916,1.8635746929903867,76449172.88675794,37850337.91310896,38598834.973649,17.66647180605039,0.0,1.9524683092568236,46,4,1224,417,2025-01-02,2026-09-21,2473867250.2887845,2,0,7,127,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,141,272,76449172.88675794,2473867250.2887845,2,2,0,0,0,0,0.251838431676275,0.0386179500109134,0.8392657961169625,22,30,False,UNKNOWN_BLOCK_SUBMISSION,1224,historical_pit,COMPLIANCE_GUARD_V2,a0094,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_10,,15.727872708004725,trials/a0094,25,0.2,4,5.0,0.085,0.3,5.0,coverage_only,15,40,50,150,19,39,9,0.95,0.7,historical_pit
1.5287353039915126,0.234355017567329,0.2775467026963852,2.161146966395277,1.5287353039915126,0.2332580458614229,0.2729228721741386,2.193095516140904,83317658.63508354,41081339.95741379,42236318.67766976,19.7271292807748,0.0,3.5122579200716446,117,12,1446,417,2025-01-02,2026-09-21,2528735303.991513,3,0,7,35,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,45,317,83317658.63508354,2528735303.991513,3,3,3,0,0,0,1.0,0.0093839617645082,0.8548569079820579,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1446,historical_pit,COMPLIANCE_GUARD_V2,a0095,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_11,,8.035060375004832,trials/a0095,25,0.025,0,2.0,0.055,1.0,3.0,strict,20,50,15,40,6,13,4,0.55,0.35,historical_pit
1.576367777342954,0.2505998519195331,0.2826918724260802,2.167125687068429,1.576367777342954,0.2495668442634417,0.2781394504207586,2.198002660156136,85844730.2024788,42309160.07422897,43535570.12824981,19.885603929043924,0.0,4.244144182303359,105,7,1295,417,2025-01-02,2026-09-21,2576367777.3429537,3,0,14,45,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,3,55,320,85844730.2024788,2576367777.3429537,3,3,3,0,0,0,1.0,0.0725082369070803,0.8553356439623958,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1295,historical_pit,COMPLIANCE_GUARD_V2,a0096,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_11,,7.951793375003035,trials/a0096,25,0.025,0,2.0,0.055,1.0,3.0,coverage_only,20,50,15,40,6,13,4,0.55,0.35,historical_pit
1.3674951275595657,0.2164080146423963,0.2921412737863779,1.930829089586738,1.3674951275595657,0.213809793064393,0.287520840939729,1.957198835178046,99030834.87156098,48742594.22228198,50288240.64927899,25.199923379587624,0.0,10.952891836535647,121,17,1678,417,2025-01-02,2026-09-21,2367495127.559565,0,0,7,38,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,51,366,99030834.87156098,2367495127.559565,0,0,0,0,0,0,0.2202361940391179,0.0841268354463601,0.8523700834657795,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1678,historical_pit,COMPLIANCE_GUARD_V2,a0097,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_12,,8.359224792002351,trials/a0097,22,0.1,2,2.5,0.04,0.5,5.0,strict,10,30,30,90,19,39,9,0.95,0.4666666666666667,historical_pit
1.170610606605929,0.2655819511308561,0.2968014783705425,1.7282649488691006,1.170610606605929,0.2633621934519384,0.2913736520479499,1.754984006996772,98232733.864532,48259902.98142079,49972830.8831112,24.92617876786762,0.0,13.597209368548445,107,11,1578,417,2025-01-02,2026-09-21,2170610606.605929,2,0,7,43,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,57,360,98232733.864532,2170610606.605929,2,2,0,0,0,0,0.2589868787005498,0.0423890915353455,0.8499435203081085,20,30,False,UNKNOWN_BLOCK_SUBMISSION,1578,historical_pit,COMPLIANCE_GUARD_V2,a0098,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_12,,8.800421040999936,trials/a0098,22,0.1,2,2.5,0.04,0.5,5.0,coverage_only,10,30,30,90,19,39,9,0.95,0.4666666666666667,historical_pit
1.277436094250596,0.28032155329926,0.3004194584730554,1.8077875150737448,1.277436094250596,0.277652221284322,0.2955108464981809,1.8328811012731256,84081368.305684,41319308.95701997,42762059.34866403,21.687902581189693,0.0,1.4430359450971235,123,2,1508,417,2025-01-02,2026-09-21,2277436094.250596,0,0,7,79,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,102,315,84081368.305684,2277436094.250596,0,0,0,0,0,0,0.248070960781516,0.0805033090127441,0.8393404128861971,20,30,True,UNKNOWN_BLOCK_SUBMISSION,1508,historical_pit,COMPLIANCE_GUARD_V2,a0099,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_13,,12.63651404200209,trials/a0099,28,0.0,8,5.0,0.07,0.5,3.0,strict,30,90,10,30,12,26,9,0.55,0.5,historical_pit
1.516795153864364,0.2821764450855774,0.3188635087990447,1.9109277954276476,1.516795153864364,0.2814939651444893,0.3142419778537479,1.9343842131255415,72311246.86553335,35569348.53196521,36741898.33356814,18.115509175904783,0.0,1.7135711294232845,95,3,1298,417,2025-01-02,2026-09-21,2516795153.864364,1,0,0,106,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,1,136,281,72311246.86553335,2516795153.864364,1,1,0,0,0,0,0.2504222614405281,0.079690162158343,0.8354658575456932,22,30,False,UNKNOWN_BLOCK_SUBMISSION,1298,historical_pit,COMPLIANCE_GUARD_V2,a0100,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_13,,15.46839104200626,trials/a0100,28,0.0,8,5.0,0.07,0.5,3.0,coverage_only,30,90,10,30,12,26,9,0.55,0.5,historical_pit
1.1749950850459148,0.2528010995803642,0.2923974479385083,1.7537016225959736,1.1749950850459148,0.2515996824414223,0.2878179985927368,1.7769925119509449,35019865.12494479,17481818.036032412,17538047.088912386,10.737914596426563,0.0,3.135509396636993,55,7,811,417,2025-01-02,2026-09-21,2174995085.045914,2,0,0,236,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,2,282,135,35019865.12494479,2174995085.045914,2,2,0,0,0,0,0.2626782648319885,0.0810779807604614,0.8012588085076111,21,30,False,UNKNOWN_BLOCK_SUBMISSION,811,historical_pit,COMPLIANCE_GUARD_V2,a0101,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_14,,26.873837792001723,trials/a0101,30,0.4,1,2.0,0.095,0.2,8.0,strict,40,120,5,20,8,21,5,0.75,0.9,historical_pit
1.059432498714748,0.2767064041032505,0.2911787969726105,1.6464767852686355,1.059432498714748,0.2753421496241877,0.2868560365660763,1.666941453666013,22957966.374210566,11583426.371100487,11374540.003110075,7.942883954130634,0.0,2.0641943786866763,49,5,678,417,2025-01-02,2026-09-21,2059432498.714748,8,0,0,263,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,5,302,115,22957966.374210566,2059432498.714748,5,5,0,0,0,0,0.2696145177707031,0.0828145443609962,0.7960324042388267,21,30,False,UNKNOWN_BLOCK_SUBMISSION,678,historical_pit,COMPLIANCE_GUARD_V2,a0102,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_14,,63.228789959001006,trials/a0102,30,0.4,1,2.0,0.095,0.2,8.0,coverage_only,40,120,5,20,8,21,5,0.75,0.9,historical_pit
1.3294174225249256,0.2180279542857637,0.2542433529764493,2.139116229929627,1.3294174225249256,0.2171230734907637,0.2484944620549827,2.182801055966028,103305613.51960304,50658879.17492994,52646734.34467309,25.21335747167869,0.0,7.710470006640596,154,11,1563,417,2025-01-02,2026-09-21,2329417422.5249257,4,0,7,13,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,2,SELF_FINANCING,4,16,396,103305613.51960304,2329417422.5249257,4,4,4,0,0,0,1.0,0.0122154794922065,0.8572587274485393,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1563,historical_pit,COMPLIANCE_GUARD_V2,a0103,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_15,,6.2022157500032336,trials/a0103,20,0.1,4,3.0,0.04,1.0,2.0,strict,5,20,20,50,24,52,12,0.85,0.15,historical_pit
1.5658097833941196,0.1815345611870366,0.2741410790900878,2.216527095439301,1.5658097833941196,0.1805646085773539,0.2685111250265674,2.25733348025089,113009307.89524652,55513740.120220765,57495567.77502577,26.34094317661559,0.0,8.801293389110036,175,21,1562,417,2025-01-02,2026-09-21,2565809783.39412,3,0,0,6,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,3,SELF_FINANCING,3,6,411,113009307.89524652,2565809783.39412,3,3,3,0,0,0,1.0,0.0115686312922116,0.8612290440382514,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1562,historical_pit,COMPLIANCE_GUARD_V2,a0104,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_15,,6.536011542004417,trials/a0104,20,0.1,4,3.0,0.04,1.0,2.0,coverage_only,5,20,20,50,24,52,12,0.85,0.15,historical_pit
1.4773889897037271,0.2817232749231602,0.3297072474005499,1.829674055705271,1.4773889897037271,0.2718663752826304,0.3237367513584577,1.8573942065341744,60317810.225427255,29898964.780973047,30418845.444454208,14.59605305136208,0.0,7.355864216903842,72,7,923,417,2025-01-02,2026-09-21,2477388989.7037272,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,0,316,60317810.225427255,2477388989.7037272,0,0,0,0,0,0,0.2023787282789426,0.0866030222103805,0.880822989183123,20,27,True,UNKNOWN_BLOCK_SUBMISSION,923,historical_pit,COMPLIANCE_GUARD_V2,a0105,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_16,,5.527717541997845,trials/a0105,20,0.4,2,2.0,0.085,0.5,3.0,strict,40,120,30,90,8,21,5,0.85,0.4666666666666667,historical_pit
1.203276978676155,0.2892597651453115,0.3270321769967078,1.624666138916692,1.203276978676155,0.2796849639039559,0.321363645059083,1.6476139186728145,60295287.14413346,29909965.209503576,30385321.934629887,15.653765150697716,0.0,6.385463037291104,72,3,983,417,2025-01-02,2026-09-21,2203276978.676155,0,0,0,0,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,0,0,340,60295287.14413346,2203276978.676155,0,0,0,0,0,0,0.2070435519862933,0.0901843575842498,0.8774196400534484,20,29,True,UNKNOWN_BLOCK_SUBMISSION,983,historical_pit,COMPLIANCE_GUARD_V2,a0106,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_16,,5.468662083003437,trials/a0106,20,0.4,2,2.0,0.085,0.5,3.0,coverage_only,40,120,30,90,8,21,5,0.85,0.4666666666666667,historical_pit
1.508199946617813,0.2316917188509966,0.2827315566239626,2.1091244049772566,1.508199946617813,0.2278333400924893,0.2794326435296116,2.130702323322506,41529370.72464488,20538012.752242893,20991357.97240198,13.494618365910792,0.0,2.063600745558979,74,6,1046,417,2025-01-02,2026-09-21,2508199946.617813,5,0,0,228,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,5,260,157,41529370.72464488,2508199946.617813,5,5,0,0,0,0,0.2733390445233134,0.0363193335946245,0.8024903292670208,20,30,False,UNKNOWN_BLOCK_SUBMISSION,1046,historical_pit,COMPLIANCE_GUARD_V2,a0107,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_17,,50.80776649999461,trials/a0107,30,0.1,6,5.0,0.055,0.5,5.0,strict,5,20,10,30,24,52,12,0.65,0.5,historical_pit
1.64425127605536,0.2088373361242805,0.2708808768209273,2.307283046391721,1.64425127605536,0.2086862224528213,0.2668525697989171,2.3380497596561813,54236172.66403546,26724083.271934405,27512089.392101057,14.965081378414691,0.0,3.011984303743769,70,7,1108,417,2025-01-02,2026-09-21,2644251276.05536,1,0,7,235,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,0,271,146,54236172.66403546,2644251276.05536,1,0,1,0,0,0,0.2305728306073312,0.0813826018293526,0.8070048162920164,21,31,False,UNKNOWN_BLOCK_SUBMISSION,1108,historical_pit,COMPLIANCE_GUARD_V2,a0108,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_17,,25.65987020800094,trials/a0108,30,0.1,6,5.0,0.055,0.5,5.0,coverage_only,5,20,10,30,24,52,12,0.65,0.5,historical_pit
1.039818292345965,0.2081542692271876,0.2521663975308193,1.8361376352928147,1.039818292345965,0.2068307574066977,0.2457800111663384,1.8774123011148536,47087857.46815655,23345707.46075905,23742150.007397488,13.785892223911278,0.0,6.035786458960667,101,11,1016,417,2025-01-02,2026-09-21,2039818292.345965,18,0,14,170,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,0,SELF_FINANCING,18,213,197,47087857.46815655,2039818292.345965,18,18,18,0,0,0,1.0,0.0826527345166178,0.7833490296075769,0,30,False,UNKNOWN_BLOCK_SUBMISSION,1016,historical_pit,COMPLIANCE_GUARD_V2,a0109,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_18,,17.057973541996034,trials/a0109,28,0.1,0,1.5,0.03,1.0,2.0,strict,10,30,15,40,19,39,9,0.55,0.9,historical_pit
1.3075958159309833,0.2682660271961248,0.2879869861327586,1.9005084550910245,1.3075958159309833,0.2653177035259548,0.2823472462119182,1.9327927238294005,46057339.43454844,22782572.32992908,23274767.10461936,13.214968631553722,0.0,2.019799017529861,66,2,973,417,2025-01-02,2026-09-21,2307595815.930983,4,0,14,179,UNKNOWN_MISSING_HISTORICAL_ETF_HOLDINGS,RESEARCH_SHADOW_ONLY_BLOCK_SUBMISSION,1,SELF_FINANCING,4,217,198,46057339.43454844,2307595815.930983,4,4,3,0,0,0,1.0,0.0841689009029632,0.810000026319183,0,30,False,UNKNOWN_BLOCK_SUBMISSION,973,historical_pit,COMPLIANCE_GUARD_V2,a0110,COMPLETE,sobol,joint_bundle,,20260922.0,20260922_18,,25.74714700000186,trials/a0110,28,0.1,0,1.5,0.03,1.0,2.0,coverage_only,10,30,15,40,19,39,9,0.55,0.9,historical_pit
